match_id;match_date;home_team;away_team;bookmaker;market;selection;odds;snapshot;captured_at;fixture_id
37487;2026-05-24T21:30:00+00:00;SC Corinthians Paulista;Atletico-MG;betano;1X2;home;1.83;closing;2026-07-25T18:09:29.946026+00:00;id1000032566886804
37487;2026-05-24T21:30:00+00:00;SC Corinthians Paulista;Atletico-MG;betano;1X2;draw;3.15;closing;2026-07-25T18:09:29.946026+00:00;id1000032566886804
37487;2026-05-24T21:30:00+00:00;SC Corinthians Paulista;Atletico-MG;betano;1X2;away;5.0;closing;2026-07-25T18:09:29.946026+00:00;id1000032566886804
37487;2026-05-24T21:30:00+00:00;SC Corinthians Paulista;Atletico-MG;betano;over_under_2.5;over;2.37;closing;2026-07-25T18:09:29.946026+00:00;id1000032566886804
37487;2026-05-24T21:30:00+00:00;SC Corinthians Paulista;Atletico-MG;betano;over_under_2.5;under;1.57;closing;2026-07-25T18:09:29.946026+00:00;id1000032566886804
37487;2026-05-24T21:30:00+00:00;SC Corinthians Paulista;Atletico-MG;betano;btts;yes;2.07;closing;2026-07-25T18:09:29.946026+00:00;id1000032566886804
37487;2026-05-24T21:30:00+00:00;SC Corinthians Paulista;Atletico-MG;betano;btts;no;1.7;closing;2026-07-25T18:09:29.946026+00:00;id1000032566886804
37496;2026-05-31T19:00:00+00:00;SE Palmeiras;Chapecoense-sc;pinnacle;1X2;home;1.414;closing;2026-07-25T18:09:37.815315+00:00;id1000032566886824
37496;2026-05-31T19:00:00+00:00;SE Palmeiras;Chapecoense-sc;pinnacle;1X2;draw;4.89;closing;2026-07-25T18:09:37.815315+00:00;id1000032566886824
37496;2026-05-31T19:00:00+00:00;SE Palmeiras;Chapecoense-sc;pinnacle;1X2;away;8.28;closing;2026-07-25T18:09:37.815315+00:00;id1000032566886824
37496;2026-05-31T19:00:00+00:00;SE Palmeiras;Chapecoense-sc;pinnacle;over_under_2.5;over;1.763;closing;2026-07-25T18:09:37.815315+00:00;id1000032566886824
37496;2026-05-31T19:00:00+00:00;SE Palmeiras;Chapecoense-sc;pinnacle;over_under_2.5;under;2.14;closing;2026-07-25T18:09:37.815315+00:00;id1000032566886824
37496;2026-05-31T19:00:00+00:00;SE Palmeiras;Chapecoense-sc;pinnacle;btts;yes;2.04;closing;2026-07-25T18:09:37.815315+00:00;id1000032566886824
37496;2026-05-31T19:00:00+00:00;SE Palmeiras;Chapecoense-sc;pinnacle;btts;no;1.84;closing;2026-07-25T18:09:37.815315+00:00;id1000032566886824
37496;2026-05-31T19:00:00+00:00;SE Palmeiras;Chapecoense-sc;pinnacle;corners_over_under_9.5;over;1.558;closing;2026-07-25T18:09:37.815315+00:00;id1000032566886824
37496;2026-05-31T19:00:00+00:00;SE Palmeiras;Chapecoense-sc;pinnacle;corners_over_under_9.5;under;2.35;closing;2026-07-25T18:09:37.815315+00:00;id1000032566886824
37496;2026-05-31T19:00:00+00:00;SE Palmeiras;Chapecoense-sc;bet365;1X2;home;1.36;closing;2026-07-25T18:09:37.815315+00:00;id1000032566886824
37496;2026-05-31T19:00:00+00:00;SE Palmeiras;Chapecoense-sc;bet365;1X2;draw;5.0;closing;2026-07-25T18:09:37.815315+00:00;id1000032566886824
37496;2026-05-31T19:00:00+00:00;SE Palmeiras;Chapecoense-sc;bet365;1X2;away;7.5;closing;2026-07-25T18:09:37.815315+00:00;id1000032566886824
37496;2026-05-31T19:00:00+00:00;SE Palmeiras;Chapecoense-sc;bet365;over_under_2.5;over;0.0;closing;2026-07-25T18:09:37.815315+00:00;id1000032566886824
37496;2026-05-31T19:00:00+00:00;SE Palmeiras;Chapecoense-sc;bet365;over_under_2.5;under;0.0;closing;2026-07-25T18:09:37.815315+00:00;id1000032566886824
37496;2026-05-31T19:00:00+00:00;SE Palmeiras;Chapecoense-sc;bet365;btts;yes;2.0;closing;2026-07-25T18:09:37.815315+00:00;id1000032566886824
37496;2026-05-31T19:00:00+00:00;SE Palmeiras;Chapecoense-sc;bet365;btts;no;1.75;closing;2026-07-25T18:09:37.815315+00:00;id1000032566886824
37496;2026-05-31T19:00:00+00:00;SE Palmeiras;Chapecoense-sc;betano;1X2;home;1.4;closing;2026-07-25T18:09:37.815315+00:00;id1000032566886824
37496;2026-05-31T19:00:00+00:00;SE Palmeiras;Chapecoense-sc;betano;1X2;draw;4.75;closing;2026-07-25T18:09:37.815315+00:00;id1000032566886824
37496;2026-05-31T19:00:00+00:00;SE Palmeiras;Chapecoense-sc;betano;1X2;away;7.4;closing;2026-07-25T18:09:37.815315+00:00;id1000032566886824
37496;2026-05-31T19:00:00+00:00;SE Palmeiras;Chapecoense-sc;betano;over_under_2.5;over;1.75;closing;2026-07-25T18:09:37.815315+00:00;id1000032566886824
37496;2026-05-31T19:00:00+00:00;SE Palmeiras;Chapecoense-sc;betano;over_under_2.5;under;2.05;closing;2026-07-25T18:09:37.815315+00:00;id1000032566886824
37496;2026-05-31T19:00:00+00:00;SE Palmeiras;Chapecoense-sc;betano;btts;yes;2.0;closing;2026-07-25T18:09:37.815315+00:00;id1000032566886824
37496;2026-05-31T19:00:00+00:00;SE Palmeiras;Chapecoense-sc;betano;btts;no;1.72;closing;2026-07-25T18:09:37.815315+00:00;id1000032566886824
37497;2026-05-31T19:00:00+00:00;CR Vasco da Gama;Atletico-MG;pinnacle;1X2;home;1.917;closing;2026-07-25T18:09:46.170035+00:00;id1000032566886820
37497;2026-05-31T19:00:00+00:00;CR Vasco da Gama;Atletico-MG;pinnacle;1X2;draw;3.57;closing;2026-07-25T18:09:46.170035+00:00;id1000032566886820
37497;2026-05-31T19:00:00+00:00;CR Vasco da Gama;Atletico-MG;pinnacle;1X2;away;4.38;closing;2026-07-25T18:09:46.170035+00:00;id1000032566886820
37497;2026-05-31T19:00:00+00:00;CR Vasco da Gama;Atletico-MG;pinnacle;over_under_2.5;over;2.06;closing;2026-07-25T18:09:46.170035+00:00;id1000032566886820
37497;2026-05-31T19:00:00+00:00;CR Vasco da Gama;Atletico-MG;pinnacle;over_under_2.5;under;1.854;closing;2026-07-25T18:09:46.170035+00:00;id1000032566886820
37497;2026-05-31T19:00:00+00:00;CR Vasco da Gama;Atletico-MG;pinnacle;btts;yes;1.84;closing;2026-07-25T18:09:46.170035+00:00;id1000032566886820
37497;2026-05-31T19:00:00+00:00;CR Vasco da Gama;Atletico-MG;pinnacle;btts;no;2.04;closing;2026-07-25T18:09:46.170035+00:00;id1000032566886820
37497;2026-05-31T19:00:00+00:00;CR Vasco da Gama;Atletico-MG;pinnacle;corners_over_under_9.5;over;1.806;closing;2026-07-25T18:09:46.170035+00:00;id1000032566886820
37497;2026-05-31T19:00:00+00:00;CR Vasco da Gama;Atletico-MG;pinnacle;corners_over_under_9.5;under;2.009;closing;2026-07-25T18:09:46.170035+00:00;id1000032566886820
37497;2026-05-31T19:00:00+00:00;CR Vasco da Gama;Atletico-MG;bet365;1X2;home;1.95;closing;2026-07-25T18:09:46.170035+00:00;id1000032566886820
37497;2026-05-31T19:00:00+00:00;CR Vasco da Gama;Atletico-MG;bet365;1X2;draw;3.5;closing;2026-07-25T18:09:46.170035+00:00;id1000032566886820
37497;2026-05-31T19:00:00+00:00;CR Vasco da Gama;Atletico-MG;bet365;1X2;away;3.8;closing;2026-07-25T18:09:46.170035+00:00;id1000032566886820
37497;2026-05-31T19:00:00+00:00;CR Vasco da Gama;Atletico-MG;bet365;over_under_2.5;over;0.0;closing;2026-07-25T18:09:46.170035+00:00;id1000032566886820
37497;2026-05-31T19:00:00+00:00;CR Vasco da Gama;Atletico-MG;bet365;over_under_2.5;under;0.0;closing;2026-07-25T18:09:46.170035+00:00;id1000032566886820
37497;2026-05-31T19:00:00+00:00;CR Vasco da Gama;Atletico-MG;bet365;btts;yes;1.9;closing;2026-07-25T18:09:46.170035+00:00;id1000032566886820
37497;2026-05-31T19:00:00+00:00;CR Vasco da Gama;Atletico-MG;bet365;btts;no;1.9;closing;2026-07-25T18:09:46.170035+00:00;id1000032566886820
37497;2026-05-31T19:00:00+00:00;CR Vasco da Gama;Atletico-MG;bet365;corners_over_under_9.5;over;0.0;closing;2026-07-25T18:09:46.170035+00:00;id1000032566886820
37497;2026-05-31T19:00:00+00:00;CR Vasco da Gama;Atletico-MG;bet365;corners_over_under_9.5;under;0.0;closing;2026-07-25T18:09:46.170035+00:00;id1000032566886820
37497;2026-05-31T19:00:00+00:00;CR Vasco da Gama;Atletico-MG;betano;1X2;home;1.98;closing;2026-07-25T18:09:46.170035+00:00;id1000032566886820
37497;2026-05-31T19:00:00+00:00;CR Vasco da Gama;Atletico-MG;betano;1X2;draw;3.4;closing;2026-07-25T18:09:46.170035+00:00;id1000032566886820
37497;2026-05-31T19:00:00+00:00;CR Vasco da Gama;Atletico-MG;betano;1X2;away;3.8;closing;2026-07-25T18:09:46.170035+00:00;id1000032566886820
37497;2026-05-31T19:00:00+00:00;CR Vasco da Gama;Atletico-MG;betano;over_under_2.5;over;2.02;closing;2026-07-25T18:09:46.170035+00:00;id1000032566886820
37497;2026-05-31T19:00:00+00:00;CR Vasco da Gama;Atletico-MG;betano;over_under_2.5;under;1.78;closing;2026-07-25T18:09:46.170035+00:00;id1000032566886820
37497;2026-05-31T19:00:00+00:00;CR Vasco da Gama;Atletico-MG;betano;btts;yes;1.82;closing;2026-07-25T18:09:46.170035+00:00;id1000032566886820
37497;2026-05-31T19:00:00+00:00;CR Vasco da Gama;Atletico-MG;betano;btts;no;1.88;closing;2026-07-25T18:09:46.170035+00:00;id1000032566886820
37500;2026-07-16T22:30:00+00:00;Botafogo FR;Santos FC;pinnacle;1X2;home;2.29;closing;2026-07-25T18:09:54.873030+00:00;id1000032566886840
37500;2026-07-16T22:30:00+00:00;Botafogo FR;Santos FC;pinnacle;1X2;draw;3.46;closing;2026-07-25T18:09:54.873030+00:00;id1000032566886840
37500;2026-07-16T22:30:00+00:00;Botafogo FR;Santos FC;pinnacle;1X2;away;3.31;closing;2026-07-25T18:09:54.873030+00:00;id1000032566886840
37500;2026-07-16T22:30:00+00:00;Botafogo FR;Santos FC;pinnacle;over_under_2.5;over;1.961;closing;2026-07-25T18:09:54.873030+00:00;id1000032566886840
37500;2026-07-16T22:30:00+00:00;Botafogo FR;Santos FC;pinnacle;over_under_2.5;under;1.943;closing;2026-07-25T18:09:54.873030+00:00;id1000032566886840
37500;2026-07-16T22:30:00+00:00;Botafogo FR;Santos FC;pinnacle;btts;yes;1.735;closing;2026-07-25T18:09:54.873030+00:00;id1000032566886840
37500;2026-07-16T22:30:00+00:00;Botafogo FR;Santos FC;pinnacle;btts;no;2.19;closing;2026-07-25T18:09:54.873030+00:00;id1000032566886840
37500;2026-07-16T22:30:00+00:00;Botafogo FR;Santos FC;pinnacle;corners_over_under_9.5;over;1.877;closing;2026-07-25T18:09:54.873030+00:00;id1000032566886840
37500;2026-07-16T22:30:00+00:00;Botafogo FR;Santos FC;pinnacle;corners_over_under_9.5;under;1.943;closing;2026-07-25T18:09:54.873030+00:00;id1000032566886840
37500;2026-07-16T22:30:00+00:00;Botafogo FR;Santos FC;bet365;1X2;home;2.15;closing;2026-07-25T18:09:54.873030+00:00;id1000032566886840
37500;2026-07-16T22:30:00+00:00;Botafogo FR;Santos FC;bet365;1X2;draw;3.5;closing;2026-07-25T18:09:54.873030+00:00;id1000032566886840
37500;2026-07-16T22:30:00+00:00;Botafogo FR;Santos FC;bet365;1X2;away;3.25;closing;2026-07-25T18:09:54.873030+00:00;id1000032566886840
37500;2026-07-16T22:30:00+00:00;Botafogo FR;Santos FC;bet365;over_under_2.5;over;1.85;closing;2026-07-25T18:09:54.873030+00:00;id1000032566886840
37500;2026-07-16T22:30:00+00:00;Botafogo FR;Santos FC;bet365;over_under_2.5;under;1.95;closing;2026-07-25T18:09:54.873030+00:00;id1000032566886840
37500;2026-07-16T22:30:00+00:00;Botafogo FR;Santos FC;bet365;btts;yes;1.7;closing;2026-07-25T18:09:54.873030+00:00;id1000032566886840
37500;2026-07-16T22:30:00+00:00;Botafogo FR;Santos FC;bet365;btts;no;2.05;closing;2026-07-25T18:09:54.873030+00:00;id1000032566886840
37500;2026-07-16T22:30:00+00:00;Botafogo FR;Santos FC;bet365;corners_over_under_9.5;over;1.8;closing;2026-07-25T18:09:54.873030+00:00;id1000032566886840
37500;2026-07-16T22:30:00+00:00;Botafogo FR;Santos FC;bet365;corners_over_under_9.5;under;1.9;closing;2026-07-25T18:09:54.873030+00:00;id1000032566886840
37500;2026-07-16T22:30:00+00:00;Botafogo FR;Santos FC;betano;1X2;home;2.18;closing;2026-07-25T18:09:54.873030+00:00;id1000032566886840
37500;2026-07-16T22:30:00+00:00;Botafogo FR;Santos FC;betano;1X2;draw;3.35;closing;2026-07-25T18:09:54.873030+00:00;id1000032566886840
37500;2026-07-16T22:30:00+00:00;Botafogo FR;Santos FC;betano;1X2;away;3.3;closing;2026-07-25T18:09:54.873030+00:00;id1000032566886840
37500;2026-07-16T22:30:00+00:00;Botafogo FR;Santos FC;betano;over_under_2.5;over;1.85;closing;2026-07-25T18:09:54.873030+00:00;id1000032566886840
37500;2026-07-16T22:30:00+00:00;Botafogo FR;Santos FC;betano;over_under_2.5;under;1.93;closing;2026-07-25T18:09:54.873030+00:00;id1000032566886840
37500;2026-07-16T22:30:00+00:00;Botafogo FR;Santos FC;betano;btts;yes;1.65;closing;2026-07-25T18:09:54.873030+00:00;id1000032566886840
37500;2026-07-16T22:30:00+00:00;Botafogo FR;Santos FC;betano;btts;no;2.1;closing;2026-07-25T18:09:54.873030+00:00;id1000032566886840
37501;2026-07-16T22:30:00+00:00;EC Vitória;CR Vasco da Gama;pinnacle;1X2;home;2.6;closing;2026-07-25T18:10:02.154651+00:00;id1000032566886854
37501;2026-07-16T22:30:00+00:00;EC Vitória;CR Vasco da Gama;pinnacle;1X2;draw;3.33;closing;2026-07-25T18:10:02.154651+00:00;id1000032566886854
37501;2026-07-16T22:30:00+00:00;EC Vitória;CR Vasco da Gama;pinnacle;1X2;away;2.92;closing;2026-07-25T18:10:02.154651+00:00;id1000032566886854
37501;2026-07-16T22:30:00+00:00;EC Vitória;CR Vasco da Gama;pinnacle;over_under_2.5;over;2.12;closing;2026-07-25T18:10:02.154651+00:00;id1000032566886854
37501;2026-07-16T22:30:00+00:00;EC Vitória;CR Vasco da Gama;pinnacle;over_under_2.5;under;1.781;closing;2026-07-25T18:10:02.154651+00:00;id1000032566886854
37501;2026-07-16T22:30:00+00:00;EC Vitória;CR Vasco da Gama;pinnacle;btts;yes;1.847;closing;2026-07-25T18:10:02.154651+00:00;id1000032566886854
37501;2026-07-16T22:30:00+00:00;EC Vitória;CR Vasco da Gama;pinnacle;btts;no;2.029;closing;2026-07-25T18:10:02.154651+00:00;id1000032566886854
37501;2026-07-16T22:30:00+00:00;EC Vitória;CR Vasco da Gama;pinnacle;corners_over_under_9.5;over;1.806;closing;2026-07-25T18:10:02.154651+00:00;id1000032566886854
37501;2026-07-16T22:30:00+00:00;EC Vitória;CR Vasco da Gama;pinnacle;corners_over_under_9.5;under;2.009;closing;2026-07-25T18:10:02.154651+00:00;id1000032566886854
37501;2026-07-16T22:30:00+00:00;EC Vitória;CR Vasco da Gama;bet365;1X2;home;2.4;closing;2026-07-25T18:10:02.154651+00:00;id1000032566886854
37501;2026-07-16T22:30:00+00:00;EC Vitória;CR Vasco da Gama;bet365;1X2;draw;3.3;closing;2026-07-25T18:10:02.154651+00:00;id1000032566886854
37501;2026-07-16T22:30:00+00:00;EC Vitória;CR Vasco da Gama;bet365;1X2;away;3.0;closing;2026-07-25T18:10:02.154651+00:00;id1000032566886854
37501;2026-07-16T22:30:00+00:00;EC Vitória;CR Vasco da Gama;bet365;over_under_2.5;over;2.05;closing;2026-07-25T18:10:02.154651+00:00;id1000032566886854
37501;2026-07-16T22:30:00+00:00;EC Vitória;CR Vasco da Gama;bet365;over_under_2.5;under;1.75;closing;2026-07-25T18:10:02.154651+00:00;id1000032566886854
37501;2026-07-16T22:30:00+00:00;EC Vitória;CR Vasco da Gama;bet365;btts;yes;1.8;closing;2026-07-25T18:10:02.154651+00:00;id1000032566886854
37501;2026-07-16T22:30:00+00:00;EC Vitória;CR Vasco da Gama;bet365;btts;no;1.95;closing;2026-07-25T18:10:02.154651+00:00;id1000032566886854
37501;2026-07-16T22:30:00+00:00;EC Vitória;CR Vasco da Gama;bet365;corners_over_under_9.5;over;1.72;closing;2026-07-25T18:10:02.154651+00:00;id1000032566886854
37501;2026-07-16T22:30:00+00:00;EC Vitória;CR Vasco da Gama;bet365;corners_over_under_9.5;under;2.0;closing;2026-07-25T18:10:02.154651+00:00;id1000032566886854
37501;2026-07-16T22:30:00+00:00;EC Vitória;CR Vasco da Gama;betano;1X2;home;2.45;closing;2026-07-25T18:10:02.154651+00:00;id1000032566886854
37501;2026-07-16T22:30:00+00:00;EC Vitória;CR Vasco da Gama;betano;1X2;draw;3.25;closing;2026-07-25T18:10:02.154651+00:00;id1000032566886854
37501;2026-07-16T22:30:00+00:00;EC Vitória;CR Vasco da Gama;betano;1X2;away;2.92;closing;2026-07-25T18:10:02.154651+00:00;id1000032566886854
37501;2026-07-16T22:30:00+00:00;EC Vitória;CR Vasco da Gama;betano;over_under_2.5;over;2.05;closing;2026-07-25T18:10:02.154651+00:00;id1000032566886854
37501;2026-07-16T22:30:00+00:00;EC Vitória;CR Vasco da Gama;betano;over_under_2.5;under;1.75;closing;2026-07-25T18:10:02.154651+00:00;id1000032566886854
37501;2026-07-16T22:30:00+00:00;EC Vitória;CR Vasco da Gama;betano;btts;yes;1.78;closing;2026-07-25T18:10:02.154651+00:00;id1000032566886854
37501;2026-07-16T22:30:00+00:00;EC Vitória;CR Vasco da Gama;betano;btts;no;1.93;closing;2026-07-25T18:10:02.154651+00:00;id1000032566886854
37502;2026-07-17T22:30:00+00:00;EC Bahia;Chapecoense-sc;pinnacle;1X2;home;1.411;closing;2026-07-25T18:10:10.888377+00:00;id1000032572339638
37502;2026-07-17T22:30:00+00:00;EC Bahia;Chapecoense-sc;pinnacle;1X2;draw;5.03;closing;2026-07-25T18:10:10.888377+00:00;id1000032572339638
37502;2026-07-17T22:30:00+00:00;EC Bahia;Chapecoense-sc;pinnacle;1X2;away;8.039;closing;2026-07-25T18:10:10.888377+00:00;id1000032572339638
37502;2026-07-17T22:30:00+00:00;EC Bahia;Chapecoense-sc;pinnacle;over_under_2.5;over;1.657;closing;2026-07-25T18:10:10.888377+00:00;id1000032572339638
37502;2026-07-17T22:30:00+00:00;EC Bahia;Chapecoense-sc;pinnacle;over_under_2.5;under;2.32;closing;2026-07-25T18:10:10.888377+00:00;id1000032572339638
37502;2026-07-17T22:30:00+00:00;EC Bahia;Chapecoense-sc;pinnacle;btts;yes;1.925;closing;2026-07-25T18:10:10.888377+00:00;id1000032572339638
37502;2026-07-17T22:30:00+00:00;EC Bahia;Chapecoense-sc;pinnacle;btts;no;1.943;closing;2026-07-25T18:10:10.888377+00:00;id1000032572339638
37502;2026-07-17T22:30:00+00:00;EC Bahia;Chapecoense-sc;pinnacle;corners_over_under_9.5;over;1.534;closing;2026-07-25T18:10:10.888377+00:00;id1000032572339638
37502;2026-07-17T22:30:00+00:00;EC Bahia;Chapecoense-sc;pinnacle;corners_over_under_9.5;under;2.4;closing;2026-07-25T18:10:10.888377+00:00;id1000032572339638
37502;2026-07-17T22:30:00+00:00;EC Bahia;Chapecoense-sc;bet365;1X2;home;1.4;closing;2026-07-25T18:10:10.888377+00:00;id1000032572339638
37502;2026-07-17T22:30:00+00:00;EC Bahia;Chapecoense-sc;bet365;1X2;draw;5.0;closing;2026-07-25T18:10:10.888377+00:00;id1000032572339638
37502;2026-07-17T22:30:00+00:00;EC Bahia;Chapecoense-sc;bet365;1X2;away;7.0;closing;2026-07-25T18:10:10.888377+00:00;id1000032572339638
37502;2026-07-17T22:30:00+00:00;EC Bahia;Chapecoense-sc;bet365;over_under_2.5;over;1.6;closing;2026-07-25T18:10:10.888377+00:00;id1000032572339638
37502;2026-07-17T22:30:00+00:00;EC Bahia;Chapecoense-sc;bet365;over_under_2.5;under;2.3;closing;2026-07-25T18:10:10.888377+00:00;id1000032572339638
37502;2026-07-17T22:30:00+00:00;EC Bahia;Chapecoense-sc;bet365;btts;yes;1.8;closing;2026-07-25T18:10:10.888377+00:00;id1000032572339638
37502;2026-07-17T22:30:00+00:00;EC Bahia;Chapecoense-sc;bet365;btts;no;1.95;closing;2026-07-25T18:10:10.888377+00:00;id1000032572339638
37502;2026-07-17T22:30:00+00:00;EC Bahia;Chapecoense-sc;betano;1X2;home;1.44;closing;2026-07-25T18:10:10.888377+00:00;id1000032572339638
37502;2026-07-17T22:30:00+00:00;EC Bahia;Chapecoense-sc;betano;1X2;draw;4.8;closing;2026-07-25T18:10:10.888377+00:00;id1000032572339638
37502;2026-07-17T22:30:00+00:00;EC Bahia;Chapecoense-sc;betano;1X2;away;6.5;closing;2026-07-25T18:10:10.888377+00:00;id1000032572339638
37502;2026-07-17T22:30:00+00:00;EC Bahia;Chapecoense-sc;betano;over_under_2.5;over;1.6;closing;2026-07-25T18:10:10.888377+00:00;id1000032572339638
37502;2026-07-17T22:30:00+00:00;EC Bahia;Chapecoense-sc;betano;over_under_2.5;under;2.3;closing;2026-07-25T18:10:10.888377+00:00;id1000032572339638
37502;2026-07-17T22:30:00+00:00;EC Bahia;Chapecoense-sc;betano;btts;yes;1.8;closing;2026-07-25T18:10:10.888377+00:00;id1000032572339638
37502;2026-07-17T22:30:00+00:00;EC Bahia;Chapecoense-sc;betano;btts;no;1.91;closing;2026-07-25T18:10:10.888377+00:00;id1000032572339638
37504;2026-07-17T23:00:00+00:00;Mirassol FC;Grêmio FBPA;pinnacle;1X2;home;2.02;closing;2026-07-25T18:10:19.546838+00:00;id1000032566886846
37504;2026-07-17T23:00:00+00:00;Mirassol FC;Grêmio FBPA;pinnacle;1X2;draw;3.36;closing;2026-07-25T18:10:19.546838+00:00;id1000032566886846
37504;2026-07-17T23:00:00+00:00;Mirassol FC;Grêmio FBPA;pinnacle;1X2;away;4.25;closing;2026-07-25T18:10:19.546838+00:00;id1000032566886846
37504;2026-07-17T23:00:00+00:00;Mirassol FC;Grêmio FBPA;pinnacle;over_under_2.5;over;2.22;closing;2026-07-25T18:10:19.546838+00:00;id1000032566886846
37504;2026-07-17T23:00:00+00:00;Mirassol FC;Grêmio FBPA;pinnacle;over_under_2.5;under;1.719;closing;2026-07-25T18:10:19.546838+00:00;id1000032566886846
37504;2026-07-17T23:00:00+00:00;Mirassol FC;Grêmio FBPA;pinnacle;btts;yes;1.99;closing;2026-07-25T18:10:19.546838+00:00;id1000032566886846
37504;2026-07-17T23:00:00+00:00;Mirassol FC;Grêmio FBPA;pinnacle;btts;no;1.884;closing;2026-07-25T18:10:19.546838+00:00;id1000032566886846
37504;2026-07-17T23:00:00+00:00;Mirassol FC;Grêmio FBPA;pinnacle;corners_over_under_9.5;over;1.826;closing;2026-07-25T18:10:19.546838+00:00;id1000032566886846
37504;2026-07-17T23:00:00+00:00;Mirassol FC;Grêmio FBPA;pinnacle;corners_over_under_9.5;under;1.98;closing;2026-07-25T18:10:19.546838+00:00;id1000032566886846
37504;2026-07-17T23:00:00+00:00;Mirassol FC;Grêmio FBPA;bet365;1X2;home;1.83;closing;2026-07-25T18:10:19.546838+00:00;id1000032566886846
37504;2026-07-17T23:00:00+00:00;Mirassol FC;Grêmio FBPA;bet365;1X2;draw;3.5;closing;2026-07-25T18:10:19.546838+00:00;id1000032566886846
37504;2026-07-17T23:00:00+00:00;Mirassol FC;Grêmio FBPA;bet365;1X2;away;4.33;closing;2026-07-25T18:10:19.546838+00:00;id1000032566886846
37504;2026-07-17T23:00:00+00:00;Mirassol FC;Grêmio FBPA;bet365;over_under_2.5;over;2.1;closing;2026-07-25T18:10:19.546838+00:00;id1000032566886846
37504;2026-07-17T23:00:00+00:00;Mirassol FC;Grêmio FBPA;bet365;over_under_2.5;under;1.7;closing;2026-07-25T18:10:19.546838+00:00;id1000032566886846
37504;2026-07-17T23:00:00+00:00;Mirassol FC;Grêmio FBPA;bet365;btts;yes;1.95;closing;2026-07-25T18:10:19.546838+00:00;id1000032566886846
37504;2026-07-17T23:00:00+00:00;Mirassol FC;Grêmio FBPA;bet365;btts;no;1.8;closing;2026-07-25T18:10:19.546838+00:00;id1000032566886846
37504;2026-07-17T23:00:00+00:00;Mirassol FC;Grêmio FBPA;bet365;corners_over_under_9.5;over;1.83;closing;2026-07-25T18:10:19.546838+00:00;id1000032566886846
37504;2026-07-17T23:00:00+00:00;Mirassol FC;Grêmio FBPA;bet365;corners_over_under_9.5;under;1.83;closing;2026-07-25T18:10:19.546838+00:00;id1000032566886846
37504;2026-07-17T23:00:00+00:00;Mirassol FC;Grêmio FBPA;betano;1X2;home;1.91;closing;2026-07-25T18:10:19.546838+00:00;id1000032566886846
37504;2026-07-17T23:00:00+00:00;Mirassol FC;Grêmio FBPA;betano;1X2;draw;3.35;closing;2026-07-25T18:10:19.546838+00:00;id1000032566886846
37504;2026-07-17T23:00:00+00:00;Mirassol FC;Grêmio FBPA;betano;1X2;away;4.15;closing;2026-07-25T18:10:19.546838+00:00;id1000032566886846
37504;2026-07-17T23:00:00+00:00;Mirassol FC;Grêmio FBPA;betano;over_under_2.5;over;2.07;closing;2026-07-25T18:10:19.546838+00:00;id1000032566886846
37504;2026-07-17T23:00:00+00:00;Mirassol FC;Grêmio FBPA;betano;over_under_2.5;under;1.72;closing;2026-07-25T18:10:19.546838+00:00;id1000032566886846
37504;2026-07-17T23:00:00+00:00;Mirassol FC;Grêmio FBPA;betano;btts;yes;1.87;closing;2026-07-25T18:10:19.546838+00:00;id1000032566886846
37504;2026-07-17T23:00:00+00:00;Mirassol FC;Grêmio FBPA;betano;btts;no;1.83;closing;2026-07-25T18:10:19.546838+00:00;id1000032566886846
37503;2026-07-17T23:00:00+00:00;Fluminense FC;RB Bragantino;pinnacle;1X2;home;1.877;closing;2026-07-25T18:10:29.124849+00:00;id1000032566886838
37503;2026-07-17T23:00:00+00:00;Fluminense FC;RB Bragantino;pinnacle;1X2;draw;3.55;closing;2026-07-25T18:10:29.124849+00:00;id1000032566886838
37503;2026-07-17T23:00:00+00:00;Fluminense FC;RB Bragantino;pinnacle;1X2;away;4.63;closing;2026-07-25T18:10:29.124849+00:00;id1000032566886838
37503;2026-07-17T23:00:00+00:00;Fluminense FC;RB Bragantino;pinnacle;over_under_2.5;over;2.05;closing;2026-07-25T18:10:29.124849+00:00;id1000032566886838
37503;2026-07-17T23:00:00+00:00;Fluminense FC;RB Bragantino;pinnacle;over_under_2.5;under;1.862;closing;2026-07-25T18:10:29.124849+00:00;id1000032566886838
37503;2026-07-17T23:00:00+00:00;Fluminense FC;RB Bragantino;pinnacle;btts;yes;1.862;closing;2026-07-25T18:10:29.124849+00:00;id1000032566886838
37503;2026-07-17T23:00:00+00:00;Fluminense FC;RB Bragantino;pinnacle;btts;no;2.009;closing;2026-07-25T18:10:29.124849+00:00;id1000032566886838
37503;2026-07-17T23:00:00+00:00;Fluminense FC;RB Bragantino;pinnacle;corners_over_under_9.5;over;1.884;closing;2026-07-25T18:10:29.124849+00:00;id1000032566886838
37503;2026-07-17T23:00:00+00:00;Fluminense FC;RB Bragantino;pinnacle;corners_over_under_9.5;under;1.925;closing;2026-07-25T18:10:29.124849+00:00;id1000032566886838
37503;2026-07-17T23:00:00+00:00;Fluminense FC;RB Bragantino;bet365;1X2;home;1.8;closing;2026-07-25T18:10:29.124849+00:00;id1000032566886838
37503;2026-07-17T23:00:00+00:00;Fluminense FC;RB Bragantino;bet365;1X2;draw;3.5;closing;2026-07-25T18:10:29.124849+00:00;id1000032566886838
