temporada,temporada_dropdown,semana,time_casa,time_fora,gols_casa,gols_fora,odd_casa,odd_empate,odd_fora,vencedor,odd_vencedora
17/18,17/18,3,FC Augsburgo,Colónia,3,0,2.2,3.4,3.4,FC Augsburgo,2.2
17/18,17/18,3,Mainz,Bayer Leverkusen,3,1,3.5,3.6,2.18,Mainz,3.5
17/18,17/18,3,Monchengladbach,Eintracht Frankfurt,0,1,1.91,3.6,4.2,Eintracht Frankfurt,4.2
17/18,17/18,3,SC Freiburgo,Borussia Dortmund,0,0,8.5,6.15,1.33,Empate,6.15
17/18,17/18,3,Wolfsburg,Hannover Sportverein,1,1,1.84,3.65,4.5,Empate,3.65
17/18,17/18,3,TSG Hoffenheim,Bayern de Munique,2,0,7.0,5.05,1.46,TSG Hoffenheim,7.0
17/18,17/18,3,Hertha Berlim,Werder Bremen,1,1,2.06,3.5,3.8,Empate,3.5
17/18,17/18,3,Schalke 04,Estugarda,3,1,1.75,3.95,5.0,Schalke 04,1.75
17/18,17/18,4,Hannover Sportverein,Hamburgo SV,2,0,1.98,3.55,4.1,Hannover Sportverein,1.98
17/18,17/18,4,Bayern de Munique,Mainz,4,0,1.16,9.0,15.5,Bayern de Munique,1.16
17/18,17/18,4,Eintracht Frankfurt,FC Augsburgo,1,2,2.0,3.5,4.25,FC Augsburgo,4.25
17/18,17/18,4,Estugarda,Wolfsburg,1,0,2.3,3.55,3.15,Estugarda,2.3
17/18,17/18,4,Werder Bremen,Schalke 04,1,2,2.7,3.4,2.6,Schalke 04,2.6
17/18,17/18,4,RB Leipzig,Monchengladbach,2,2,1.73,4.1,5.0,Empate,4.1
17/18,17/18,4,TSG Hoffenheim,Hertha Berlim,1,1,1.72,3.9,4.8,Empate,3.9
17/18,17/18,4,Bayer Leverkusen,SC Freiburgo,4,0,1.42,5.35,8.5,Bayer Leverkusen,1.42
17/18,17/18,4,Borussia Dortmund,Colónia,5,0,1.32,5.85,9.75,Borussia Dortmund,1.32
17/18,17/18,5,Monchengladbach,Estugarda,2,0,1.71,4.0,5.0,Monchengladbach,1.71
17/18,17/18,5,FC Augsburgo,RB Leipzig,1,0,3.5,3.5,2.22,FC Augsburgo,3.5
17/18,17/18,5,Schalke 04,Bayern de Munique,0,3,6.0,4.5,1.57,Bayern de Munique,1.57
17/18,17/18,5,Wolfsburg,Werder Bremen,1,1,2.02,3.65,4.0,Empate,3.65
17/18,17/18,5,Colónia,Eintracht Frankfurt,0,1,3.1,3.25,2.6,Eintracht Frankfurt,2.6
17/18,17/18,5,Hamburgo SV,Borussia Dortmund,0,3,8.75,5.5,1.36,Borussia Dortmund,1.36
17/18,17/18,5,Hertha Berlim,Bayer Leverkusen,2,1,3.25,3.5,2.29,Hertha Berlim,3.25
17/18,17/18,5,Mainz,TSG Hoffenheim,2,3,2.6,3.5,2.9,TSG Hoffenheim,2.9
17/18,17/18,5,SC Freiburgo,Hannover Sportverein,1,1,3.05,3.35,2.5,Empate,3.35
17/18,17/18,5,Bayern de Munique,Wolfsburg,2,2,1.13,10.0,25.0,Empate,10.0
17/18,17/18,5,Estugarda,FC Augsburgo,0,0,2.17,3.4,3.6,Empate,3.4
17/18,17/18,5,Mainz,Hertha Berlim,1,0,2.22,3.3,3.55,Mainz,2.22
17/18,17/18,5,RB Leipzig,Eintracht Frankfurt,2,1,1.79,3.6,5.0,RB Leipzig,1.79
17/18,17/18,5,TSG Hoffenheim,Schalke 04,2,0,2.12,3.75,3.4,TSG Hoffenheim,2.12
17/18,17/18,5,Werder Bremen,SC Freiburgo,0,0,1.77,3.9,4.75,Empate,3.9
17/18,17/18,5,Borussia Dortmund,Monchengladbach,6,1,1.39,5.35,8.0,Borussia Dortmund,1.39
17/18,17/18,5,Hannover Sportverein,Colónia,0,0,2.03,3.6,3.8,Empate,3.6
17/18,17/18,5,Bayer Leverkusen,Hamburgo SV,3,0,1.38,5.55,9.0,Bayer Leverkusen,1.38
17/18,17/18,6,Schalke 04,Bayer Leverkusen,1,1,2.6,3.6,2.7,Empate,3.6
17/18,17/18,6,Eintracht Frankfurt,Estugarda,2,1,2.1,3.3,3.9,Eintracht Frankfurt,2.1
17/18,17/18,6,FC Augsburgo,Borussia Dortmund,1,2,5.75,4.4,1.6,Borussia Dortmund,1.6
17/18,17/18,6,Monchengladbach,Hannover Sportverein,2,1,1.73,4.0,5.0,Monchengladbach,1.73
17/18,17/18,6,Wolfsburg,Mainz,1,1,2.19,3.3,3.6,Empate,3.3
17/18,17/18,6,Hamburgo SV,Werder Bremen,0,0,2.7,3.3,2.75,Empate,3.3
17/18,17/18,6,SC Freiburgo,TSG Hoffenheim,3,2,3.3,3.6,2.18,SC Freiburgo,3.3
17/18,17/18,6,Hertha Berlim,Bayern de Munique,2,2,11.5,5.95,1.3,Empate,5.95
17/18,17/18,6,Colónia,RB Leipzig,1,2,3.9,3.5,2.05,RB Leipzig,2.05
17/18,17/18,7,Estugarda,Colónia,2,1,1.9,3.7,4.5,Estugarda,1.9
17/18,17/18,7,Bayern de Munique,SC Freiburgo,5,0,1.09,13.0,26.0,Bayern de Munique,1.09
17/18,17/18,7,Hannover Sportverein,Eintracht Frankfurt,1,2,2.63,3.2,2.9,Eintracht Frankfurt,2.9
17/18,17/18,7,Hertha Berlim,Schalke 04,0,2,2.65,3.25,2.85,Schalke 04,2.85
17/18,17/18,7,Mainz,Hamburgo SV,3,2,1.79,3.65,5.0,Mainz,1.79
17/18,17/18,7,TSG Hoffenheim,FC Augsburgo,2,2,1.9,4.0,4.35,Empate,4.0
17/18,17/18,7,Borussia Dortmund,RB Leipzig,2,3,1.55,4.55,6.0,RB Leipzig,6.0
17/18,17/18,7,Bayer Leverkusen,Wolfsburg,2,2,1.57,4.4,6.0,Empate,4.4
17/18,17/18,7,Werder Bremen,Monchengladbach,0,2,2.8,3.5,2.55,Monchengladbach,2.55
17/18,17/18,8,Schalke 04,Mainz,2,0,1.77,3.79,5.25,Schalke 04,1.77
17/18,17/18,8,Eintracht Frankfurt,Borussia Dortmund,2,2,4.0,3.75,1.98,Empate,3.75
17/18,17/18,8,FC Augsburgo,Hannover Sportverein,1,2,1.98,3.75,4.15,Hannover Sportverein,4.15
17/18,17/18,8,Monchengladbach,Bayer Leverkusen,1,5,2.88,3.6,2.45,Bayer Leverkusen,2.45
17/18,17/18,8,RB Leipzig,Estugarda,1,0,1.46,4.95,7.5,RB Leipzig,1.46
17/18,17/18,8,Hamburgo SV,Bayern de Munique,0,1,15.0,7.5,1.22,Bayern de Munique,1.22
17/18,17/18,8,Colónia,Werder Bremen,0,0,2.5,3.4,3.0,Empate,3.4
17/18,17/18,8,SC Freiburgo,Hertha Berlim,1,1,3.05,3.1,2.63,Empate,3.1
17/18,17/18,8,Wolfsburg,TSG Hoffenheim,1,1,2.6,3.6,2.8,Empate,3.6
17/18,17/18,9,Mainz,Eintracht Frankfurt,1,1,3.0,3.4,2.45,Empate,3.4
17/18,17/18,9,Bayer Leverkusen,Colónia,2,1,1.42,5.05,7.95,Bayer Leverkusen,1.42
17/18,17/18,9,Hannover Sportverein,Borussia Dortmund,4,2,7.0,5.0,1.46,Hannover Sportverein,7.0
17/18,17/18,9,Hertha Berlim,Hamburgo SV,2,1,2.13,3.25,3.8,Hertha Berlim,2.13
17/18,17/18,9,Schalke 04,Wolfsburg,1,1,1.86,3.6,4.5,Empate,3.6
17/18,17/18,9,TSG Hoffenheim,Monchengladbach,1,3,2.22,3.7,3.1,Monchengladbach,3.1
17/18,17/18,9,Bayern de Munique,RB Leipzig,2,0,1.39,5.2,8.0,Bayern de Munique,1.39
17/18,17/18,9,Werder Bremen,FC Augsburgo,0,3,2.17,3.5,3.6,FC Augsburgo,3.6
17/18,17/18,9,Estugarda,SC Freiburgo,3,0,1.85,3.75,4.33,Estugarda,1.85
17/18,17/18,10,Eintracht Frankfurt,Werder Bremen,2,1,1.8,3.85,4.75,Eintracht Frankfurt,1.8
17/18,17/18,10,FC Augsburgo,Bayer Leverkusen,1,1,3.39,3.75,2.17,Empate,3.75
17/18,17/18,10,Hamburgo SV,Estugarda,3,1,2.79,3.3,2.65,Hamburgo SV,2.79
17/18,17/18,10,Monchengladbach,Mainz,1,1,1.61,4.3,5.75,Empate,4.3
17/18,17/18,10,RB Leipzig,Hannover Sportverein,2,1,1.5,4.75,6.5,RB Leipzig,1.5
17/18,17/18,10,SC Freiburgo,Schalke 04,0,1,3.8,3.5,2.07,Schalke 04,2.07
17/18,17/18,10,Borussia Dortmund,Bayern de Munique,1,3,3.6,4.0,1.95,Bayern de Munique,1.95
17/18,17/18,10,Colónia,TSG Hoffenheim,0,3,2.62,3.5,2.62,TSG Hoffenheim,2.62
17/18,17/18,10,Wolfsburg,Hertha Berlim,3,3,2.0,3.3,4.2,Empate,3.3
17/18,17/18,12,Estugarda,Borussia Dortmund,2,1,4.2,3.95,1.8,Estugarda,4.2
17/18,17/18,12,Bayer Leverkusen,RB Leipzig,2,2,2.33,3.65,3.0,Empate,3.65
17/18,17/18,12,Bayern de Munique,FC Augsburgo,3,0,1.2,8.5,15.0,Bayern de Munique,1.2
17/18,17/18,12,Mainz,Colónia,1,0,2.04,3.7,4.0,Mainz,2.04
17/18,17/18,12,TSG Hoffenheim,Eintracht Frankfurt,1,1,2.33,3.55,3.39,Empate,3.55
17/18,17/18,12,Wolfsburg,SC Freiburgo,3,1,1.65,3.95,6.0,Wolfsburg,1.65
17/18,17/18,12,Hertha Berlim,Monchengladbach,2,4,3.0,3.45,2.5,Monchengladbach,2.5
17/18,17/18,12,Schalke 04,Hamburgo SV,2,0,1.71,3.79,6.5,Schalke 04,1.71
17/18,17/18,12,Werder Bremen,Hannover Sportverein,4,0,2.2,3.55,3.29,Werder Bremen,2.2
17/18,17/18,13,Hannover Sportverein,Estugarda,1,1,2.45,3.39,3.1,Empate,3.39
17/18,17/18,13,Borussia Dortmund,Schalke 04,4,4,1.7,4.33,5.0,Empate,4.33
17/18,17/18,13,Eintracht Frankfurt,Bayer Leverkusen,0,1,2.7,3.6,2.7,Bayer Leverkusen,2.7
17/18,17/18,13,FC Augsburgo,Wolfsburg,2,1,2.29,3.45,3.5,FC Augsburgo,2.29
17/18,17/18,13,RB Leipzig,Werder Bremen,2,0,1.48,4.75,7.0,RB Leipzig,1.48
17/18,17/18,13,SC Freiburgo,Mainz,2,1,2.62,3.3,3.4,SC Freiburgo,2.62
17/18,17/18,13,Monchengladbach,Bayern de Munique,2,1,7.5,5.0,1.6,Monchengladbach,7.5
17/18,17/18,13,Hamburgo SV,TSG Hoffenheim,3,0,2.79,3.45,2.63,Hamburgo SV,2.79
17/18,17/18,13,Colónia,Hertha Berlim,0,2,3.05,3.3,2.75,Hertha Berlim,2.75
17/18,17/18,14,SC Freiburgo,Hamburgo SV,0,0,2.75,3.1,2.75,Empate,3.1
17/18,17/18,14,Bayer Leverkusen,Borussia Dortmund,1,1,2.28,3.8,2.9,Empate,3.8
17/18,17/18,14,Bayern de Munique,Hannover Sportverein,3,1,1.1,11.5,23.0,Bayern de Munique,1.1
17/18,17/18,14,Mainz,FC Augsburgo,1,3,2.95,3.2,2.38,FC Augsburgo,2.38
17/18,17/18,14,TSG Hoffenheim,RB Leipzig,4,0,3.35,3.75,2.08,TSG Hoffenheim,3.35
17/18,17/18,14,Werder Bremen,Estugarda,1,0,2.05,3.6,3.3,Werder Bremen,2.05
17/18,17/18,14,Schalke 04,Colónia,2,2,1.44,4.8,7.75,Empate,4.8
17/18,17/18,14,Hertha Berlim,Eintracht Frankfurt,1,2,2.5,3.1,3.0,Eintracht Frankfurt,3.0
17/18,17/18,14,Wolfsburg,Monchengladbach,3,0,2.5,3.55,2.75,Wolfsburg,2.5
17/18,17/18,15,Estugarda,Bayer Leverkusen,0,2,3.4,3.5,2.34,Bayer Leverkusen,2.34
17/18,17/18,15,Borussia Dortmund,Werder Bremen,1,2,1.42,5.5,7.15,Werder Bremen,7.15
17/18,17/18,15,Eintracht Frankfurt,Bayern de Munique,0,1,6.75,4.75,1.48,Bayern de Munique,1.48
17/18,17/18,15,Hamburgo SV,Wolfsburg,0,0,2.5,3.4,2.88,Empate,3.4
17/18,17/18,15,RB Leipzig,Mainz,2,2,1.53,5.2,7.75,Empate,5.2
17/18,17/18,15,Monchengladbach,Schalke 04,1,1,2.37,3.5,3.3,Empate,3.5
17/18,17/18,15,Colónia,SC Freiburgo,3,4,2.36,3.5,3.3,SC Freiburgo,3.3
17/18,17/18,15,Hannover Sportverein,TSG Hoffenheim,2,0,3.4,3.65,2.63,Hannover Sportverein,3.4
17/18,17/18,15,FC Augsburgo,Hertha Berlim,1,1,2.18,3.6,4.2,Empate,3.6
17/18,17/18,16,Wolfsburg,RB Leipzig,1,1,3.4,3.4,2.45,Empate,3.4
17/18,17/18,16,Hamburgo SV,Eintracht Frankfurt,1,2,2.63,3.4,3.15,Eintracht Frankfurt,3.15
17/18,17/18,16,Mainz,Borussia Dortmund,0,2,5.2,4.25,1.65,Borussia Dortmund,1.65
17/18,17/18,16,SC Freiburgo,Monchengladbach,1,0,3.5,3.6,2.55,SC Freiburgo,3.5
17/18,17/18,16,TSG Hoffenheim,Estugarda,1,0,2.02,3.7,4.2,TSG Hoffenheim,2.02
17/18,17/18,16,Bayer Leverkusen,Werder Bremen,1,0,1.59,4.33,6.25,Bayer Leverkusen,1.59
17/18,17/18,16,Bayern de Munique,Colónia,1,0,1.11,13.5,30.0,Bayern de Munique,1.11
17/18,17/18,16,Hertha Berlim,Hannover Sportverein,3,1,2.05,3.5,4.1,Hertha Berlim,2.05
17/18,17/18,16,Schalke 04,FC Augsburgo,3,2,2.06,3.75,4.75,Schalke 04,2.06
17/18,17/18,16,Monchengladbach,Hamburgo SV,3,1,1.97,4.2,5.2,Monchengladbach,1.97
17/18,17/18,16,Colónia,Wolfsburg,1,0,3.05,3.6,2.3,Colónia,3.05
17/18,17/18,16,Eintracht Frankfurt,Schalke 04,2,2,2.55,3.5,2.75,Empate,3.5
17/18,17/18,16,Estugarda,Bayern de Munique,0,1,9.75,5.25,1.36,Bayern de Munique,1.36
17/18,17/18,16,FC Augsburgo,SC Freiburgo,3,3,1.8,3.6,4.75,Empate,3.6
17/18,17/18,16,Werder Bremen,Mainz,2,2,2.05,3.6,3.95,Empate,3.6
17/18,17/18,16,Borussia Dortmund,TSG Hoffenheim,2,1,1.7,4.8,5.95,Borussia Dortmund,1.7
17/18,17/18,16,Hannover Sportverein,Bayer Leverkusen,4,4,3.3,3.4,2.25,Empate,3.4
17/18,17/18,16,RB Leipzig,Hertha Berlim,2,3,1.48,4.75,6.25,Hertha Berlim,6.25
17/18,17/18,17,Bayer Leverkusen,Bayern de Munique,1,3,4.0,3.75,1.9,Bayern de Munique,1.9
17/18,17/18,17,Eintracht Frankfurt,SC Freiburgo,1,1,2.0,3.39,3.79,Empate,3.39
17/18,17/18,17,Estugarda,Hertha Berlim,1,0,1.9,3.5,4.0,Estugarda,1.9
17/18,17/18,17,FC Augsburgo,Hamburgo SV,1,0,1.75,3.5,5.0,FC Augsburgo,1.75
17/18,17/18,17,Hannover Sportverein,Mainz,3,2,2.25,3.39,3.1,Hannover Sportverein,2.25
17/18,17/18,17,Werder Bremen,TSG Hoffenheim,1,1,2.45,3.39,2.87,Empate,3.39
17/18,17/18,17,RB Leipzig,Schalke 04,3,1,2.29,3.29,3.1,RB Leipzig,2.29
17/18,17/18,17,Colónia,Monchengladbach,2,1,3.2,3.39,2.25,Colónia,3.2
17/18,17/18,17,Borussia Dortmund,Wolfsburg,0,0,1.53,4.5,5.5,Empate,4.5
17/18,17/18,18,Hertha Berlim,Borussia Dortmund,1,1,3.5,3.5,2.15,Empate,3.5
17/18,17/18,18,Mainz,Estugarda,3,2,2.79,3.2,2.7,Mainz,2.79
17/18,17/18,18,Monchengladbach,FC Augsburgo,2,0,2.19,3.5,3.3,Monchengladbach,2.19
17/18,17/18,18,SC Freiburgo,RB Leipzig,2,1,3.5,3.6,2.1,SC Freiburgo,3.5
17/18,17/18,18,TSG Hoffenheim,Bayer Leverkusen,1,4,2.9,3.75,2.39,Bayer Leverkusen,2.39
17/18,17/18,18,Wolfsburg,Eintracht Frankfurt,1,3,2.45,3.2,3.0,Eintracht Frankfurt,3.0
17/18,17/18,18,Hamburgo SV,Colónia,0,2,1.98,3.5,4.2,Colónia,4.2
17/18,17/18,18,Bayern de Munique,Werder Bremen,4,2,1.13,9.5,21.0,Bayern de Munique,1.13
17/18,17/18,18,Schalke 04,Hannover Sportverein,1,1,1.56,4.35,6.25,Empate,4.35
17/18,17/18,19,Eintracht Frankfurt,Monchengladbach,2,0,2.45,3.39,2.9,Eintracht Frankfurt,2.45
17/18,17/18,19,Bayern de Munique,TSG Hoffenheim,5,2,1.25,6.55,11.0,Bayern de Munique,1.25
17/18,17/18,19,Borussia Dortmund,SC Freiburgo,2,2,1.34,5.55,10.0,Empate,5.55
17/18,17/18,19,Colónia,FC Augsburgo,1,1,3.0,3.3,2.45,Empate,3.3
17/18,17/18,19,Estugarda,Schalke 04,0,2,2.8,3.35,2.6,Schalke 04,2.6
17/18,17/18,19,RB Leipzig,Hamburgo SV,1,1,1.56,4.0,6.55,Empate,4.0
17/18,17/18,19,Werder Bremen,Hertha Berlim,0,0,1.97,3.6,4.0,Empate,3.6
17/18,17/18,19,Bayer Leverkusen,Mainz,2,0,1.39,5.0,7.5,Bayer Leverkusen,1.39
17/18,17/18,19,Hannover Sportverein,Wolfsburg,0,1,2.29,3.4,3.15,Wolfsburg,3.15
17/18,17/18,20,Colónia,Borussia Dortmund,2,3,5.0,3.79,1.75,Borussia Dortmund,1.75
17/18,17/18,20,Hertha Berlim,TSG Hoffenheim,1,1,3.0,3.4,2.39,Empate,3.4
17/18,17/18,20,Mainz,Bayern de Munique,0,2,10.0,5.25,1.34,Bayern de Munique,1.34
17/18,17/18,20,SC Freiburgo,Bayer Leverkusen,0,0,4.2,3.79,1.89,Empate,3.79
17/18,17/18,20,Schalke 04,Werder Bremen,1,2,1.84,3.55,4.75,Werder Bremen,4.75
17/18,17/18,20,Wolfsburg,Estugarda,1,1,2.1,3.5,3.6,Empate,3.5
17/18,17/18,20,Monchengladbach,RB Leipzig,0,1,2.6,3.5,2.7,RB Leipzig,2.7
17/18,17/18,20,FC Augsburgo,Eintracht Frankfurt,3,0,2.55,3.2,3.0,FC Augsburgo,2.55
17/18,17/18,20,Hamburgo SV,Hannover Sportverein,1,1,2.17,3.3,3.6,Empate,3.3
17/18,17/18,21,RB Leipzig,FC Augsburgo,2,0,1.75,3.6,5.0,RB Leipzig,1.75
17/18,17/18,21,Bayer Leverkusen,Hertha Berlim,0,2,1.5,4.5,6.5,Hertha Berlim,6.5
17/18,17/18,21,Borussia Dortmund,Hamburgo SV,2,0,1.36,5.0,8.5,Borussia Dortmund,1.36
17/18,17/18,21,Eintracht Frankfurt,Colónia,4,2,1.9,3.5,4.33,Eintracht Frankfurt,1.9
17/18,17/18,21,Hannover Sportverein,SC Freiburgo,2,1,2.0,3.5,3.75,Hannover Sportverein,2.0
17/18,17/18,21,TSG Hoffenheim,Mainz,4,2,1.6,4.0,5.5,TSG Hoffenheim,1.6
17/18,17/18,21,Bayern de Munique,Schalke 04,2,1,1.22,7.0,11.0,Bayern de Munique,1.22
17/18,17/18,21,Estugarda,Monchengladbach,1,0,2.39,3.29,3.0,Estugarda,2.39
17/18,17/18,21,Werder Bremen,Wolfsburg,3,1,1.85,3.6,4.2,Werder Bremen,1.85
17/18,17/18,22,Hertha Berlim,Mainz,0,2,2.0,3.39,3.89,Mainz,3.89
17/18,17/18,22,Colónia,Hannover Sportverein,1,1,2.0,3.6,3.5,Empate,3.6
17/18,17/18,22,Hamburgo SV,Bayer Leverkusen,1,2,4.0,3.5,1.95,Bayer Leverkusen,1.95
17/18,17/18,22,SC Freiburgo,Werder Bremen,1,0,2.62,3.29,2.7,SC Freiburgo,2.62
17/18,17/18,22,Wolfsburg,Bayern de Munique,1,2,7.5,4.5,1.44,Bayern de Munique,1.44
17/18,17/18,22,Schalke 04,TSG Hoffenheim,2,1,2.04,3.5,3.6,Schalke 04,2.04
17/18,17/18,22,FC Augsburgo,Estugarda,0,1,2.04,3.29,3.6,Estugarda,3.6
17/18,17/18,22,Monchengladbach,Borussia Dortmund,0,1,3.5,3.6,2.04,Borussia Dortmund,2.04
17/18,17/18,23,Eintracht Frankfurt,RB Leipzig,2,1,2.54,3.39,2.75,Eintracht Frankfurt,2.54
17/18,17/18,23,Mainz,Wolfsburg,1,1,2.2,3.25,3.39,Empate,3.25
17/18,17/18,23,Bayern de Munique,Hertha Berlim,0,0,1.16,7.5,17.0,Empate,7.5
17/18,17/18,23,Estugarda,Eintracht Frankfurt,1,0,2.37,3.2,3.25,Estugarda,2.37
17/18,17/18,23,Hannover Sportverein,Monchengladbach,0,1,2.79,3.39,2.5,Monchengladbach,2.5
17/18,17/18,23,TSG Hoffenheim,SC Freiburgo,1,1,1.72,3.79,4.75,Empate,3.79
17/18,17/18,23,Werder Bremen,Hamburgo SV,1,0,2.1,3.25,3.75,Werder Bremen,2.1
17/18,17/18,23,Bayer Leverkusen,Schalke 04,0,2,2.04,3.5,3.6,Schalke 04,3.6
17/18,17/18,23,RB Leipzig,Colónia,1,2,1.5,4.33,6.5,Colónia,6.5
17/18,17/18,24,Borussia Dortmund,FC Augsburgo,1,1,1.36,5.0,8.0,Empate,5.0
17/18,17/18,24,Monchengladbach,Werder Bremen,2,2,2.0,3.6,3.7,Empate,3.6
17/18,17/18,24,Eintracht Frankfurt,Hannover Sportverein,1,0,1.72,3.6,5.0,Eintracht Frankfurt,1.72
17/18,17/18,24,FC Augsburgo,TSG Hoffenheim,0,2,3.0,3.29,2.37,TSG Hoffenheim,2.37
17/18,17/18,24,Hamburgo SV,Mainz,0,0,2.1,3.25,3.75,Empate,3.25
17/18,17/18,24,Schalke 04,Hertha Berlim,1,0,1.6,3.75,6.0,Schalke 04,1.6
17/18,17/18,24,Wolfsburg,Bayer Leverkusen,1,2,3.5,3.5,2.04,Bayer Leverkusen,2.04
17/18,17/18,24,RB Leipzig,Borussia Dortmund,1,1,2.1,3.6,3.29,Empate,3.6
17/18,17/18,24,Colónia,Estugarda,2,3,2.5,3.25,2.87,Estugarda,2.87
17/18,17/18,24,SC Freiburgo,Bayern de Munique,0,4,7.5,4.5,1.44,Bayern de Munique,1.44
17/18,17/18,25,Mainz,Schalke 04,0,1,3.29,3.29,2.25,Schalke 04,2.25
17/18,17/18,25,Bayern de Munique,Hamburgo SV,6,0,1.12,9.0,21.0,Bayern de Munique,1.12
17/18,17/18,25,Hannover Sportverein,FC Augsburgo,1,3,2.29,3.25,3.25,FC Augsburgo,3.25
17/18,17/18,25,Hertha Berlim,SC Freiburgo,0,0,2.2,3.0,3.79,Empate,3.0
17/18,17/18,25,TSG Hoffenheim,Wolfsburg,3,0,1.72,3.79,5.0,TSG Hoffenheim,1.72
17/18,17/18,25,Bayer Leverkusen,Monchengladbach,2,0,1.61,4.0,5.25,Bayer Leverkusen,1.61
17/18,17/18,25,Estugarda,RB Leipzig,0,0,3.2,3.39,2.25,Empate,3.39
17/18,17/18,25,Borussia Dortmund,Eintracht Frankfurt,3,2,1.83,3.6,4.33,Borussia Dortmund,1.83
17/18,17/18,26,Werder Bremen,Colónia,3,1,1.9,3.6,4.0,Werder Bremen,1.9
17/18,17/18,26,SC Freiburgo,Estugarda,1,2,2.5,3.1,3.1,Estugarda,3.1
17/18,17/18,26,Eintracht Frankfurt,Mainz,3,0,1.75,3.6,4.75,Eintracht Frankfurt,1.75
17/18,17/18,26,FC Augsburgo,Werder Bremen,1,3,2.37,3.39,3.0,Werder Bremen,3.0
17/18,17/18,26,Hamburgo SV,Hertha Berlim,1,2,2.89,3.0,2.7,Hertha Berlim,2.7
17/18,17/18,26,Monchengladbach,TSG Hoffenheim,3,3,3.2,3.75,2.1,Empate,3.75
17/18,17/18,26,Wolfsburg,Schalke 04,0,1,4.0,3.39,2.0,Schalke 04,2.0
17/18,17/18,26,Borussia Dortmund,Hannover Sportverein,1,0,1.44,4.75,6.5,Borussia Dortmund,1.44
17/18,17/18,26,Colónia,Bayer Leverkusen,2,0,4.5,4.0,1.7,Colónia,4.5
17/18,17/18,26,RB Leipzig,Bayern de Munique,2,1,5.5,4.2,1.57,RB Leipzig,5.5
17/18,17/18,27,Bayer Leverkusen,FC Augsburgo,0,0,1.44,4.5,7.0,Empate,4.5
17/18,17/18,27,Estugarda,Hamburgo SV,1,1,1.6,3.75,5.75,Empate,3.75
17/18,17/18,27,Hannover Sportverein,RB Leipzig,2,3,4.33,4.0,1.75,RB Leipzig,1.75
17/18,17/18,27,Schalke 04,SC Freiburgo,2,0,1.57,4.05,7.0,Schalke 04,1.57
17/18,17/18,27,TSG Hoffenheim,Colónia,6,0,1.57,4.5,5.5,TSG Hoffenheim,1.57
17/18,17/18,27,Bayern de Munique,Borussia Dortmund,6,0,1.33,5.5,8.5,Bayern de Munique,1.33
17/18,17/18,27,Hertha Berlim,Wolfsburg,0,0,2.1,3.29,3.6,Empate,3.29
17/18,17/18,27,Werder Bremen,Eintracht Frankfurt,2,1,2.29,3.39,3.1,Werder Bremen,2.29
17/18,17/18,27,Mainz,Monchengladbach,0,0,3.1,3.29,2.29,Empate,3.29
17/18,17/18,28,Hannover Sportverein,Werder Bremen,2,1,3.1,3.5,2.25,Hannover Sportverein,3.1
17/18,17/18,28,Colónia,Mainz,1,1,2.04,3.6,3.6,Empate,3.6
17/18,17/18,28,FC Augsburgo,Bayern de Munique,1,4,7.5,4.75,1.39,Bayern de Munique,1.39
17/18,17/18,28,Monchengladbach,Hertha Berlim,2,1,1.75,3.75,4.75,Monchengladbach,1.75
17/18,17/18,28,SC Freiburgo,Wolfsburg,0,2,2.29,3.1,3.5,Wolfsburg,3.5
17/18,17/18,28,Hamburgo SV,Schalke 04,3,2,4.33,3.5,1.85,Hamburgo SV,4.33
17/18,17/18,28,Borussia Dortmund,Estugarda,3,0,1.5,4.5,5.75,Borussia Dortmund,1.5
17/18,17/18,28,Eintracht Frankfurt,TSG Hoffenheim,1,1,2.37,3.6,2.87,Empate,3.6
17/18,17/18,29,RB Leipzig,Bayer Leverkusen,1,4,2.14,3.75,3.1,Bayer Leverkusen,3.1
17/18,17/18,29,Wolfsburg,FC Augsburgo,0,0,2.14,3.25,3.6,Empate,3.25
17/18,17/18,29,Bayer Leverkusen,Eintracht Frankfurt,4,1,1.66,3.79,5.0,Bayer Leverkusen,1.66
17/18,17/18,29,Estugarda,Hannover Sportverein,1,1,1.75,3.79,4.75,Empate,3.79
17/18,17/18,29,Hertha Berlim,Colónia,2,1,1.75,3.79,4.33,Hertha Berlim,1.75
17/18,17/18,29,TSG Hoffenheim,Hamburgo SV,2,0,1.5,4.33,6.5,TSG Hoffenheim,1.5
17/18,17/18,29,Bayern de Munique,Monchengladbach,5,1,1.36,5.5,8.0,Bayern de Munique,1.36
17/18,17/18,29,Schalke 04,Borussia Dortmund,2,0,3.0,3.39,2.35,Schalke 04,3.0
17/18,17/18,29,Werder Bremen,RB Leipzig,1,1,2.54,3.6,2.54,Empate,3.6
17/18,17/18,30,Mainz,SC Freiburgo,2,0,2.1,3.2,3.75,Mainz,2.1
17/18,17/18,30,Monchengladbach,Wolfsburg,3,0,1.75,3.89,4.75,Monchengladbach,1.75
17/18,17/18,30,Eintracht Frankfurt,Hertha Berlim,0,3,1.95,3.5,4.33,Hertha Berlim,4.33
17/18,17/18,30,Estugarda,Werder Bremen,2,0,2.5,3.39,3.0,Estugarda,2.5
17/18,17/18,30,Hamburgo SV,SC Freiburgo,1,0,2.05,3.4,3.8,Hamburgo SV,2.05
