temporada,temporada_dropdown,semana,time_casa,time_fora,gols_casa,gols_fora,odd_casa,odd_empate,odd_fora,vencedor,odd_vencedora
16/17,16/17,36,FC Turino,Sassuolo,5,3,1.85,4.0,3.8,FC Turino,1.85
16/17,16/17,36,Inter de Milão,Udinese,5,2,1.36,5.25,8.0,Inter de Milão,1.36
16/17,16/17,36,Palermo,FC Empoli,2,1,5.75,4.2,1.57,Palermo,5.75
16/17,16/17,36,Fiorentina,Pescara Calcio,2,2,1.22,7.0,11.0,Empate,7.0
17/18,17/18,1,Juventus,Cagliari,3,0,1.14,9.5,41.0,,
17/18,17/18,1,Verona,Nápoles,1,3,101.0,17.0,1.4,,
17/18,17/18,1,Atalanta,AS Roma,0,1,8.0,3.8,2.45,,
17/18,17/18,1,Bolonha,FC Turino,1,1,3.3,3.4,2.75,,
17/18,17/18,1,Crotone,AC Milão,0,3,201.0,16.0,1.5,,
17/18,17/18,1,Inter de Milão,Fiorentina,3,0,1.5,13.0,51.0,,
17/18,17/18,1,Lázio,SPAL,0,0,1.61,6.0,12.0,,
17/18,17/18,1,Sampdoria,Benevento,2,1,1.91,4.0,5.5,,
17/18,17/18,1,Sassuolo,Génova,0,0,2.38,3.5,4.2,,
17/18,17/18,1,Udinese,Chievo,1,2,2.9,3.25,4.0,,
17/18,17/18,2,Benevento,Bolonha,0,1,2.55,3.2,3.6,,
17/18,17/18,2,Génova,Juventus,2,4,9.0,4.7,1.61,,
17/18,17/18,2,AS Roma,Inter de Milão,1,3,2.15,4.0,8.0,,
17/18,17/18,2,FC Turino,Sassuolo,3,0,1.67,5.0,12.0,,
17/18,17/18,2,AC Milão,Cagliari,2,1,1.33,6.65,23.0,,
17/18,17/18,2,Chievo,Lázio,1,2,4.0,3.5,2.0,,
17/18,17/18,2,Crotone,Verona,0,0,2.9,3.2,3.5,,
17/18,17/18,2,Fiorentina,Sampdoria,1,2,9.0,5.25,5.0,,
17/18,17/18,2,Nápoles,Atalanta,3,1,2.5,5.25,9.0,,
17/18,17/18,2,SPAL,Udinese,3,2,2.5,3.6,8.5,,
17/18,17/18,3,Juventus,Chievo,3,0,1.28,6.05,13.5,Juventus,1.28
17/18,17/18,3,Inter de Milão,SPAL,2,0,1.22,7.25,13.5,,
17/18,17/18,3,Atalanta,Sassuolo,2,1,1.67,4.0,6.0,,
17/18,17/18,3,Cagliari,Crotone,1,0,1.62,4.0,6.0,,
17/18,17/18,3,Udinese,Génova,1,0,2.45,3.25,3.15,,
17/18,17/18,3,Verona,Fiorentina,0,5,3.8,3.6,2.05,,
17/18,17/18,3,Lázio,AC Milão,4,1,2.3,3.55,3.15,,
17/18,17/18,3,Benevento,FC Turino,0,1,4.0,3.8,1.95,,
17/18,17/18,3,Bolonha,Nápoles,0,3,9.0,5.5,1.36,,
17/18,17/18,4,Crotone,Inter de Milão,0,2,8.65,4.9,1.42,,
17/18,17/18,4,Fiorentina,Bolonha,2,1,1.57,4.2,6.5,,
17/18,17/18,4,AS Roma,Verona,3,0,1.2,7.65,15.0,,
17/18,17/18,4,Sassuolo,Juventus,1,3,8.0,4.33,1.5,,
17/18,17/18,4,AC Milão,Udinese,2,1,1.36,5.2,9.05,,
17/18,17/18,4,FC Turino,Sampdoria,2,2,1.73,4.0,5.0,,
17/18,17/18,4,Nápoles,Benevento,6,0,1.13,12.5,30.0,,
17/18,17/18,4,SPAL,Cagliari,0,2,2.39,3.3,3.1,,
17/18,17/18,4,Chievo,Atalanta,1,1,3.0,3.25,2.55,,
17/18,17/18,4,Génova,Lázio,2,3,4.2,3.6,1.95,,
17/18,17/18,5,Bolonha,Inter de Milão,1,1,6.0,4.0,1.62,,
17/18,17/18,5,Benevento,AS Roma,0,4,10.0,5.75,1.32,,
17/18,17/18,5,AC Milão,SPAL,2,0,1.25,6.65,13.0,,
17/18,17/18,5,Atalanta,Crotone,5,1,1.36,4.75,10.5,,
17/18,17/18,5,Cagliari,Sassuolo,0,1,2.17,3.4,3.45,,
17/18,17/18,5,Génova,Chievo,1,1,2.22,3.3,3.5,,
17/18,17/18,5,Juventus,Fiorentina,1,0,1.42,5.0,9.0,,
17/18,17/18,5,Lázio,Nápoles,1,4,3.5,3.6,2.09,,
17/18,17/18,5,Udinese,FC Turino,2,3,3.25,3.5,2.27,,
17/18,17/18,5,Verona,Sampdoria,0,0,3.75,3.5,2.13,,
17/18,17/18,5,AS Roma,Udinese,3,1,1.25,6.85,13.0,AS Roma,1.25
17/18,17/18,5,SPAL,Nápoles,2,3,13.0,7.0,1.22,Nápoles,1.22
17/18,17/18,5,Juventus,FC Turino,4,0,1.4,4.75,8.0,Juventus,1.4
17/18,17/18,5,Sampdoria,AC Milão,2,0,3.75,3.6,2.02,Sampdoria,3.75
17/18,17/18,5,Cagliari,Chievo,0,2,2.22,3.3,3.4,Chievo,3.4
17/18,17/18,5,Crotone,Benevento,2,0,2.05,3.3,4.2,Crotone,2.05
17/18,17/18,5,Inter de Milão,Génova,1,0,1.36,5.3,9.25,Inter de Milão,1.36
17/18,17/18,5,Verona,Lázio,0,3,6.0,4.2,1.57,Lázio,1.57
17/18,17/18,5,Sassuolo,Bolonha,0,1,2.05,3.4,4.05,Bolonha,4.05
17/18,17/18,5,Fiorentina,Atalanta,1,1,2.28,3.4,3.25,Empate,3.4
17/18,17/18,6,Udinese,Sampdoria,4,0,2.5,3.3,3.0,Udinese,2.5
17/18,17/18,6,Génova,Bolonha,0,1,2.27,3.25,3.6,Bolonha,3.6
17/18,17/18,6,Nápoles,Cagliari,3,0,1.13,10.0,21.0,Nápoles,1.13
17/18,17/18,6,Benevento,Inter de Milão,1,2,10.0,6.0,1.29,Inter de Milão,1.29
17/18,17/18,6,Chievo,Fiorentina,2,1,3.0,3.3,2.6,Chievo,3.0
17/18,17/18,6,FC Turino,Verona,2,2,1.3,5.9,10.0,Empate,5.9
17/18,17/18,6,Lázio,Sassuolo,6,1,1.5,4.35,7.25,Lázio,1.5
17/18,17/18,6,SPAL,Crotone,1,1,1.91,3.5,4.5,Empate,3.5
17/18,17/18,6,AC Milão,AS Roma,0,2,2.5,3.6,2.8,AS Roma,2.8
17/18,17/18,6,Atalanta,Juventus,2,2,5.0,3.5,1.83,Empate,3.5
17/18,17/18,7,Juventus,Lázio,1,2,1.58,4.2,6.5,Lázio,6.5
17/18,17/18,7,AS Roma,Nápoles,0,1,3.3,3.6,2.17,Nápoles,2.17
17/18,17/18,7,Fiorentina,Udinese,2,1,1.65,4.1,5.75,Fiorentina,1.65
17/18,17/18,7,Bolonha,SPAL,2,1,1.98,3.3,4.5,Bolonha,1.98
17/18,17/18,7,Cagliari,Génova,2,3,2.4,3.2,3.25,Génova,3.25
17/18,17/18,7,Crotone,FC Turino,2,2,3.4,3.4,2.27,Empate,3.4
17/18,17/18,7,Sampdoria,Atalanta,3,1,3.3,3.4,2.27,Sampdoria,3.3
17/18,17/18,7,Sassuolo,Chievo,0,0,2.27,3.3,3.75,Empate,3.3
17/18,17/18,7,Inter de Milão,AC Milão,3,2,2.27,3.4,3.5,Inter de Milão,2.27
17/18,17/18,8,Verona,Benevento,1,0,1.91,3.6,4.5,,
17/18,17/18,8,Sampdoria,Crotone,5,0,1.53,4.2,6.75,,
17/18,17/18,8,Nápoles,Inter de Milão,0,0,1.48,4.75,6.5,,
17/18,17/18,8,Chievo,Verona,3,2,2.05,3.39,4.0,,
17/18,17/18,8,AC Milão,Génova,0,0,1.65,4.0,6.0,,
17/18,17/18,8,Atalanta,Bolonha,1,0,1.57,4.0,6.25,,
17/18,17/18,8,Benevento,Fiorentina,0,3,6.0,4.5,1.55,,
17/18,17/18,8,FC Turino,AS Roma,0,1,3.75,3.8,1.98,,
17/18,17/18,8,SPAL,Sassuolo,0,1,3.0,3.3,2.45,,
17/18,17/18,8,Udinese,Juventus,2,6,9.0,4.8,1.4,,
17/18,17/18,8,Lázio,Cagliari,3,0,1.25,7.0,12.5,,
17/18,17/18,9,Inter de Milão,Sampdoria,3,2,1.45,4.75,7.5,,
17/18,17/18,9,Atalanta,Verona,3,0,1.36,5.4,10.0,,
17/18,17/18,9,AS Roma,Crotone,1,0,1.18,8.0,18.0,,
17/18,17/18,9,Bolonha,Lázio,1,2,5.5,3.8,1.75,,
17/18,17/18,9,Cagliari,Benevento,2,1,1.7,3.95,5.5,,
17/18,17/18,9,Chievo,AC Milão,1,4,3.4,3.35,2.25,,
17/18,17/18,9,Fiorentina,FC Turino,3,0,1.77,4.0,4.5,,
17/18,17/18,9,Génova,Nápoles,2,3,8.0,5.0,1.43,,
17/18,17/18,9,Juventus,SPAL,4,1,1.13,10.0,24.0,,
17/18,17/18,9,Sassuolo,Udinese,0,1,1.93,3.6,4.33,,
17/18,17/18,9,AC Milão,Juventus,0,2,4.09,3.65,1.91,,
17/18,17/18,9,AS Roma,Bolonha,1,0,1.33,5.9,9.8,,
17/18,17/18,9,Benevento,Lázio,1,5,11.0,5.8,1.3,,
17/18,17/18,9,Crotone,Fiorentina,2,1,5.3,4.0,1.73,,
17/18,17/18,9,Nápoles,Sassuolo,3,1,1.15,9.8,17.5,,
17/18,17/18,9,Sampdoria,Chievo,4,1,2.13,3.5,3.55,,
17/18,17/18,9,SPAL,Génova,1,0,3.1,3.1,2.55,,
17/18,17/18,9,Udinese,Atalanta,2,1,3.9,3.5,2.13,,
17/18,17/18,9,FC Turino,Cagliari,2,1,1.57,4.4,5.75,,
17/18,17/18,10,Verona,Inter de Milão,1,2,9.0,5.25,1.38,,
17/18,17/18,10,Bolonha,Crotone,2,3,1.73,3.5,5.5,,
17/18,17/18,10,Génova,Sampdoria,0,2,2.45,3.4,3.0,,
17/18,17/18,10,Inter de Milão,FC Turino,1,1,1.6,4.25,5.75,Empate,4.25
17/18,17/18,10,Cagliari,Verona,2,1,1.83,3.6,5.0,Cagliari,1.83
17/18,17/18,10,Chievo,Nápoles,0,0,7.5,4.85,1.4,Empate,4.85
17/18,17/18,10,Fiorentina,AS Roma,2,4,3.25,3.6,2.14,AS Roma,2.14
17/18,17/18,10,Juventus,Benevento,2,1,1.05,15.0,35.0,Juventus,1.05
17/18,17/18,10,Atalanta,SPAL,1,1,1.33,5.1,9.75,Empate,5.1
17/18,17/18,10,Sassuolo,AC Milão,0,2,4.2,3.6,1.9,AC Milão,1.9
17/18,17/18,12,AS Roma,Lázio,2,1,2.2,3.5,3.39,,
17/18,17/18,12,Nápoles,AC Milão,2,1,1.48,4.75,7.05,,
17/18,17/18,12,Crotone,Génova,0,1,3.3,3.25,2.45,,
17/18,17/18,12,Benevento,Sassuolo,1,2,3.39,3.6,2.27,,
17/18,17/18,12,FC Turino,Chievo,1,1,1.83,3.7,4.75,,
17/18,17/18,12,Sampdoria,Juventus,3,2,6.5,4.1,1.57,,
17/18,17/18,12,SPAL,Fiorentina,1,1,3.9,3.6,1.97,,
17/18,17/18,12,Udinese,Cagliari,0,1,1.97,3.6,3.9,,
17/18,17/18,12,Inter de Milão,Atalanta,2,0,1.81,3.75,4.75,,
17/18,17/18,13,Verona,Bolonha,2,3,3.2,3.2,2.6,,
17/18,17/18,13,Bolonha,Sampdoria,3,0,2.5,3.39,3.05,,
17/18,17/18,13,Chievo,SPAL,2,1,1.77,3.79,5.2,,
17/18,17/18,13,Sassuolo,Verona,0,2,1.67,4.0,5.2,,
17/18,17/18,13,Cagliari,Inter de Milão,1,3,6.75,4.05,1.67,,
17/18,17/18,13,AC Milão,FC Turino,0,0,1.75,3.8,4.75,,
17/18,17/18,13,Génova,AS Roma,1,1,5.2,4.2,1.67,,
17/18,17/18,13,Udinese,Nápoles,0,1,9.25,5.2,1.36,,
17/18,17/18,13,Lázio,Fiorentina,1,1,1.7,4.2,5.25,,
17/18,17/18,13,Juventus,Crotone,3,0,1.14,8.75,25.0,,
17/18,17/18,14,Atalanta,Benevento,1,0,1.22,6.85,13.5,,
17/18,17/18,14,AS Roma,SPAL,3,1,1.24,6.25,12.5,,
17/18,17/18,14,Nápoles,Juventus,0,1,2.08,3.25,3.8,,
17/18,17/18,14,FC Turino,Atalanta,1,1,2.65,3.35,2.65,,
17/18,17/18,14,Benevento,AC Milão,2,2,9.1,5.25,1.35,,
17/18,17/18,14,Bolonha,Cagliari,1,1,2.12,3.25,3.65,,
17/18,17/18,14,Fiorentina,Sassuolo,3,0,1.57,4.1,5.75,,
17/18,17/18,14,Inter de Milão,Chievo,5,0,1.4,4.8,7.75,,
17/18,17/18,14,Sampdoria,Lázio,1,2,3.65,3.7,1.97,,
17/18,17/18,15,Crotone,Udinese,0,3,3.3,3.1,2.39,,
17/18,17/18,15,Verona,Génova,0,1,3.35,3.35,2.19,,
17/18,17/18,15,Cagliari,Sampdoria,2,2,2.75,3.5,2.9,,
17/18,17/18,15,Juventus,Inter de Milão,0,0,1.86,3.9,5.2,,
17/18,17/18,15,Chievo,AS Roma,0,0,5.3,4.0,1.67,Empate,4.0
17/18,17/18,15,Nápoles,Fiorentina,0,0,1.42,6.0,9.5,Empate,6.0
17/18,17/18,15,SPAL,Verona,2,2,2.13,3.4,4.0,Empate,3.4
17/18,17/18,15,Udinese,Benevento,2,0,1.48,4.5,7.0,Udinese,1.48
17/18,17/18,15,Sassuolo,Crotone,2,1,1.83,3.75,5.3,Sassuolo,1.83
17/18,17/18,15,AC Milão,Bolonha,2,1,1.57,4.2,6.5,AC Milão,1.57
17/18,17/18,16,Lázio,FC Turino,1,3,1.53,4.5,6.1,,
17/18,17/18,16,Génova,Atalanta,1,2,3.2,3.4,2.4,,
17/18,17/18,16,Inter de Milão,Udinese,1,3,1.31,6.0,12.0,Udinese,12.0
17/18,17/18,16,FC Turino,Nápoles,1,3,5.0,4.2,1.65,Nápoles,1.65
17/18,17/18,16,AS Roma,Cagliari,1,0,1.28,6.5,11.5,AS Roma,1.28
17/18,17/18,16,Verona,AC Milão,3,0,5.4,4.5,1.6,,
17/18,17/18,16,Bolonha,Juventus,0,3,7.75,4.75,1.43,,
17/18,17/18,16,Crotone,Chievo,1,0,2.95,3.2,2.6,,
17/18,17/18,16,Fiorentina,Génova,0,0,1.6,4.2,5.75,,
17/18,17/18,16,Sampdoria,Sassuolo,0,1,1.76,3.9,4.5,,
17/18,17/18,16,Benevento,SPAL,1,2,2.88,3.2,2.63,,
17/18,17/18,16,Atalanta,Lázio,3,3,2.85,3.5,2.45,,
17/18,17/18,17,Chievo,Bolonha,2,3,2.62,3.15,2.8,,
17/18,17/18,17,Cagliari,Fiorentina,0,1,3.2,3.29,2.35,,
17/18,17/18,17,Lázio,Crotone,4,0,1.25,6.25,11.5,,
17/18,17/18,17,Génova,Benevento,1,0,1.44,4.45,8.5,,
17/18,17/18,17,Nápoles,Sampdoria,3,2,1.19,7.45,15.0,,
17/18,17/18,17,Sassuolo,Inter de Milão,1,0,5.25,3.79,1.71,,
17/18,17/18,17,SPAL,FC Turino,2,2,3.1,3.3,2.4,,
17/18,17/18,17,Udinese,Verona,4,0,1.72,3.79,5.25,,
17/18,17/18,17,AC Milão,Atalanta,0,2,2.6,3.3,2.79,,
17/18,17/18,17,Juventus,AS Roma,1,0,1.7,3.75,5.25,,
17/18,17/18,18,Crotone,Nápoles,0,1,17.0,7.0,1.21,,
17/18,17/18,18,Fiorentina,AC Milão,1,1,2.39,3.29,3.1,,
17/18,17/18,18,AS Roma,Sassuolo,1,1,1.25,6.45,11.0,,
17/18,17/18,18,Atalanta,Cagliari,1,2,1.42,4.6,9.0,,
17/18,17/18,18,Benevento,Chievo,1,0,2.9,3.3,2.45,,
17/18,17/18,18,Bolonha,Udinese,1,2,2.54,3.15,3.2,,
17/18,17/18,18,FC Turino,Génova,0,0,2.37,3.15,3.29,,
17/18,17/18,18,Sampdoria,SPAL,2,0,1.85,3.6,4.59,,
17/18,17/18,18,Inter de Milão,Lázio,0,0,2.33,3.5,3.0,,
17/18,17/18,18,Verona,Juventus,1,3,17.0,6.85,1.19,,
17/18,17/18,19,Chievo,Udinese,1,1,3.2,3.2,2.45,Empate,3.2
17/18,17/18,19,Fiorentina,Inter de Milão,1,1,2.55,3.25,2.87,Empate,3.25
17/18,17/18,19,FC Turino,Bolonha,3,0,2.0,3.4,4.0,FC Turino,2.0
17/18,17/18,19,AC Milão,Crotone,1,0,1.26,6.05,13.0,AC Milão,1.26
17/18,17/18,19,Benevento,Sampdoria,3,2,3.75,3.45,2.06,Benevento,3.75
17/18,17/18,19,Génova,Sassuolo,1,0,2.34,3.1,3.39,Génova,2.34
17/18,17/18,19,Nápoles,Verona,2,0,1.08,12.0,30.0,Nápoles,1.08
17/18,17/18,19,SPAL,Lázio,2,5,5.6,3.8,1.66,Lázio,1.66
17/18,17/18,19,AS Roma,Atalanta,1,2,1.88,3.55,4.33,Atalanta,4.33
17/18,17/18,19,Cagliari,Juventus,0,1,10.0,5.2,1.33,Juventus,1.33
17/18,17/18,20,Atalanta,Nápoles,0,1,3.79,3.45,2.04,Nápoles,2.04
17/18,17/18,20,Bolonha,Benevento,3,0,1.7,3.65,5.5,Bolonha,1.7
17/18,17/18,20,Lázio,Chievo,5,1,1.28,5.9,11.0,Lázio,1.28
17/18,17/18,20,Sampdoria,Fiorentina,3,1,3.1,3.3,2.39,Sampdoria,3.1
17/18,17/18,20,Sassuolo,FC Turino,1,1,2.6,3.25,2.87,Empate,3.25
17/18,17/18,20,Udinese,SPAL,1,1,1.85,3.5,4.5,Empate,3.5
17/18,17/18,20,Verona,Crotone,0,3,2.35,3.1,3.29,Crotone,3.29
17/18,17/18,20,Cagliari,AC Milão,1,2,4.0,3.5,1.99,AC Milão,1.99
17/18,17/18,20,Inter de Milão,AS Roma,1,1,2.39,3.5,2.89,Empate,3.5
17/18,17/18,21,Juventus,Génova,1,0,1.25,5.75,17.0,Juventus,1.25
17/18,17/18,21,Lázio,Udinese,3,0,1.53,4.3,6.5,Lázio,1.53
17/18,17/18,21,Sampdoria,AS Roma,1,1,3.79,3.75,1.99,Empate,3.75
17/18,17/18,21,Sassuolo,Atalanta,0,3,3.0,3.2,2.45,Atalanta,2.45
17/18,17/18,21,Chievo,Juventus,0,2,10.5,4.8,1.33,Juventus,1.33
17/18,17/18,21,SPAL,Inter de Milão,1,1,5.5,4.0,1.61,Empate,4.0
17/18,17/18,21,Crotone,Cagliari,1,1,2.39,3.1,3.25,Empate,3.1
17/18,17/18,21,FC Turino,Benevento,3,0,1.4,4.75,7.65,FC Turino,1.4
17/18,17/18,21,Fiorentina,Verona,1,4,1.28,5.5,12.0,Verona,12.0
17/18,17/18,21,Génova,Udinese,0,1,2.2,3.1,3.6,Udinese,3.6
17/18,17/18,21,Nápoles,Bolonha,3,1,1.18,7.5,16.5,Nápoles,1.18
17/18,17/18,21,AC Milão,Lázio,2,1,2.6,3.39,2.8,AC Milão,2.6
17/18,17/18,21,AS Roma,Sampdoria,0,1,1.39,5.0,7.65,Sampdoria,7.65
17/18,17/18,22,Sampdoria,FC Turino,1,1,2.33,3.5,3.1,Empate,3.5
17/18,17/18,22,Inter de Milão,Crotone,1,1,1.25,5.75,13.0,Empate,5.75
17/18,17/18,22,Verona,AS Roma,0,1,7.0,4.8,1.44,AS Roma,1.44
17/18,17/18,22,Atalanta,Chievo,1,0,1.44,4.55,7.65,Atalanta,1.44
17/18,17/18,22,Bolonha,Fiorentina,1,2,3.25,3.3,2.29,Fiorentina,2.29
17/18,17/18,22,Cagliari,SPAL,2,0,2.1,3.3,3.75,Cagliari,2.1
17/18,17/18,22,Juventus,Sassuolo,7,0,1.22,6.25,15.0,Juventus,1.22
17/18,17/18,22,Udinese,AC Milão,1,1,3.4,3.29,2.2,Empate,3.29
17/18,17/18,22,Benevento,Nápoles,0,2,21.0,7.8,1.16,Nápoles,1.16
17/18,17/18,23,Lázio,Génova,1,2,1.47,4.25,8.0,Génova,8.0
17/18,17/18,23,Fiorentina,Juventus,0,2,5.0,3.39,1.8,Juventus,1.8
17/18,17/18,23,SPAL,AC Milão,0,4,4.5,3.5,1.83,AC Milão,1.83
17/18,17/18,23,Crotone,Atalanta,1,1,4.33,3.5,1.83,Empate,3.5
17/18,17/18,23,Nápoles,Lázio,4,1,1.8,3.6,4.75,Nápoles,1.8
17/18,17/18,23,Sassuolo,Cagliari,0,0,1.95,3.39,3.89,Empate,3.39
17/18,17/18,23,Chievo,Génova,0,1,3.1,3.0,2.54,Génova,2.54
17/18,17/18,23,FC Turino,Udinese,2,0,1.72,3.79,4.75,FC Turino,1.72
17/18,17/18,23,Inter de Milão,Bolonha,2,1,1.5,4.2,7.0,Inter de Milão,1.5
17/18,17/18,23,Sampdoria,Verona,2,0,1.44,4.5,7.0,Sampdoria,1.44
17/18,17/18,23,AS Roma,Benevento,5,2,1.16,7.5,17.0,AS Roma,1.16
17/18,17/18,24,Udinese,AS Roma,0,2,4.75,3.7,1.75,AS Roma,1.75
17/18,17/18,24,Chievo,Cagliari,2,1,2.14,3.1,3.75,Chievo,2.14
17/18,17/18,24,Génova,Inter de Milão,2,0,3.29,3.1,2.37,Génova,3.29
17/18,17/18,24,FC Turino,Juventus,0,1,5.0,3.6,1.75,Juventus,1.75
17/18,17/18,24,Benevento,Crotone,3,2,2.29,3.25,3.2,Benevento,2.29
17/18,17/18,24,Bolonha,Sassuolo,2,1,2.64,3.1,2.89,Bolonha,2.64
17/18,17/18,24,Nápoles,SPAL,1,0,1.14,8.0,23.0,Nápoles,1.14
17/18,17/18,24,Atalanta,Fiorentina,1,1,2.29,3.25,3.2,Empate,3.25
17/18,17/18,24,AC Milão,Sampdoria,1,0,1.6,4.0,5.5,AC Milão,1.6
17/18,17/18,25,Lázio,Verona,2,0,1.18,7.5,15.0,Lázio,1.18
17/18,17/18,25,Bolonha,Génova,2,0,2.79,3.0,2.7,Bolonha,2.79
17/18,17/18,25,Inter de Milão,Benevento,2,0,1.19,6.0,15.0,Inter de Milão,1.19
17/18,17/18,25,Crotone,SPAL,2,3,2.2,3.0,3.75,SPAL,3.75
17/18,17/18,25,Fiorentina,Chievo,1,0,1.39,4.33,8.5,Fiorentina,1.39
17/18,17/18,25,Sampdoria,Udinese,2,1,2.0,3.5,3.6,Sampdoria,2.0
17/18,17/18,25,Sassuolo,Lázio,0,3,4.2,3.6,1.8,Lázio,1.8
17/18,17/18,25,Verona,FC Turino,2,1,6.5,4.2,1.53,Verona,6.5
17/18,17/18,25,AS Roma,AC Milão,0,2,2.0,3.5,3.6,AC Milão,3.6
17/18,17/18,26,Cagliari,Nápoles,0,5,13.0,5.25,1.25,Nápoles,1.25
17/18,17/18,26,SPAL,Bolonha,1,0,2.39,3.1,3.2,SPAL,2.39
17/18,17/18,26,Lázio,Juventus,0,1,3.1,3.2,2.37,Juventus,2.37
17/18,17/18,26,Nápoles,AS Roma,2,4,1.6,3.79,6.0,AS Roma,6.0
17/18,17/18,27,AS Roma,FC Turino,3,0,1.5,4.5,6.0,AS Roma,1.5
17/18,17/18,27,Verona,Chievo,1,0,3.75,3.39,2.04,Verona,3.75
17/18,17/18,27,Fiorentina,Benevento,1,0,1.36,4.75,8.0,Fiorentina,1.36
17/18,17/18,27,Bolonha,Atalanta,0,1,4.75,3.6,1.75,Atalanta,1.75
17/18,17/18,27,Cagliari,Lázio,2,2,6.5,4.2,1.5,Empate,4.2
17/18,17/18,27,Crotone,Sampdoria,4,1,2.54,3.25,2.79,Crotone,2.54
17/18,17/18,27,Juventus,Udinese,2,0,1.22,6.0,17.0,Juventus,1.22
17/18,17/18,27,Sassuolo,SPAL,1,1,2.04,3.2,4.0,Empate,3.2
17/18,17/18,27,Génova,AC Milão,0,1,3.6,3.0,2.2,AC Milão,2.2
17/18,17/18,27,Inter de Milão,Nápoles,0,0,4.0,3.5,1.9,Empate,3.5
17/18,17/18,28,Juventus,Atalanta,2,0,1.39,4.33,10.0,Juventus,1.39
17/18,17/18,28,Udinese,Sassuolo,1,2,2.14,3.25,3.6,Sassuolo,3.6
17/18,17/18,28,SPAL,Juventus,0,0,13.0,4.5,1.33,Empate,4.5
17/18,17/18,28,Sampdoria,Inter de Milão,0,5,4.0,3.6,1.9,Inter de Milão,1.9
17/18,17/18,28,AC Milão,Chievo,3,2,1.36,4.75,10.0,AC Milão,1.36
17/18,17/18,28,Benevento,Cagliari,1,2,2.2,3.39,3.29,Cagliari,3.29
17/18,17/18,28,Crotone,AS Roma,0,2,6.0,4.2,1.55,AS Roma,1.55
17/18,17/18,28,FC Turino,Fiorentina,1,2,2.62,3.25,2.79,Fiorentina,2.79
17/18,17/18,28,Verona,Atalanta,0,5,10.0,5.0,1.33,Atalanta,1.33
17/18,17/18,28,Lázio,Bolonha,1,1,1.3,5.25,11.0,Empate,5.25
17/18,17/18,28,Nápoles,Génova,1,0,1.19,6.0,19.0,Nápoles,1.19
17/18,17/18,29,Bolonha,AS Roma,1,1,6.5,4.5,1.5,Empate,4.5
17/18,17/18,29,Atalanta,Udinese,2,0,1.39,4.5,8.5,Atalanta,1.39
17/18,17/18,29,Cagliari,FC Turino,0,4,3.0,3.25,2.45,FC Turino,2.45
17/18,17/18,29,Fiorentina,Crotone,2,0,1.53,4.0,7.0,Fiorentina,1.53
17/18,17/18,29,Génova,SPAL,1,1,1.83,3.25,4.75,Empate,3.25
17/18,17/18,29,Inter de Milão,Verona,3,0,1.14,8.0,19.0,Inter de Milão,1.14
17/18,17/18,29,Lázio,Benevento,6,2,1.25,7.05,13.5,Lázio,1.25
17/18,17/18,29,Chievo,Sampdoria,2,1,2.25,3.29,3.29,Chievo,2.25
17/18,17/18,29,Sassuolo,Nápoles,1,1,8.85,5.1,1.39,Empate,5.1
17/18,17/18,29,Juventus,AC Milão,3,1,1.6,3.6,6.5,Juventus,1.6
17/18,17/18,30,Atalanta,Sampdoria,1,2,1.36,4.5,9.0,Sampdoria,9.0
17/18,17/18,30,Génova,Cagliari,2,1,1.8,3.29,5.0,Génova,1.8
17/18,17/18,30,Udinese,Fiorentina,0,2,3.39,3.29,2.14,Fiorentina,2.14
17/18,17/18,30,Benevento,Verona,3,0,1.8,3.79,4.33,Benevento,1.8
17/18,17/18,30,AC Milão,Inter de Milão,0,0,2.75,3.2,2.7,Empate,3.2
17/18,17/18,30,Chievo,Sassuolo,1,1,3.0,2.89,2.7,Empate,2.89
17/18,17/18,30,FC Turino,Crotone,4,1,1.57,4.0,6.0,FC Turino,1.57
17/18,17/18,30,Benevento,Juventus,2,4,12.0,5.25,1.28,Juventus,1.28
17/18,17/18,30,AS Roma,Fiorentina,0,2,1.8,3.6,4.5,Fiorentina,4.5
17/18,17/18,30,SPAL,Atalanta,1,1,4.75,3.7,1.75,Empate,3.7
17/18,17/18,30,Sampdoria,Génova,0,0,2.5,3.2,3.0,Empate,3.2
17/18,17/18,30,FC Turino,Inter de Milão,1,0,4.33,3.6,1.85,FC Turino,4.33
17/18,17/18,30,Crotone,Bolonha,1,0,2.35,3.1,3.29,Crotone,2.35
17/18,17/18,30,Nápoles,Chievo,2,1,1.14,8.0,21.0,Nápoles,1.14
17/18,17/18,30,Verona,Cagliari,1,0,3.0,3.29,2.37,Verona,3.0
17/18,17/18,30,Udinese,Lázio,1,2,5.25,4.0,1.61,Lázio,1.61
17/18,17/18,30,AC Milão,Sassuolo,1,1,1.44,4.33,7.5,Empate,4.33
17/18,17/18,31,Cagliari,Udinese,2,1,2.29,3.2,3.25,Cagliari,2.29
17/18,17/18,31,Chievo,FC Turino,0,0,3.5,3.39,2.1,Empate,3.39
17/18,17/18,31,Génova,Crotone,1,0,1.8,3.29,4.75,Génova,1.8
17/18,17/18,31,Atalanta,Inter de Milão,0,0,2.5,3.29,2.87,Empate,3.29
17/18,17/18,31,Fiorentina,SPAL,0,0,1.44,4.2,8.0,Empate,4.2
17/18,17/18,31,AC Milão,Nápoles,0,0,4.33,3.6,1.85,Empate,3.6
