temporada,temporada_dropdown,semana,time_casa,time_fora,gols_casa,gols_fora,odd_casa,odd_empate,odd_fora,vencedor,odd_vencedora
2017,2017,35,CA Cerro,Plaza Colónia,1,0,1.93,3.5,3.7,,
2017,2017,35,CA River Plate,Danubio,1,1,2.7,3.2,2.6,,
2017,2017,35,Racing Clube Montevideo,Instituição Atlética Sud-Americana,2,3,2.27,3.2,3.1,,
2017,2017,35,CA Penarol,Juventud de las Piedras,1,0,1.36,4.5,11.0,,
2017,2017,35,Boston River,CA Fenix,0,0,1.9,3.3,3.5,,
2017,2017,35,Liverpool FC,Rampla Juniors,1,2,2.37,3.39,2.7,,
2017,2017,35,Montevideo Wanderers FC,Nacional de Futebol,2,3,5.0,3.39,1.7,,
2017,2017,35,El Tanque Sisley,Defensor Sporting,0,2,5.0,3.79,1.66,,
2017,2017,36,CA Fenix,Montevideo Wanderers FC,4,1,3.0,3.25,2.37,,
2017,2017,36,Instituição Atlética Sud-Americana,El Tanque Sisley,1,1,2.17,3.5,3.25,,
2017,2017,36,Juventud de las Piedras,Racing Clube Montevideo,0,2,2.6,3.2,2.79,,
2017,2017,36,Plaza Colónia,CA River Plate,2,3,2.79,3.25,2.5,,
2017,2017,36,Nacional de Futebol,CA Cerro,3,1,1.64,4.0,4.75,,
2017,2017,36,Danubio,CA Penarol,0,2,5.25,3.79,1.65,,
2017,2017,36,Rampla Juniors,Boston River,1,0,2.39,3.29,2.89,,
2017,2017,36,Defensor Sporting,Liverpool FC,2,2,1.5,4.33,6.0,,
2017,2017,36,CA Cerro,CA River Plate,2,2,2.22,3.1,2.9,,
2017,2017,36,El Tanque Sisley,Juventud de las Piedras,2,2,2.45,3.29,2.55,,
2017,2017,36,Nacional de Futebol,CA Fenix,1,0,1.44,4.5,5.0,,
2017,2017,36,Boston River,Defensor Sporting,0,1,3.1,2.95,2.17,,
2017,2017,36,Liverpool FC,Instituição Atlética Sud-Americana,2,4,2.33,3.1,2.75,,
2017,2017,36,Montevideo Wanderers FC,Rampla Juniors,1,0,2.05,3.4,3.0,,
2017,2017,36,Racing Clube Montevideo,Danubio,5,2,2.45,3.05,2.63,,
2017,2017,36,CA Penarol,Plaza Colónia,3,0,1.18,6.3,14.0,,
2017,2017,37,CA River Plate,CA Penarol,2,1,5.0,3.6,1.55,,
2017,2017,37,Instituição Atlética Sud-Americana,Boston River,1,0,2.65,3.2,2.33,,
2017,2017,37,Juventud de las Piedras,Liverpool FC,2,1,2.08,3.1,3.1,,
2017,2017,37,Danubio,El Tanque Sisley,2,2,1.61,3.7,4.33,,
2017,2017,37,Rampla Juniors,Nacional de Futebol,0,2,4.33,3.5,1.67,,
2017,2017,37,Plaza Colónia,Racing Clube Montevideo,1,2,4.0,3.5,1.7,,
2017,2017,37,Defensor Sporting,Montevideo Wanderers FC,2,1,1.61,3.8,4.75,,
2017,2017,37,Boston River,Juventud de las Piedras,3,1,2.1,3.2,3.2,,
2017,2017,37,CA Fenix,Rampla Juniors,1,1,2.3,3.1,2.8,,
2017,2017,37,Liverpool FC,Danubio,5,0,2.88,3.2,2.25,,
2017,2017,37,Montevideo Wanderers FC,Instituição Atlética Sud-Americana,1,0,2.25,3.2,2.85,,
2017,2017,37,Nacional de Futebol,Defensor Sporting,1,1,2.0,3.2,3.4,,
2017,2017,37,Racing Clube Montevideo,CA River Plate,0,0,2.45,3.1,2.63,,
2017,2017,37,El Tanque Sisley,Plaza Colónia,1,1,1.55,3.75,5.0,,
2017,2017,38,Plaza Colónia,Liverpool FC,0,1,3.5,3.4,1.85,,
2017,2017,38,Rampla Juniors,CA Cerro,0,1,2.27,3.25,2.7,,
2017,2017,38,CA Penarol,Racing Clube Montevideo,4,0,1.57,3.7,4.75,,
2017,2017,38,CA River Plate,El Tanque Sisley,1,0,1.73,3.6,3.75,,
2017,2017,38,Danubio,Boston River,1,0,2.45,3.1,2.55,,
2017,2017,38,Defensor Sporting,CA Fenix,0,2,1.6,3.5,4.75,,
2017,2017,38,Instituição Atlética Sud-Americana,Nacional de Futebol,3,2,4.0,3.7,1.67,,
2017,2017,38,Juventud de las Piedras,Montevideo Wanderers FC,2,5,4.5,3.3,1.67,,
2018,2018,1,CA Fenix,Rampla Juniors,3,1,2.14,3.1,3.25,CA Fenix,2.14
2018,2018,1,CA River Plate,Boston River,2,2,1.95,3.25,3.6,Empate,3.25
2018,2018,1,Torque,Nacional de Futebol,2,4,5.5,4.0,1.5,Nacional de Futebol,1.5
2018,2018,1,CA Cerro,Liverpool FC,1,1,2.25,3.39,2.79,Empate,3.39
2018,2018,1,Club Atletico Progreso,Danubio,1,1,3.6,3.1,2.0,Empate,3.1
2018,2018,1,Defensor Sporting,CA Atenas de São Carlos,3,0,1.6,3.75,5.0,Defensor Sporting,1.6
2018,2018,1,Racing Clube Montevideo,CA Penarol,0,2,6.25,4.2,1.44,CA Penarol,1.44
2018,2018,2,Boston River,Montevideo Wanderers FC,1,3,2.62,2.89,2.7,Montevideo Wanderers FC,2.7
2018,2018,2,Rampla Juniors,Nacional de Futebol,0,3,4.75,3.75,1.66,Nacional de Futebol,1.66
2018,2018,2,Torque,Club Atletico Progreso,0,3,1.95,3.29,3.6,Club Atletico Progreso,3.6
2018,2018,2,CA Atenas de São Carlos,Racing Clube Montevideo,1,0,2.5,3.29,2.79,CA Atenas de São Carlos,2.5
2018,2018,2,CA Fenix,CA Cerro,0,0,2.62,3.0,2.87,Empate,3.0
2018,2018,2,Danubio,Defensor Sporting,2,1,2.75,3.2,2.6,Danubio,2.75
2018,2018,2,CA Penarol,CA River Plate,4,1,1.5,3.89,7.0,CA Penarol,1.5
2018,2018,3,Club Atletico Progreso,Rampla Juniors,4,1,2.0,3.2,4.0,Club Atletico Progreso,2.0
2018,2018,3,Liverpool FC,Boston River,2,2,2.39,3.1,3.1,Empate,3.1
2018,2018,3,Montevideo Wanderers FC,CA Penarol,1,1,5.0,3.5,1.75,Empate,3.5
2018,2018,3,CA River Plate,CA Atenas de São Carlos,3,1,1.8,3.5,4.5,CA River Plate,1.8
2018,2018,3,Defensor Sporting,Torque,2,1,1.57,4.2,5.5,Defensor Sporting,1.57
2018,2018,3,Racing Clube Montevideo,Danubio,1,2,2.75,3.2,2.6,Danubio,2.6
2018,2018,3,Nacional de Futebol,CA Fenix,2,1,1.44,4.2,7.5,Nacional de Futebol,1.44
2018,2018,4,Rampla Juniors,Defensor Sporting,1,1,3.79,3.39,1.95,Empate,3.39
2018,2018,4,CA Penarol,Liverpool FC,2,1,1.36,4.75,8.5,CA Penarol,1.36
2018,2018,4,CA Atenas de São Carlos,Montevideo Wanderers FC,2,1,3.0,3.2,2.37,CA Atenas de São Carlos,3.0
2018,2018,4,CA Fenix,Club Atletico Progreso,2,0,2.2,3.2,3.39,CA Fenix,2.2
2018,2018,4,Danubio,CA River Plate,1,0,2.14,3.29,3.39,Danubio,2.14
2018,2018,4,Torque,Racing Clube Montevideo,2,2,2.75,3.2,2.5,Empate,3.2
2018,2018,4,Nacional de Futebol,CA Cerro,4,0,1.5,4.33,6.0,Nacional de Futebol,1.5
2018,2018,5,Liverpool FC,CA Atenas de São Carlos,1,0,2.0,3.25,3.75,Liverpool FC,2.0
2018,2018,5,Montevideo Wanderers FC,Danubio,0,1,2.5,3.2,2.87,Danubio,2.87
2018,2018,5,CA Cerro,Boston River,2,3,2.37,3.1,2.89,Boston River,2.89
2018,2018,5,CA River Plate,Torque,2,2,1.95,3.39,3.75,Empate,3.39
2018,2018,5,Club Atletico Progreso,Nacional de Futebol,2,1,7.5,4.2,1.44,Club Atletico Progreso,7.5
2018,2018,5,Racing Clube Montevideo,Rampla Juniors,2,1,2.25,3.1,3.29,Racing Clube Montevideo,2.25
2018,2018,5,Defensor Sporting,CA Fenix,3,2,1.66,3.5,5.5,Defensor Sporting,1.66
2018,2018,6,CA Penarol,Boston River,2,1,1.36,5.0,8.5,CA Penarol,1.36
2018,2018,6,Club Atletico Progreso,CA Cerro,0,1,2.2,3.39,3.2,CA Cerro,3.2
2018,2018,6,Danubio,Liverpool FC,0,3,2.04,3.39,3.5,Liverpool FC,3.5
2018,2018,6,Nacional de Futebol,Defensor Sporting,2,0,2.2,3.39,3.2,Nacional de Futebol,2.2
2018,2018,6,CA Fenix,Racing Clube Montevideo,0,1,2.45,3.2,3.0,Racing Clube Montevideo,3.0
2018,2018,6,Rampla Juniors,CA River Plate,1,2,3.2,3.25,2.25,CA River Plate,2.25
2018,2018,6,Torque,Montevideo Wanderers FC,1,2,3.39,3.2,2.04,Montevideo Wanderers FC,2.04
2018,2018,7,CA River Plate,CA Fenix,2,1,2.04,3.39,3.5,CA River Plate,2.04
2018,2018,7,Defensor Sporting,Club Atletico Progreso,1,1,1.66,3.6,5.25,Empate,3.6
2018,2018,7,Montevideo Wanderers FC,Rampla Juniors,1,1,1.9,3.39,4.0,Empate,3.39
2018,2018,8,Boston River,CA Atenas de São Carlos,1,0,1.95,3.39,3.75,Boston River,1.95
2018,2018,8,CA Cerro,CA Penarol,0,3,5.75,4.0,1.55,CA Penarol,1.55
2018,2018,8,Liverpool FC,Torque,1,0,1.61,4.0,5.0,Liverpool FC,1.61
2018,2018,8,Racing Clube Montevideo,Nacional de Futebol,0,1,4.75,4.0,1.57,Nacional de Futebol,1.57
2018,2018,8,CA Fenix,Montevideo Wanderers FC,1,1,3.0,3.25,2.37,Empate,3.25
2018,2018,8,Danubio,Boston River,0,0,1.9,3.39,4.2,Empate,3.39
2018,2018,8,Defensor Sporting,CA Cerro,2,1,1.72,3.75,4.5,Defensor Sporting,1.72
2018,2018,8,CA Atenas de São Carlos,CA Penarol,0,2,7.0,4.75,1.39,CA Penarol,1.39
2018,2018,8,Club Atletico Progreso,Racing Clube Montevideo,3,0,2.54,3.25,2.54,Club Atletico Progreso,2.54
2018,2018,8,Rampla Juniors,Liverpool FC,1,2,3.2,3.39,2.04,Liverpool FC,2.04
2018,2018,8,Nacional de Futebol,CA River Plate,1,0,1.5,4.0,5.5,Nacional de Futebol,1.5
2018,2018,9,CA Cerro,CA Atenas de São Carlos,1,0,1.8,3.39,4.5,CA Cerro,1.8
2018,2018,9,CA Penarol,Danubio,1,1,1.5,4.0,7.0,Empate,4.0
2018,2018,9,Boston River,Torque,1,1,2.29,3.5,2.7,Empate,3.5
2018,2018,9,CA River Plate,Club Atletico Progreso,4,2,2.37,3.39,2.62,CA River Plate,2.37
2018,2018,9,Liverpool FC,CA Fenix,1,2,2.2,3.1,3.1,CA Fenix,3.1
2018,2018,9,Montevideo Wanderers FC,Nacional de Futebol,0,2,5.25,3.75,1.57,Nacional de Futebol,1.57
2018,2018,9,Racing Clube Montevideo,Defensor Sporting,2,2,3.39,3.29,2.0,Empate,3.29
2018,2018,9,Nacional de Futebol,Liverpool FC,0,0,1.57,3.79,6.0,Empate,3.79
2018,2018,9,Club Atletico Progreso,Montevideo Wanderers FC,0,1,2.5,3.2,2.79,Montevideo Wanderers FC,2.79
2018,2018,9,Rampla Juniors,Boston River,0,0,2.75,3.1,2.62,Empate,3.1
2018,2018,9,Torque,CA Penarol,2,0,9.0,4.75,1.33,Torque,9.0
2018,2018,9,Danubio,CA Atenas de São Carlos,5,0,1.61,3.75,5.5,Danubio,1.61
2018,2018,9,Defensor Sporting,CA River Plate,5,2,1.8,3.5,4.5,Defensor Sporting,1.8
2018,2018,9,Racing Clube Montevideo,CA Cerro,1,2,2.6,3.1,2.79,CA Cerro,2.79
2018,2018,10,Boston River,CA Fenix,0,3,2.37,3.2,3.0,CA Fenix,3.0
2018,2018,10,CA Atenas de São Carlos,Torque,2,0,2.2,3.1,3.29,CA Atenas de São Carlos,2.2
2018,2018,10,CA Cerro,Danubio,3,2,2.39,3.1,3.0,CA Cerro,2.39
2018,2018,10,CA River Plate,Racing Clube Montevideo,1,1,2.2,3.2,3.0,Empate,3.2
2018,2018,10,Liverpool FC,Club Atletico Progreso,1,1,2.25,3.25,2.89,Empate,3.25
2018,2018,10,Montevideo Wanderers FC,Defensor Sporting,1,2,3.29,3.25,2.04,Defensor Sporting,2.04
2018,2018,10,CA Penarol,Rampla Juniors,2,1,1.3,4.75,8.5,CA Penarol,1.3
2018,2018,11,Defensor Sporting,Liverpool FC,1,0,1.8,3.6,4.33,Defensor Sporting,1.8
2018,2018,11,CA Fenix,CA Penarol,0,3,5.25,3.6,1.6,CA Penarol,1.6
2018,2018,11,Racing Clube Montevideo,Montevideo Wanderers FC,2,3,2.25,3.2,3.2,Montevideo Wanderers FC,3.2
2018,2018,11,Rampla Juniors,CA Atenas de São Carlos,1,1,2.1,3.29,3.5,Empate,3.29
2018,2018,11,Torque,Danubio,0,3,4.0,3.39,1.9,Danubio,1.9
2018,2018,11,Nacional de Futebol,Boston River,1,0,1.36,4.2,7.0,Nacional de Futebol,1.36
2018,2018,12,Danubio,Rampla Juniors,3,1,1.75,3.5,4.75,Danubio,1.75
2018,2018,12,Liverpool FC,Racing Clube Montevideo,2,1,2.4,3.25,2.75,Liverpool FC,2.4
2018,2018,12,Montevideo Wanderers FC,CA River Plate,0,3,2.3,3.3,2.88,CA River Plate,2.88
2018,2018,12,CA Cerro,Torque,1,1,1.85,3.4,4.0,Empate,3.4
2018,2018,12,CA Atenas de São Carlos,CA Fenix,3,1,2.45,3.2,2.75,CA Atenas de São Carlos,2.45
2018,2018,12,Boston River,Club Atletico Progreso,3,2,2.3,3.0,3.2,Boston River,2.3
2018,2018,12,CA Penarol,Nacional de Futebol,1,1,2.45,3.2,2.75,Empate,3.2
2018,2018,13,CA Fenix,Danubio,0,1,3.6,3.5,2.05,Danubio,2.05
2018,2018,13,Montevideo Wanderers FC,CA Cerro,0,1,2.8,3.5,2.79,CA Cerro,2.79
2018,2018,13,Nacional de Futebol,CA Atenas de São Carlos,2,1,1.28,5.5,13.0,,
2018,2018,13,CA River Plate,Liverpool FC,5,0,2.37,3.5,2.88,CA River Plate,2.37
2018,2018,13,Club Atletico Progreso,CA Penarol,0,1,5.0,3.6,1.9,CA Penarol,1.9
2018,2018,13,Rampla Juniors,Torque,2,1,2.45,3.2,2.8,Rampla Juniors,2.45
2018,2018,14,Defensor Sporting,Boston River,2,1,1.5,4.0,7.0,Defensor Sporting,1.5
2018,2018,14,CA Atenas de São Carlos,Club Atletico Progreso,0,6,2.2,3.29,3.2,Club Atletico Progreso,3.2
2018,2018,14,CA Penarol,Defensor Sporting,4,1,1.95,3.39,3.89,CA Penarol,1.95
2018,2018,14,Danubio,Nacional de Futebol,1,2,4.0,3.5,1.91,Nacional de Futebol,1.91
2018,2018,14,Torque,CA Fenix,0,2,2.37,3.3,3.0,CA Fenix,3.0
2018,2018,14,Boston River,Racing Clube Montevideo,2,1,2.63,3.2,2.6,Boston River,2.63
2018,2018,14,CA Cerro,Rampla Juniors,2,0,2.0,3.39,3.5,CA Cerro,2.0
2018,2018,14,Liverpool FC,Montevideo Wanderers FC,2,0,2.39,3.4,2.75,Liverpool FC,2.39
2018,2018,15,Defensor Sporting,CA Atenas de São Carlos,0,2,1.5,4.33,6.0,CA Atenas de São Carlos,6.0
2018,2018,15,Torque,CA River Plate,2,2,3.0,3.6,2.2,Empate,3.6
2018,2018,15,Nacional de Futebol,CA Fenix,3,1,1.44,4.2,7.5,Nacional de Futebol,1.44
2018,2018,15,Racing Clube Montevideo,Liverpool FC,2,0,2.75,3.1,2.75,Racing Clube Montevideo,2.75
2018,2018,15,Rampla Juniors,CA Cerro,0,1,3.1,3.1,2.5,CA Cerro,2.5
2018,2018,15,CA Atenas de São Carlos,Torque,0,1,2.5,3.2,3.0,Torque,3.0
2018,2018,15,CA River Plate,Defensor Sporting,1,0,3.1,3.5,2.3,CA River Plate,3.1
2018,2018,15,Club Atletico Progreso,CA Penarol,4,3,7.0,4.0,1.5,Club Atletico Progreso,7.0
2018,2018,15,CA Fenix,Rampla Juniors,1,3,2.2,3.25,3.39,Rampla Juniors,3.39
2018,2018,15,CA Cerro,Nacional de Futebol,2,2,5.5,3.6,1.75,Empate,3.6
2018,2018,15,Liverpool FC,Danubio,3,4,2.87,3.3,2.5,Danubio,2.5
2018,2018,15,Montevideo Wanderers FC,Racing Clube Montevideo,0,1,2.79,3.25,2.55,Racing Clube Montevideo,2.55
2018,2018,16,Danubio,Montevideo Wanderers FC,0,2,2.2,3.29,3.25,Montevideo Wanderers FC,3.25
2018,2018,16,Defensor Sporting,Club Atletico Progreso,1,0,1.8,3.5,4.2,Defensor Sporting,1.8
2018,2018,16,Rampla Juniors,Montevideo Wanderers FC,2,3,3.3,3.2,2.3,Montevideo Wanderers FC,2.3
2018,2018,16,Torque,Boston River,0,1,2.63,3.1,2.7,Boston River,2.7
2018,2018,16,Nacional de Futebol,Liverpool FC,1,1,1.44,4.2,6.5,Empate,4.2
2018,2018,16,Danubio,CA Cerro,0,2,2.2,3.25,3.0,CA Cerro,3.0
2018,2018,16,Racing Clube Montevideo,CA Fenix,1,0,2.1,3.3,3.3,Racing Clube Montevideo,2.1
2018,2018,16,CA Penarol,CA River Plate,6,0,1.4,4.5,6.5,CA Penarol,1.4
2018,2018,17,CA Penarol,Boston River,3,0,1.4,4.4,7.0,CA Penarol,1.4
2018,2018,17,CA Fenix,Danubio,2,2,3.5,3.4,2.2,Empate,3.4
2018,2018,17,Racing Clube Montevideo,Rampla Juniors,1,2,2.2,3.2,3.4,Rampla Juniors,3.4
2018,2018,17,CA Atenas de São Carlos,CA Penarol,1,2,6.5,4.33,1.44,CA Penarol,1.44
2018,2018,17,Boston River,Defensor Sporting,1,2,3.1,3.25,2.3,Defensor Sporting,2.3
2018,2018,17,Club Atletico Progreso,CA River Plate,0,0,2.15,3.3,3.4,Empate,3.3
2018,2018,17,Montevideo Wanderers FC,Nacional de Futebol,1,4,5.75,3.8,1.62,Nacional de Futebol,1.62
2018,2018,17,CA Cerro,Liverpool FC,1,1,2.2,3.2,3.5,Empate,3.2
2018,2018,18,CA River Plate,Boston River,1,0,2.37,3.2,3.1,CA River Plate,2.37
2018,2018,18,Danubio,Rampla Juniors,4,1,1.75,3.6,4.75,Danubio,1.75
2018,2018,18,Nacional de Futebol,Racing Clube Montevideo,5,0,1.44,4.2,8.0,Nacional de Futebol,1.44
2018,2018,18,CA Cerro,Montevideo Wanderers FC,2,1,2.15,3.3,3.4,CA Cerro,2.15
2018,2018,18,Club Atletico Progreso,CA Atenas de São Carlos,1,1,1.8,3.4,4.75,Empate,3.4
2018,2018,18,Liverpool FC,CA Fenix,3,1,2.3,3.3,3.1,Liverpool FC,2.3
2018,2018,18,CA Penarol,Torque,3,4,1.36,4.6,8.0,Torque,8.0
2018,2018,18,Racing Clube Montevideo,Danubio,0,2,3.3,3.3,2.2,Danubio,2.2
2018,2018,18,Rampla Juniors,Nacional de Futebol,0,2,8.0,4.33,1.4,Nacional de Futebol,1.4
2018,2018,18,CA Fenix,CA Cerro,1,1,2.54,3.2,2.75,Empate,3.2
2018,2018,18,Boston River,Club Atletico Progreso,0,0,2.6,3.2,2.7,Empate,3.2
2018,2018,18,CA Atenas de São Carlos,CA River Plate,1,1,2.38,3.3,2.9,Empate,3.3
2018,2018,18,Montevideo Wanderers FC,Liverpool FC,1,0,2.3,3.5,2.9,Montevideo Wanderers FC,2.3
2018,2018,18,Torque,Defensor Sporting,1,0,3.2,3.2,2.3,Torque,3.2
2018,2018,19,CA Cerro,Racing Clube Montevideo,0,0,2.1,3.25,3.3,Empate,3.25
2018,2018,19,Danubio,Nacional de Futebol,0,2,5.5,3.75,1.64,Nacional de Futebol,1.64
2018,2018,19,Liverpool FC,Rampla Juniors,2,1,1.85,3.5,4.33,Liverpool FC,1.85
2018,2018,19,Montevideo Wanderers FC,CA Fenix,0,1,1.85,3.6,4.2,CA Fenix,4.2
2018,2018,19,CA Atenas de São Carlos,Boston River,1,0,2.3,3.1,3.2,CA Atenas de São Carlos,2.3
2018,2018,19,Club Atletico Progreso,Torque,0,2,2.3,3.1,3.25,Torque,3.25
2018,2018,19,Defensor Sporting,CA Penarol,1,3,4.75,3.6,1.75,CA Penarol,1.75
2018,2018,19,Nacional de Futebol,Torque,3,2,1.53,3.9,7.0,Nacional de Futebol,1.53
2018,2018,20,Boston River,CA River Plate,2,3,2.4,3.25,2.75,CA River Plate,2.75
2018,2018,20,Liverpool FC,CA Cerro,1,1,2.5,3.2,2.63,Empate,3.2
2018,2018,20,CA Penarol,Racing Clube Montevideo,1,1,1.5,4.2,7.5,Empate,4.2
2018,2018,20,CA Atenas de São Carlos,Defensor Sporting,2,5,3.75,3.3,2.1,Defensor Sporting,2.1
2018,2018,20,Danubio,Club Atletico Progreso,2,2,2.0,3.25,4.0,Empate,3.25
2018,2018,20,Rampla Juniors,CA Fenix,1,0,2.54,3.2,2.8,Rampla Juniors,2.54
2018,2018,20,Nacional de Futebol,Torque,3,2,1.4,4.5,8.0,Nacional de Futebol,1.4
2018,2018,21,Club Atletico Progreso,Torque,3,1,2.25,3.3,3.2,Club Atletico Progreso,2.25
2018,2018,21,Defensor Sporting,Danubio,1,2,1.96,3.4,3.9,Danubio,3.9
2018,2018,21,Nacional de Futebol,Rampla Juniors,2,1,1.3,5.0,10.5,Nacional de Futebol,1.3
2018,2018,21,CA River Plate,CA Penarol,0,1,4.5,4.0,1.62,CA Penarol,1.62
2018,2018,21,Montevideo Wanderers FC,Boston River,3,1,2.1,3.2,3.5,Montevideo Wanderers FC,2.1
2018,2018,21,Racing Clube Montevideo,CA Atenas de São Carlos,0,0,2.0,3.4,3.75,Empate,3.4
2018,2018,22,CA Atenas de São Carlos,CA River Plate,1,1,2.7,3.3,2.6,Empate,3.3
2018,2018,22,Danubio,Racing Clube Montevideo,1,1,2.25,3.2,3.2,Empate,3.2
2018,2018,22,CA Penarol,Montevideo Wanderers FC,3,0,1.57,4.2,5.75,CA Penarol,1.57
2018,2018,22,Boston River,Liverpool FC,1,0,2.8,3.2,2.5,Boston River,2.8
2018,2018,22,CA Fenix,Nacional de Futebol,0,3,7.0,4.0,1.44,Nacional de Futebol,1.44
2018,2018,22,Rampla Juniors,Club Atletico Progreso,1,2,3.0,3.3,2.3,Club Atletico Progreso,2.3
2018,2018,22,Torque,Defensor Sporting,0,0,3.0,3.3,2.4,Empate,3.3
2018,2018,23,CA Cerro,Nacional de Futebol,1,2,5.75,3.8,1.57,Nacional de Futebol,1.57
2018,2018,23,Montevideo Wanderers FC,CA Atenas de São Carlos,2,2,2.04,3.2,3.75,Empate,3.2
2018,2018,23,Racing Clube Montevideo,Torque,0,1,2.3,3.25,3.0,Torque,3.0
2018,2018,23,Club Atletico Progreso,CA Fenix,1,0,2.54,3.4,2.7,Club Atletico Progreso,2.54
2018,2018,23,CA River Plate,Danubio,1,2,3.1,3.4,2.28,Danubio,2.28
2018,2018,23,Defensor Sporting,Rampla Juniors,2,2,1.67,3.6,5.5,Empate,3.6
2018,2018,23,Liverpool FC,CA Penarol,2,4,4.1,3.6,1.75,CA Penarol,1.75
2018,2018,24,CA Atenas de São Carlos,Liverpool FC,0,1,2.6,3.0,2.7,Liverpool FC,2.7
2018,2018,24,Danubio,Montevideo Wanderers FC,2,2,2.14,3.25,3.4,Empate,3.25
2018,2018,24,Boston River,CA Cerro,2,3,2.5,3.2,2.8,CA Cerro,2.8
2018,2018,24,CA Fenix,Defensor Sporting,1,2,2.8,3.2,2.45,Defensor Sporting,2.45
2018,2018,24,Rampla Juniors,Racing Clube Montevideo,2,0,2.63,3.2,2.65,Rampla Juniors,2.63
2018,2018,24,Torque,CA River Plate,3,0,2.5,3.4,2.7,Torque,2.5
2018,2018,24,Nacional de Futebol,Club Atletico Progreso,1,0,1.53,4.0,6.0,Nacional de Futebol,1.53
2018,2018,25,CA Cerro,Club Atletico Progreso,5,2,2.5,3.2,2.65,CA Cerro,2.5
2018,2018,25,Racing Clube Montevideo,CA Fenix,2,1,2.5,3.2,2.6,Racing Clube Montevideo,2.5
2018,2018,25,Boston River,CA Penarol,1,2,5.5,3.75,1.57,CA Penarol,1.57
2018,2018,25,CA River Plate,Rampla Juniors,3,4,2.3,3.3,2.9,Rampla Juniors,2.9
2018,2018,25,Liverpool FC,Danubio,3,0,2.7,3.3,2.37,Liverpool FC,2.7
2018,2018,25,Montevideo Wanderers FC,Torque,1,0,2.4,3.25,2.7,Montevideo Wanderers FC,2.4
2018,2018,25,Defensor Sporting,Nacional de Futebol,2,0,4.0,3.4,1.85,Defensor Sporting,4.0
2018,2018,26,CA Fenix,CA River Plate,1,3,2.3,3.3,3.0,CA River Plate,3.0
2018,2018,26,Rampla Juniors,Montevideo Wanderers FC,0,1,2.6,3.3,2.7,Montevideo Wanderers FC,2.7
2018,2018,26,Nacional de Futebol,Racing Clube Montevideo,1,0,1.36,4.75,8.5,Nacional de Futebol,1.36
2018,2018,26,CA Atenas de São Carlos,Boston River,1,0,2.54,3.1,2.8,CA Atenas de São Carlos,2.54
2018,2018,26,Club Atletico Progreso,Defensor Sporting,0,0,2.88,3.25,2.4,Empate,3.25
2018,2018,26,Torque,Liverpool FC,2,2,2.75,3.2,2.63,Empate,3.2
2018,2018,26,CA Penarol,CA Cerro,3,2,1.44,4.2,7.5,CA Penarol,1.44
2018,2018,27,CA Cerro,Defensor Sporting,1,1,2.87,3.25,2.38,Empate,3.25
2018,2018,27,CA Penarol,CA Atenas de São Carlos,2,0,1.33,4.75,7.5,CA Penarol,1.33
2018,2018,27,Montevideo Wanderers FC,CA Fenix,1,1,2.2,3.25,3.0,Empate,3.25
2018,2018,27,Boston River,Danubio,0,0,2.9,3.2,2.4,Empate,3.2
2018,2018,27,CA River Plate,Nacional de Futebol,0,0,6.0,4.33,1.53,Empate,4.33
2018,2018,27,Liverpool FC,Rampla Juniors,2,0,2.14,3.4,3.4,Liverpool FC,2.14
2018,2018,27,Racing Clube Montevideo,Club Atletico Progreso,2,0,3.2,3.2,2.3,Racing Clube Montevideo,3.2
2018,2018,28,Torque,Boston River,3,2,2.3,3.4,3.0,Torque,2.3
2018,2018,28,Nacional de Futebol,Montevideo Wanderers FC,1,3,1.44,4.2,7.0,Montevideo Wanderers FC,7.0
2018,2018,28,CA Atenas de São Carlos,CA Cerro,0,1,2.8,3.25,2.45,CA Cerro,2.45
2018,2018,28,CA Fenix,Liverpool FC,0,0,2.5,3.25,2.75,Empate,3.25
2018,2018,28,Club Atletico Progreso,CA River Plate,2,2,2.14,3.35,3.4,Empate,3.35
2018,2018,28,Danubio,CA Penarol,0,2,3.8,3.6,1.86,CA Penarol,1.86
2018,2018,28,Defensor Sporting,Racing Clube Montevideo,2,1,1.8,3.5,4.5,Defensor Sporting,1.8
2018,2018,29,CA Atenas de São Carlos,Danubio,0,0,3.4,3.4,2.1,Empate,3.4
2018,2018,29,Liverpool FC,Nacional de Futebol,1,2,4.33,3.6,1.8,,
2018,2018,29,Boston River,Rampla Juniors,0,0,2.55,3.2,2.7,Empate,3.2
2018,2018,29,CA Cerro,Racing Clube Montevideo,1,2,2.1,3.3,3.4,Racing Clube Montevideo,3.4
2018,2018,29,CA Penarol,Torque,1,1,1.44,4.4,6.5,Empate,4.4
2018,2018,29,CA River Plate,Defensor Sporting,3,2,2.8,3.3,2.4,CA River Plate,2.8
2018,2018,29,Montevideo Wanderers FC,Club Atletico Progreso,3,2,2.1,3.3,3.4,Montevideo Wanderers FC,2.1
2018,2018,31,Club Atletico Progreso,Liverpool FC,1,1,2.38,3.2,3.1,Empate,3.2
2018,2018,31,Defensor Sporting,Montevideo Wanderers FC,3,0,2.1,3.3,3.5,Defensor Sporting,2.1
2018,2018,31,Torque,CA Atenas de São Carlos,1,1,1.87,3.3,4.5,Empate,3.3
2018,2018,31,Danubio,CA Cerro,0,0,2.38,3.2,2.88,Empate,3.2
