temporada,temporada_dropdown,semana,time_casa,time_fora,gols_casa,gols_fora,odd_casa,odd_empate,odd_fora,vencedor,odd_vencedora
17/18,17/18,8,Mónaco,Montpellier,1,1,1.31,5.4,10.0,Empate,5.4
17/18,17/18,8,Paris Saint-Germain,Bordéus,6,2,1.14,9.45,16.5,Paris Saint-Germain,1.14
17/18,17/18,8,Amiens SC,Lille,0,1,2.6,3.1,2.9,,
17/18,17/18,8,Dijon,Estrasburgo,1,1,2.2,3.35,3.4,Empate,3.35
17/18,17/18,8,EA Guingamp,Toulouse FC,1,1,1.85,3.5,4.75,Empate,3.5
17/18,17/18,8,Nantes,Metz,1,0,1.59,3.8,7.0,Nantes,1.59
17/18,17/18,8,Rennes,SM Caen,0,1,1.83,3.3,4.75,SM Caen,4.75
17/18,17/18,8,Troyes AC,Saint-Étienne,2,1,3.75,3.25,2.1,Troyes AC,3.75
17/18,17/18,8,Angers,Olympique de Lyon,3,3,3.4,3.45,2.21,Empate,3.45
17/18,17/18,8,Nice,Olympique de Marselha,2,4,2.4,3.5,2.95,Olympique de Marselha,2.95
17/18,17/18,9,Olympique de Lyon,Mónaco,3,2,1.91,4.1,3.65,Olympique de Lyon,1.91
17/18,17/18,9,Dijon,Paris Saint-Germain,1,2,21.0,9.6,1.13,Paris Saint-Germain,1.13
17/18,17/18,9,EA Guingamp,Rennes,2,0,2.0,3.3,3.8,EA Guingamp,2.0
17/18,17/18,9,Lille,Troyes AC,2,2,1.62,3.9,5.8,Empate,3.9
17/18,17/18,9,Saint-Étienne,Metz,3,1,1.62,3.85,6.0,Saint-Étienne,1.62
17/18,17/18,9,SM Caen,Angers,0,2,2.45,3.1,3.25,Angers,3.25
17/18,17/18,9,Toulouse FC,Amiens SC,1,0,1.83,3.25,5.0,Toulouse FC,1.83
17/18,17/18,9,Bordéus,Nantes,1,1,1.62,3.8,5.5,Empate,3.8
17/18,17/18,9,Montpellier,Nice,2,0,2.7,3.2,2.8,Montpellier,2.7
17/18,17/18,9,Estrasburgo,Olympique de Marselha,3,3,4.2,3.65,1.94,Empate,3.65
17/18,17/18,10,Saint-Étienne,Montpellier,0,1,2.14,3.15,3.79,Montpellier,3.79
17/18,17/18,10,Mónaco,SM Caen,2,0,1.38,5.0,7.85,Mónaco,1.38
17/18,17/18,10,Amiens SC,Bordéus,1,0,5.75,4.0,1.57,Amiens SC,5.75
17/18,17/18,10,Angers,Toulouse FC,0,1,2.0,3.3,4.2,Toulouse FC,4.2
17/18,17/18,10,Metz,Dijon,1,2,2.6,3.2,2.7,Dijon,2.7
17/18,17/18,10,Nantes,EA Guingamp,2,1,2.25,3.25,3.45,Nantes,2.25
17/18,17/18,10,Rennes,Lille,1,0,2.11,3.29,3.75,Rennes,2.11
17/18,17/18,10,Nice,Estrasburgo,1,2,1.71,3.79,5.0,Estrasburgo,5.0
17/18,17/18,10,Troyes AC,Olympique de Lyon,0,5,6.5,4.2,1.54,Olympique de Lyon,1.54
17/18,17/18,10,Olympique de Marselha,Paris Saint-Germain,2,2,9.0,5.75,1.33,Empate,5.75
17/18,17/18,11,Paris Saint-Germain,Nice,3,0,1.15,9.0,17.0,Paris Saint-Germain,1.15
17/18,17/18,11,Bordéus,Mónaco,0,2,2.5,3.4,2.87,Mónaco,2.87
17/18,17/18,11,Dijon,Nantes,1,0,2.65,3.1,2.8,Dijon,2.65
17/18,17/18,11,EA Guingamp,Amiens SC,1,1,1.85,3.29,4.75,Empate,3.29
17/18,17/18,11,Estrasburgo,Angers,2,2,2.9,3.2,2.5,Empate,3.2
17/18,17/18,11,Montpellier,Rennes,0,1,2.04,3.1,4.33,Rennes,4.33
17/18,17/18,11,SM Caen,Troyes AC,1,0,1.75,3.5,5.25,SM Caen,1.75
17/18,17/18,11,Olympique de Lyon,Metz,2,0,1.18,8.8,15.0,Olympique de Lyon,1.18
17/18,17/18,11,Toulouse FC,Saint-Étienne,0,0,2.36,3.1,3.39,Empate,3.1
17/18,17/18,11,Lille,Olympique de Marselha,0,1,3.25,3.5,2.23,Olympique de Marselha,2.23
17/18,17/18,12,Rennes,Bordéus,1,0,3.3,3.2,2.34,Rennes,3.3
17/18,17/18,12,Angers,Paris Saint-Germain,0,5,11.5,6.5,1.25,Paris Saint-Germain,1.25
17/18,17/18,12,Mónaco,EA Guingamp,6,0,1.4,4.8,7.5,Mónaco,1.4
17/18,17/18,12,Montpellier,Amiens SC,1,1,1.67,3.5,6.0,Empate,3.5
17/18,17/18,12,Nantes,Toulouse FC,2,1,1.98,3.1,4.59,Nantes,1.98
17/18,17/18,12,Troyes AC,Estrasburgo,3,0,2.75,3.29,2.6,Troyes AC,2.75
17/18,17/18,12,Nice,Dijon,1,0,1.9,3.55,4.2,Nice,1.9
17/18,17/18,12,Metz,Lille,0,3,3.1,3.25,2.4,Lille,2.4
17/18,17/18,12,Olympique de Marselha,SM Caen,5,0,1.57,4.0,6.25,Olympique de Marselha,1.57
17/18,17/18,12,Saint-Étienne,Olympique de Lyon,0,5,3.35,3.4,2.25,Olympique de Lyon,2.25
17/18,17/18,13,Lille,Saint-Étienne,3,1,2.19,3.25,3.75,Lille,2.19
17/18,17/18,13,Amiens SC,Mónaco,1,1,5.9,3.95,1.7,Empate,3.95
17/18,17/18,13,Paris Saint-Germain,Nantes,4,1,1.11,10.0,21.0,Paris Saint-Germain,1.11
17/18,17/18,13,Dijon,Troyes AC,3,1,1.9,3.39,4.33,Dijon,1.9
17/18,17/18,13,EA Guingamp,Angers,1,1,2.29,3.2,3.29,Empate,3.2
17/18,17/18,13,Estrasburgo,Rennes,2,1,2.29,3.2,3.29,Estrasburgo,2.29
17/18,17/18,13,Toulouse FC,Metz,0,0,1.83,3.6,5.25,Empate,3.6
17/18,17/18,13,SM Caen,Nice,1,1,2.6,3.1,2.9,Empate,3.1
17/18,17/18,13,Olympique de Lyon,Montpellier,0,0,1.51,4.5,9.0,Empate,4.5
17/18,17/18,13,Bordéus,Olympique de Marselha,1,1,2.29,3.4,3.25,Empate,3.4
17/18,17/18,14,Amiens SC,Lille,3,0,2.75,3.1,2.65,Amiens SC,2.75
17/18,17/18,14,Saint-Étienne,Estrasburgo,2,2,1.93,3.5,3.95,Empate,3.5
17/18,17/18,14,Rennes,Nantes,2,1,2.5,3.0,3.05,Rennes,2.5
17/18,17/18,14,SM Caen,Bordéus,1,0,3.3,3.2,2.29,SM Caen,3.3
17/18,17/18,14,Nice,Olympique de Lyon,0,5,3.4,3.65,2.06,Olympique de Lyon,2.06
17/18,17/18,14,Olympique de Marselha,EA Guingamp,1,0,1.39,4.9,7.5,Olympique de Marselha,1.39
17/18,17/18,14,Mónaco,Paris Saint-Germain,1,2,6.7,5.2,1.4,Paris Saint-Germain,1.4
17/18,17/18,15,Amiens SC,Dijon,2,1,2.39,3.1,3.2,Amiens SC,2.39
17/18,17/18,15,Estrasburgo,SM Caen,0,0,2.06,3.45,3.55,Empate,3.45
17/18,17/18,15,Bordéus,Saint-Étienne,3,0,1.81,3.5,4.65,Bordéus,1.81
17/18,17/18,15,Angers,Rennes,1,2,2.14,3.2,3.65,Rennes,3.65
17/18,17/18,15,Metz,Olympique de Marselha,0,3,5.7,4.35,1.54,Olympique de Marselha,1.54
17/18,17/18,15,Nantes,Mónaco,1,0,3.5,3.4,2.11,Nantes,3.5
17/18,17/18,15,Olympique de Lyon,Lille,1,2,1.31,5.5,9.05,Lille,9.05
17/18,17/18,15,Toulouse FC,Nice,1,2,2.65,3.05,2.8,Nice,2.8
17/18,17/18,15,Paris Saint-Germain,Troyes AC,2,0,1.04,18.5,28.0,Paris Saint-Germain,1.04
17/18,17/18,15,Dijon,Bordéus,3,2,3.25,3.25,2.29,Dijon,3.25
17/18,17/18,15,Estrasburgo,Paris Saint-Germain,2,1,20.0,9.2,1.12,Estrasburgo,20.0
17/18,17/18,15,Lille,Toulouse FC,1,0,1.97,3.25,4.2,Lille,1.97
17/18,17/18,15,Mónaco,Angers,1,0,1.44,4.6,6.9,Mónaco,1.44
17/18,17/18,15,Nice,Metz,3,1,1.49,4.4,6.3,Nice,1.49
17/18,17/18,15,Troyes AC,EA Guingamp,0,1,2.39,3.15,3.15,EA Guingamp,3.15
17/18,17/18,15,Saint-Étienne,Nantes,1,1,2.19,2.95,3.85,Empate,2.95
17/18,17/18,15,SM Caen,Olympique de Lyon,1,2,4.6,3.85,1.72,Olympique de Lyon,1.72
17/18,17/18,15,Montpellier,Olympique de Marselha,1,1,3.15,3.4,2.26,Empate,3.4
17/18,17/18,16,Bordéus,Estrasburgo,0,3,1.64,3.8,5.5,Estrasburgo,5.5
17/18,17/18,16,Paris Saint-Germain,Lille,3,1,1.1,10.5,21.0,Paris Saint-Germain,1.1
17/18,17/18,16,Angers,Montpellier,1,1,2.7,2.85,2.95,Empate,2.85
17/18,17/18,16,EA Guingamp,Dijon,4,0,2.19,3.25,3.45,EA Guingamp,2.19
17/18,17/18,16,Metz,Rennes,1,1,3.6,3.2,2.15,Empate,3.2
17/18,17/18,16,Mónaco,Troyes AC,3,2,1.26,5.9,10.5,Mónaco,1.26
17/18,17/18,16,Toulouse FC,SM Caen,2,0,2.23,3.15,3.45,Toulouse FC,2.23
17/18,17/18,16,Amiens SC,Olympique de Lyon,1,2,4.85,3.9,1.69,Olympique de Lyon,1.69
17/18,17/18,16,Nantes,Nice,1,2,2.16,3.2,3.6,Nice,3.6
17/18,17/18,16,Olympique de Marselha,Saint-Étienne,3,0,1.38,4.85,8.05,Olympique de Marselha,1.38
17/18,17/18,17,Saint-Étienne,Mónaco,0,4,4.5,3.75,1.77,Mónaco,1.77
17/18,17/18,17,Rennes,Paris Saint-Germain,1,4,12.5,6.25,1.23,Paris Saint-Germain,1.23
17/18,17/18,17,Olympique de Lyon,Olympique de Marselha,2,0,2.03,3.7,3.45,Olympique de Lyon,2.03
17/18,17/18,18,Amiens SC,Nantes,0,1,2.9,3.0,2.7,Nantes,2.7
17/18,17/18,18,Angers,Dijon,2,1,2.0,3.3,4.33,Angers,2.0
17/18,17/18,18,Bordéus,Montpellier,0,2,2.15,3.1,4.0,Montpellier,4.0
17/18,17/18,18,EA Guingamp,Saint-Étienne,2,1,1.9,3.5,4.25,EA Guingamp,1.9
17/18,17/18,18,Lille,Nice,1,1,2.87,3.1,2.6,Empate,3.1
17/18,17/18,18,Metz,Estrasburgo,3,0,2.8,3.39,2.54,Metz,2.8
17/18,17/18,18,Mónaco,Rennes,2,1,1.39,5.0,8.0,Mónaco,1.39
17/18,17/18,18,Olympique de Marselha,Troyes AC,3,1,1.26,5.9,13.0,Olympique de Marselha,1.26
17/18,17/18,18,Paris Saint-Germain,SM Caen,3,1,1.07,14.5,45.0,Paris Saint-Germain,1.07
17/18,17/18,18,Toulouse FC,Olympique de Lyon,1,2,4.0,3.75,1.89,Olympique de Lyon,1.89
17/18,17/18,19,Estrasburgo,EA Guingamp,0,2,2.64,3.25,2.75,EA Guingamp,2.75
17/18,17/18,19,Rennes,Olympique de Marselha,0,3,4.0,3.39,1.95,Olympique de Marselha,1.95
17/18,17/18,19,Dijon,Metz,1,1,1.9,3.5,4.33,Empate,3.5
17/18,17/18,19,Montpellier,Mónaco,0,0,2.7,3.2,2.7,Empate,3.2
17/18,17/18,19,Nice,Amiens SC,1,0,1.55,3.79,7.0,Nice,1.55
17/18,17/18,19,SM Caen,Lille,0,1,2.25,3.0,3.5,Lille,3.5
17/18,17/18,19,Troyes AC,Bordéus,0,1,3.0,3.0,2.62,Bordéus,2.62
17/18,17/18,19,Saint-Étienne,Toulouse FC,2,0,2.1,3.2,3.79,Saint-Étienne,2.1
17/18,17/18,19,Olympique de Lyon,Angers,1,1,1.39,4.5,8.0,Empate,4.5
17/18,17/18,19,Nantes,Paris Saint-Germain,0,1,9.5,5.5,1.3,Paris Saint-Germain,1.3
17/18,17/18,20,Bordéus,SM Caen,0,2,1.7,3.39,5.75,SM Caen,5.75
17/18,17/18,20,Olympique de Marselha,Estrasburgo,2,0,1.3,5.5,9.0,Olympique de Marselha,1.3
17/18,17/18,20,Mónaco,Nice,2,2,1.72,3.75,4.75,Empate,3.75
17/18,17/18,20,Amiens SC,Montpellier,1,1,3.6,3.0,2.2,Empate,3.0
17/18,17/18,20,Angers,Troyes AC,3,1,1.8,3.29,5.0,Angers,1.8
17/18,17/18,20,EA Guingamp,Olympique de Lyon,0,2,3.75,3.39,2.0,Olympique de Lyon,2.0
17/18,17/18,20,Lille,Rennes,1,2,2.29,3.1,3.39,Rennes,3.39
17/18,17/18,20,Metz,Saint-Étienne,3,0,2.39,3.39,2.89,Metz,2.39
17/18,17/18,20,Toulouse FC,Nantes,1,1,2.7,3.0,2.89,Empate,3.0
17/18,17/18,20,Paris Saint-Germain,Dijon,8,0,1.05,15.0,34.0,Paris Saint-Germain,1.05
17/18,17/18,20,SM Caen,Olympique de Marselha,0,2,4.59,3.6,1.84,Olympique de Marselha,1.84
17/18,17/18,20,Nantes,Bordéus,0,1,2.26,3.0,3.65,Bordéus,3.65
17/18,17/18,20,Amiens SC,EA Guingamp,3,1,2.62,3.0,2.89,Amiens SC,2.62
17/18,17/18,20,Estrasburgo,Dijon,3,2,2.19,3.45,3.5,Estrasburgo,2.19
17/18,17/18,20,Montpellier,Toulouse FC,2,1,1.81,3.4,5.25,Montpellier,1.81
17/18,17/18,20,Rennes,Angers,1,0,2.1,3.4,3.65,Rennes,2.1
17/18,17/18,20,Troyes AC,Lille,1,0,2.75,3.0,2.87,Troyes AC,2.75
17/18,17/18,20,Nice,Saint-Étienne,1,0,1.8,3.65,5.0,Nice,1.8
17/18,17/18,20,Mónaco,Metz,3,1,1.32,5.75,9.05,Mónaco,1.32
17/18,17/18,20,Olympique de Lyon,Paris Saint-Germain,2,1,5.25,4.5,1.59,Olympique de Lyon,5.25
17/18,17/18,21,Dijon,Rennes,2,1,2.79,3.4,2.55,Dijon,2.79
17/18,17/18,21,Paris Saint-Germain,Montpellier,4,0,1.12,9.4,23.0,Paris Saint-Germain,1.12
17/18,17/18,21,Angers,Amiens SC,1,0,1.85,3.39,4.75,Angers,1.85
17/18,17/18,21,EA Guingamp,Nantes,0,3,2.54,3.1,2.89,Nantes,2.89
17/18,17/18,21,Metz,Nice,2,1,3.1,3.25,2.5,Metz,3.1
17/18,17/18,21,Saint-Étienne,SM Caen,2,1,1.9,3.39,4.0,Saint-Étienne,1.9
17/18,17/18,21,Toulouse FC,Troyes AC,1,0,2.0,3.2,4.2,Toulouse FC,2.0
17/18,17/18,21,Lille,Estrasburgo,2,1,2.14,3.29,3.39,Lille,2.14
17/18,17/18,21,Bordéus,Olympique de Lyon,3,1,3.6,3.5,2.09,Bordéus,3.6
17/18,17/18,21,Olympique de Marselha,Mónaco,2,2,1.85,3.6,4.0,Empate,3.6
17/18,17/18,22,Olympique de Marselha,Metz,6,3,1.25,6.1,12.0,Olympique de Marselha,1.25
17/18,17/18,22,Lille,Paris Saint-Germain,0,3,23.0,9.4,1.16,Paris Saint-Germain,1.16
17/18,17/18,22,Amiens SC,Saint-Étienne,0,2,2.89,3.05,2.7,Saint-Étienne,2.7
17/18,17/18,22,Estrasburgo,Bordéus,0,2,3.2,3.1,2.4,Bordéus,2.4
17/18,17/18,22,Montpellier,Angers,2,1,2.01,3.2,4.2,Montpellier,2.01
17/18,17/18,22,Nice,Toulouse FC,0,1,1.81,3.5,5.0,Toulouse FC,5.0
17/18,17/18,22,Rennes,EA Guingamp,0,1,1.75,3.5,5.0,EA Guingamp,5.0
17/18,17/18,22,SM Caen,Nantes,3,2,3.0,3.0,2.62,SM Caen,3.0
17/18,17/18,22,Mónaco,Olympique de Lyon,3,2,2.4,3.5,2.8,Mónaco,2.4
17/18,17/18,23,Saint-Étienne,Olympique de Marselha,2,2,3.75,3.6,1.9,Empate,3.6
17/18,17/18,23,Toulouse FC,Paris Saint-Germain,0,1,17.0,7.0,1.16,Paris Saint-Germain,1.16
17/18,17/18,23,Angers,Mónaco,0,4,3.0,3.2,2.45,Mónaco,2.45
17/18,17/18,23,Bordéus,Amiens SC,3,2,1.44,4.0,8.0,Bordéus,1.44
17/18,17/18,23,Dijon,Nice,3,2,2.7,3.29,2.54,Dijon,2.7
17/18,17/18,23,EA Guingamp,SM Caen,0,0,2.04,3.25,3.79,Empate,3.25
17/18,17/18,23,Metz,Montpellier,0,1,3.29,3.25,2.25,Montpellier,2.25
17/18,17/18,23,Estrasburgo,Troyes AC,2,1,1.83,3.5,4.75,Estrasburgo,1.83
17/18,17/18,23,Nantes,Lille,2,2,1.85,3.39,4.75,Empate,3.39
17/18,17/18,23,Olympique de Lyon,Rennes,0,2,1.36,4.75,8.0,Rennes,8.0
17/18,17/18,24,Mónaco,Dijon,4,0,1.3,5.5,9.0,Mónaco,1.3
17/18,17/18,24,Paris Saint-Germain,Estrasburgo,5,2,1.06,15.0,26.0,Paris Saint-Germain,1.06
17/18,17/18,24,Amiens SC,Toulouse FC,0,0,2.54,3.0,3.1,Empate,3.0
17/18,17/18,24,Angers,Saint-Étienne,0,1,2.5,3.1,3.1,Saint-Étienne,3.1
17/18,17/18,24,Montpellier,EA Guingamp,1,1,1.7,3.6,5.5,Empate,3.6
17/18,17/18,24,SM Caen,Rennes,2,2,2.45,3.1,3.1,Empate,3.1
17/18,17/18,24,Troyes AC,Metz,1,0,2.5,3.2,3.0,Troyes AC,2.5
17/18,17/18,24,Nice,Nantes,1,1,2.2,3.2,3.5,Empate,3.2
17/18,17/18,24,Lille,Olympique de Lyon,2,2,4.5,3.5,1.8,Empate,3.5
17/18,17/18,24,Olympique de Marselha,Bordéus,1,0,1.55,4.2,6.0,Olympique de Marselha,1.55
17/18,17/18,25,Troyes AC,Dijon,0,0,2.6,3.2,2.79,Empate,3.2
17/18,17/18,25,Estrasburgo,Montpellier,0,0,3.25,3.0,2.37,Empate,3.0
17/18,17/18,25,Toulouse FC,Mónaco,3,3,4.75,3.6,1.8,Empate,3.6
17/18,17/18,25,Dijon,SM Caen,2,0,2.29,3.29,3.1,Dijon,2.29
17/18,17/18,25,EA Guingamp,Metz,2,2,2.0,3.25,4.0,Empate,3.25
17/18,17/18,25,Lille,Angers,1,2,2.39,3.0,3.25,Angers,3.25
17/18,17/18,25,Nantes,Amiens SC,0,1,1.55,3.6,7.0,Amiens SC,7.0
17/18,17/18,25,Rennes,Troyes AC,2,0,1.6,3.79,6.0,Rennes,1.6
17/18,17/18,25,Bordéus,Nice,0,0,1.95,3.29,4.2,Empate,3.29
17/18,17/18,25,Olympique de Lyon,Saint-Étienne,1,1,1.57,4.0,6.0,Empate,4.0
17/18,17/18,25,Paris Saint-Germain,Olympique de Marselha,3,0,1.22,6.5,11.0,Paris Saint-Germain,1.22
17/18,17/18,26,Nice,Lille,2,1,1.7,3.6,5.5,Nice,1.7
17/18,17/18,26,Mónaco,Bordéus,2,1,1.61,3.89,5.75,Mónaco,1.61
17/18,17/18,26,Troyes AC,Paris Saint-Germain,0,2,9.5,5.25,1.3,Paris Saint-Germain,1.3
17/18,17/18,26,Amiens SC,Rennes,0,2,3.39,3.0,2.29,Rennes,2.29
17/18,17/18,26,Angers,EA Guingamp,3,0,1.9,3.29,4.5,Angers,1.9
17/18,17/18,26,Metz,Toulouse FC,1,1,2.75,3.1,2.7,Empate,3.1
17/18,17/18,26,Saint-Étienne,Dijon,2,2,1.61,3.79,6.0,Empate,3.79
17/18,17/18,26,SM Caen,Estrasburgo,2,0,2.1,3.2,3.79,SM Caen,2.1
17/18,17/18,26,Montpellier,Olympique de Lyon,1,1,2.87,3.2,2.62,Empate,3.2
17/18,17/18,26,Olympique de Marselha,Nantes,1,1,1.5,4.0,7.5,Empate,4.0
17/18,17/18,27,Estrasburgo,Mónaco,1,3,5.5,3.79,1.66,Mónaco,1.66
17/18,17/18,27,Paris Saint-Germain,Metz,5,0,1.08,12.0,23.0,Paris Saint-Germain,1.08
17/18,17/18,27,Bordéus,Angers,0,0,1.85,3.25,5.0,Empate,3.25
17/18,17/18,27,Dijon,Amiens SC,1,1,2.04,3.2,4.0,Empate,3.2
17/18,17/18,27,Lille,Montpellier,1,1,3.2,3.0,2.45,Empate,3.0
17/18,17/18,27,Nantes,Troyes AC,1,0,1.53,3.75,7.5,Nantes,1.53
17/18,17/18,27,Rennes,Saint-Étienne,1,1,2.04,3.2,3.79,Empate,3.2
17/18,17/18,27,EA Guingamp,Nice,2,5,2.87,3.1,2.7,Nice,2.7
17/18,17/18,27,Olympique de Lyon,SM Caen,1,0,1.33,5.0,9.0,Olympique de Lyon,1.33
17/18,17/18,27,Toulouse FC,Olympique de Marselha,1,2,4.5,3.5,1.8,Olympique de Marselha,1.8
17/18,17/18,28,Paris Saint-Germain,Angers,2,1,1.07,13.0,25.0,Paris Saint-Germain,1.07
17/18,17/18,28,Mónaco,Lille,2,1,1.28,5.5,11.0,Mónaco,1.28
17/18,17/18,28,Bordéus,Rennes,0,2,2.04,3.2,4.2,Rennes,4.2
17/18,17/18,28,Amiens SC,Troyes AC,1,1,2.29,3.1,3.5,Empate,3.1
17/18,17/18,28,Angers,SM Caen,3,0,1.95,3.1,4.75,Angers,1.95
17/18,17/18,28,Montpellier,Dijon,2,2,1.64,3.6,6.0,Empate,3.6
17/18,17/18,28,Toulouse FC,Estrasburgo,2,2,1.95,3.29,4.33,Empate,3.29
17/18,17/18,28,Nice,Paris Saint-Germain,1,2,10.0,5.75,1.28,Paris Saint-Germain,1.28
17/18,17/18,28,Metz,Nantes,1,1,3.79,3.29,2.0,Empate,3.29
17/18,17/18,28,Saint-Étienne,EA Guingamp,2,0,1.72,3.5,5.5,Saint-Étienne,1.72
17/18,17/18,28,Olympique de Marselha,Olympique de Lyon,2,3,1.9,3.6,4.0,Olympique de Lyon,4.0
17/18,17/18,29,Dijon,Olympique de Marselha,1,3,5.25,3.79,1.64,Olympique de Marselha,1.64
17/18,17/18,29,EA Guingamp,Bordéus,2,1,3.1,3.1,2.45,EA Guingamp,3.1
17/18,17/18,29,Estrasburgo,Metz,2,2,1.8,3.6,4.5,Empate,3.6
17/18,17/18,29,Lille,Amiens SC,0,1,2.1,3.1,4.0,Amiens SC,4.0
17/18,17/18,29,Nantes,Saint-Étienne,0,3,2.25,3.1,3.6,Saint-Étienne,3.6
17/18,17/18,29,SM Caen,Montpellier,1,3,3.39,3.0,2.39,Montpellier,2.39
17/18,17/18,29,Troyes AC,Nice,0,2,4.2,3.29,1.95,Nice,1.95
17/18,17/18,29,Olympique de Lyon,Toulouse FC,2,0,1.36,4.75,9.0,Olympique de Lyon,1.36
17/18,17/18,30,Rennes,Mónaco,1,1,3.5,3.29,2.1,Empate,3.29
17/18,17/18,30,Saint-Étienne,Paris Saint-Germain,1,1,8.5,5.5,1.33,Empate,5.5
17/18,17/18,30,Mónaco,Nantes,2,1,1.64,3.79,5.75,Mónaco,1.64
17/18,17/18,30,Amiens SC,SM Caen,3,0,2.5,3.0,3.2,Amiens SC,2.5
17/18,17/18,30,Angers,Estrasburgo,1,1,1.85,3.39,4.75,Empate,3.39
17/18,17/18,30,Bordéus,Lille,2,1,1.66,3.6,5.75,Bordéus,1.66
17/18,17/18,30,EA Guingamp,Troyes AC,4,0,1.9,3.39,4.5,EA Guingamp,1.9
17/18,17/18,30,Toulouse FC,Dijon,0,1,1.9,3.5,4.2,Dijon,4.2
17/18,17/18,30,Nice,Rennes,1,1,1.83,3.5,4.5,Empate,3.5
17/18,17/18,30,Metz,Olympique de Lyon,0,5,7.0,4.5,1.44,Olympique de Lyon,1.44
17/18,17/18,30,Olympique de Marselha,Montpellier,0,0,1.83,3.5,4.5,Empate,3.5
17/18,17/18,31,Angers,Nice,1,1,2.45,3.2,3.0,Empate,3.2
17/18,17/18,31,Olympique de Lyon,Amiens SC,3,0,1.19,7.0,15.0,Olympique de Lyon,1.19
17/18,17/18,31,Estrasburgo,Saint-Étienne,0,1,3.1,3.29,2.35,Saint-Étienne,2.35
17/18,17/18,31,Lille,EA Guingamp,2,2,2.25,3.29,3.29,Empate,3.29
17/18,17/18,31,Nantes,Dijon,1,1,1.5,4.0,7.0,Empate,4.0
17/18,17/18,31,Rennes,Metz,1,2,1.36,5.0,8.5,Metz,8.5
17/18,17/18,31,Montpellier,Bordéus,1,3,2.14,3.0,3.89,Bordéus,3.89
17/18,17/18,31,Troyes AC,Olympique de Marselha,2,3,6.5,4.75,1.44,Olympique de Marselha,1.44
17/18,17/18,31,Paris Saint-Germain,Mónaco,7,1,1.25,6.5,10.5,Paris Saint-Germain,1.25
17/18,17/18,32,Nantes,Rennes,1,1,2.3,3.2,3.4,Empate,3.2
17/18,17/18,32,Dijon,Olympique de Lyon,2,5,8.5,5.25,1.36,Olympique de Lyon,1.36
17/18,17/18,32,Olympique de Marselha,Lille,5,1,1.33,5.5,11.0,Olympique de Marselha,1.33
17/18,17/18,32,Amiens SC,Estrasburgo,3,1,2.63,3.2,2.89,Amiens SC,2.63
17/18,17/18,32,EA Guingamp,Mónaco,3,1,4.5,4.0,1.75,EA Guingamp,4.5
17/18,17/18,32,Metz,SM Caen,1,1,2.3,3.3,3.39,Empate,3.3
17/18,17/18,32,Toulouse FC,Angers,2,0,2.25,3.1,3.6,Toulouse FC,2.25
17/18,17/18,32,Nice,Montpellier,1,0,2.05,3.3,4.33,Nice,2.05
17/18,17/18,32,Saint-Étienne,Troyes AC,2,1,1.57,4.2,8.0,Saint-Étienne,1.57
17/18,17/18,32,Bordéus,Paris Saint-Germain,0,1,6.5,4.75,1.5,Paris Saint-Germain,1.5
17/18,17/18,33,SM Caen,Toulouse FC,0,0,2.88,2.88,2.9,Empate,2.88
17/18,17/18,33,Montpellier,Saint-Étienne,0,1,2.45,3.2,3.2,Saint-Étienne,3.2
17/18,17/18,33,Olympique de Lyon,Nantes,2,0,1.28,6.0,12.0,Olympique de Lyon,1.28
17/18,17/18,33,Bordéus,Dijon,3,1,1.5,4.33,7.0,Bordéus,1.5
17/18,17/18,33,Estrasburgo,Nice,1,1,3.39,3.3,2.4,Empate,3.3
17/18,17/18,33,Lille,Metz,3,1,1.87,3.6,4.5,Lille,1.87
17/18,17/18,33,Mónaco,Amiens SC,0,0,1.18,7.0,18.0,Empate,7.0
17/18,17/18,33,Troyes AC,SM Caen,3,1,2.4,3.1,3.6,Troyes AC,2.4
17/18,17/18,33,Rennes,Toulouse FC,2,1,1.91,3.5,4.4,Rennes,1.91
17/18,17/18,33,Angers,Olympique de Marselha,1,1,4.6,3.8,1.83,Empate,3.8
17/18,17/18,33,Paris Saint-Germain,EA Guingamp,2,2,1.1,12.0,26.0,Empate,12.0
17/18,17/18,34,Amiens SC,Paris Saint-Germain,2,2,9.5,6.0,1.3,Empate,6.0
17/18,17/18,34,Saint-Étienne,Bordéus,1,3,1.95,3.4,4.2,Bordéus,4.2
17/18,17/18,34,Olympique de Lyon,Troyes AC,3,0,1.14,9.5,19.0,Olympique de Lyon,1.14
17/18,17/18,34,Dijon,EA Guingamp,3,1,2.87,3.5,2.55,Dijon,2.87
17/18,17/18,34,Metz,Angers,1,2,2.89,3.4,2.5,Angers,2.5
17/18,17/18,34,Nantes,Montpellier,0,2,2.1,3.3,4.0,Montpellier,4.0
17/18,17/18,34,Rennes,Estrasburgo,2,1,1.95,3.6,4.33,Rennes,1.95
17/18,17/18,34,SM Caen,Mónaco,1,2,3.1,3.4,2.4,Mónaco,2.4
17/18,17/18,34,Toulouse FC,Lille,2,3,2.3,3.29,3.3,Lille,3.3
17/18,17/18,34,Olympique de Marselha,Nice,2,1,1.8,3.9,4.4,Olympique de Marselha,1.8
17/18,17/18,35,EA Guingamp,Olympique de Marselha,3,3,5.25,4.33,1.65,Empate,4.33
17/18,17/18,35,Amiens SC,Metz,2,0,1.73,4.0,4.75,Amiens SC,1.73
