temporada,temporada_dropdown,semana,time_casa,time_fora,gols_casa,gols_fora,odd_casa,odd_empate,odd_fora,vencedor,odd_vencedora
17/18,17/18,22,Anderlecht,Red Star Waasland,2,2,1.39,5.25,7.15,Empate,5.25
17/18,17/18,22,Eupen,Royal Charleroi SC,1,0,3.0,3.15,2.45,Eupen,3.0
17/18,17/18,22,Lokeren,Genk,1,2,3.89,3.5,1.9,Genk,1.9
17/18,17/18,22,Royal Antwerp FC,Gent,1,1,2.75,3.1,2.62,Empate,3.1
17/18,17/18,22,Clube Brugge,KV Oostende,3,2,1.33,5.35,8.0,Clube Brugge,1.33
17/18,17/18,22,KV Mechelen,Royal Mouscron,0,2,1.8,3.5,4.5,Royal Mouscron,4.5
17/18,17/18,22,Royal Charleroi SC,Royal Antwerp FC,1,1,2.04,3.29,3.6,Empate,3.29
17/18,17/18,22,KV Kortrijk,Eupen,0,0,2.04,3.39,3.5,Empate,3.39
17/18,17/18,22,Red Star Waasland,SV Zulte Waregem,2,2,2.29,3.6,2.89,Empate,3.6
17/18,17/18,22,Genk,Sint Truiden,1,1,1.6,4.0,5.25,Empate,4.0
17/18,17/18,22,Gent,Clube Brugge,2,0,2.6,3.39,2.6,Gent,2.6
17/18,17/18,22,Standard Liege,Anderlecht,3,3,2.5,3.39,2.75,Empate,3.39
17/18,17/18,22,KV Oostende,Lokeren,2,3,1.72,3.79,4.5,Lokeren,4.5
17/18,17/18,23,Royal Antwerp FC,Red Star Waasland,1,2,2.0,3.39,3.75,Red Star Waasland,3.75
17/18,17/18,23,Lokeren,Standard Liege,0,3,4.09,3.75,1.8,Standard Liege,1.8
17/18,17/18,23,Eupen,Gent,1,1,2.87,3.29,2.39,Empate,3.29
17/18,17/18,23,Sint Truiden,KV Kortrijk,0,2,1.8,3.75,4.5,KV Kortrijk,4.5
17/18,17/18,23,Royal Mouscron,Genk,0,1,4.33,3.39,1.85,Genk,1.85
17/18,17/18,23,Anderlecht,KV Mechelen,2,2,1.57,4.33,5.0,Empate,4.33
17/18,17/18,23,Clube Brugge,Royal Charleroi SC,3,3,1.45,4.5,8.0,Empate,4.5
17/18,17/18,23,SV Zulte Waregem,KV Oostende,1,1,1.84,4.0,3.9,Empate,4.0
17/18,17/18,24,Genk,SV Zulte Waregem,3,1,1.85,3.5,4.2,Genk,1.85
17/18,17/18,24,KV Oostende,Anderlecht,2,0,2.79,3.5,2.39,KV Oostende,2.79
17/18,17/18,24,KV Kortrijk,Royal Antwerp FC,4,0,2.39,3.25,2.89,KV Kortrijk,2.39
17/18,17/18,24,KV Mechelen,Eupen,1,0,1.95,3.5,3.79,KV Mechelen,1.95
17/18,17/18,24,Gent,Sint Truiden,3,0,1.57,4.0,6.0,Gent,1.57
17/18,17/18,24,Red Star Waasland,Clube Brugge,1,1,4.2,3.79,1.7,Empate,3.79
17/18,17/18,24,Standard Liege,Royal Mouscron,4,3,1.36,4.75,7.5,Standard Liege,1.36
17/18,17/18,24,Royal Charleroi SC,Lokeren,1,1,1.66,3.6,5.25,Empate,3.6
17/18,17/18,25,Sint Truiden,Anderlecht,1,0,3.1,3.39,2.25,Sint Truiden,3.1
17/18,17/18,25,Royal Antwerp FC,KV Oostende,0,0,1.95,3.39,3.79,Empate,3.39
17/18,17/18,25,Lokeren,KV Kortrijk,0,1,2.29,3.29,3.1,KV Kortrijk,3.1
17/18,17/18,25,SV Zulte Waregem,Eupen,3,2,1.53,4.0,6.25,SV Zulte Waregem,1.53
17/18,17/18,25,Clube Brugge,Genk,2,2,1.53,4.2,5.75,Empate,4.2
17/18,17/18,25,Gent,KV Mechelen,2,2,1.64,3.6,5.5,Empate,3.6
17/18,17/18,25,Royal Charleroi SC,Standard Liege,1,1,2.89,3.29,2.37,Empate,3.29
17/18,17/18,25,Royal Mouscron,Red Star Waasland,2,2,3.0,3.39,2.29,Empate,3.39
17/18,17/18,26,Genk,Royal Antwerp FC,4,0,1.9,3.39,4.33,Genk,1.9
17/18,17/18,26,KV Mechelen,Royal Charleroi SC,1,1,2.0,3.39,3.79,Empate,3.39
17/18,17/18,26,Eupen,Lokeren,3,2,2.1,3.29,3.5,Eupen,2.1
17/18,17/18,26,KV Oostende,Sint Truiden,2,0,2.1,3.39,3.39,KV Oostende,2.1
17/18,17/18,26,Red Star Waasland,Gent,1,2,4.0,3.5,1.85,Gent,1.85
17/18,17/18,26,Anderlecht,Royal Mouscron,5,3,1.33,5.0,9.0,Anderlecht,1.33
17/18,17/18,26,Standard Liege,Clube Brugge,1,1,2.29,3.39,3.0,Empate,3.39
17/18,17/18,26,KV Kortrijk,SV Zulte Waregem,0,1,2.14,3.39,3.29,SV Zulte Waregem,3.29
17/18,17/18,27,Clube Brugge,KV Kortrijk,2,1,1.22,6.5,11.0,Clube Brugge,1.22
17/18,17/18,27,Gent,KV Oostende,2,3,1.5,4.09,6.5,KV Oostende,6.5
17/18,17/18,27,Red Star Waasland,Genk,0,1,3.75,3.39,2.0,Genk,2.0
17/18,17/18,27,Royal Antwerp FC,Eupen,2,0,2.1,3.39,3.25,Royal Antwerp FC,2.1
17/18,17/18,27,Royal Charleroi SC,Sint Truiden,0,0,2.1,3.39,3.5,Empate,3.39
17/18,17/18,27,Royal Mouscron,Lokeren,1,2,2.25,3.29,3.1,Lokeren,3.1
17/18,17/18,27,Standard Liege,KV Mechelen,3,2,1.61,3.79,5.5,Standard Liege,1.61
17/18,17/18,27,SV Zulte Waregem,Anderlecht,2,3,3.6,3.6,1.95,Anderlecht,1.95
17/18,17/18,28,Anderlecht,Royal Antwerp FC,2,1,1.66,3.79,4.75,Anderlecht,1.66
17/18,17/18,28,Eupen,Royal Mouscron,4,0,1.5,4.2,6.5,Eupen,1.5
17/18,17/18,28,Genk,Gent,1,2,2.25,3.39,3.1,Gent,3.1
17/18,17/18,28,KV Kortrijk,Royal Charleroi SC,2,0,2.2,3.39,3.2,KV Kortrijk,2.2
17/18,17/18,28,KV Mechelen,Red Star Waasland,2,0,1.44,4.2,7.5,KV Mechelen,1.44
17/18,17/18,28,KV Oostende,Standard Liege,2,3,4.5,4.0,1.7,Standard Liege,1.7
17/18,17/18,28,Lokeren,SV Zulte Waregem,0,2,3.5,3.39,2.1,SV Zulte Waregem,2.1
17/18,17/18,28,Sint Truiden,Clube Brugge,0,1,3.75,3.6,1.9,Clube Brugge,1.9
17/18,17/18,29,Standard Liege,Royal Charleroi SC,1,0,1.72,3.5,5.0,Standard Liege,1.72
17/18,17/18,29,KV Kortrijk,Red Star Waasland,4,1,1.66,4.0,5.0,KV Kortrijk,1.66
17/18,17/18,29,K Lierse SK,Royal Mouscron,0,3,2.79,3.39,2.39,Royal Mouscron,2.39
17/18,17/18,29,Lokeren,Sint Truiden,1,0,3.29,3.39,2.14,Lokeren,3.29
17/18,17/18,29,Eupen,KFCO Wilrijk,2,2,1.83,3.6,4.33,Empate,3.6
17/18,17/18,29,Anderlecht,Gent,0,2,2.45,3.39,2.79,Gent,2.79
17/18,17/18,29,SV Zulte Waregem,Oud-Heverlee Leuven,2,2,1.53,3.79,6.5,Empate,3.79
17/18,17/18,30,Royal Antwerp FC,KV Oostende,3,3,2.37,3.29,3.0,Empate,3.29
17/18,17/18,30,Clube Brugge,Genk,1,0,1.57,4.0,5.0,Clube Brugge,1.57
17/18,17/18,30,Royal Charleroi SC,Anderlecht,1,2,2.62,3.29,2.62,Anderlecht,2.62
17/18,17/18,30,KFCO Wilrijk,Lokeren,2,2,2.25,3.29,3.2,Empate,3.29
17/18,17/18,30,KV Oostende,Eupen,1,1,1.61,4.0,5.0,Empate,4.0
17/18,17/18,30,Oud-Heverlee Leuven,K Lierse SK,1,2,1.55,4.2,5.5,K Lierse SK,5.5
17/18,17/18,30,Sint Truiden,Royal Antwerp FC,4,0,2.14,3.29,3.39,Sint Truiden,2.14
17/18,17/18,30,Genk,Standard Liege,1,0,2.29,3.2,3.2,Genk,2.29
17/18,17/18,30,Gent,Clube Brugge,1,0,2.29,3.2,3.1,Gent,2.29
17/18,17/18,30,Red Star Waasland,SV Zulte Waregem,1,2,3.5,4.0,1.9,SV Zulte Waregem,1.9
17/18,17/18,30,Royal Mouscron,KV Kortrijk,2,1,3.0,3.5,2.25,Royal Mouscron,3.0
17/18,17/18,31,Royal Charleroi SC,Genk,2,2,3.2,3.2,2.29,Empate,3.2
17/18,17/18,31,SV Zulte Waregem,Royal Mouscron,5,1,1.39,4.5,8.0,SV Zulte Waregem,1.39
17/18,17/18,31,K Lierse SK,KV Kortrijk,0,2,5.5,4.2,1.57,KV Kortrijk,1.57
17/18,17/18,31,Lokeren,Eupen,3,0,2.25,3.39,3.1,Lokeren,2.25
17/18,17/18,31,Red Star Waasland,Oud-Heverlee Leuven,0,2,1.8,3.79,4.2,Oud-Heverlee Leuven,4.2
17/18,17/18,31,Standard Liege,Gent,1,0,2.5,3.29,2.75,Standard Liege,2.5
17/18,17/18,31,Royal Antwerp FC,KFCO Wilrijk,2,0,1.57,4.0,5.25,Royal Antwerp FC,1.57
17/18,17/18,31,Anderlecht,Clube Brugge,1,0,2.75,3.39,2.39,Anderlecht,2.75
17/18,17/18,31,KV Oostende,Sint Truiden,2,2,2.04,3.39,3.5,Empate,3.39
17/18,17/18,32,Gent,Genk,0,0,2.0,3.3,3.8,Empate,3.3
17/18,17/18,32,K Lierse SK,SV Zulte Waregem,1,4,8.0,4.75,1.4,SV Zulte Waregem,1.4
17/18,17/18,32,KV Kortrijk,Oud-Heverlee Leuven,2,1,1.6,4.0,5.25,KV Kortrijk,1.6
17/18,17/18,32,Royal Mouscron,Red Star Waasland,1,1,2.14,3.5,3.3,Empate,3.5
17/18,17/18,32,Eupen,Royal Antwerp FC,0,1,3.2,3.29,2.4,Royal Antwerp FC,2.4
17/18,17/18,32,KFCO Wilrijk,Sint Truiden,1,3,3.3,3.3,2.2,Sint Truiden,2.2
17/18,17/18,32,Lokeren,KV Oostende,2,2,2.45,3.3,2.8,Empate,3.3
17/18,17/18,32,Standard Liege,Anderlecht,2,1,2.15,3.39,3.75,Standard Liege,2.15
17/18,17/18,32,Clube Brugge,Royal Charleroi SC,6,0,1.44,4.4,6.5,Clube Brugge,1.44
17/18,17/18,32,SV Zulte Waregem,KV Kortrijk,3,0,1.62,4.0,5.75,SV Zulte Waregem,1.62
17/18,17/18,32,Oud-Heverlee Leuven,Royal Mouscron,3,1,2.15,3.4,3.5,Oud-Heverlee Leuven,2.15
17/18,17/18,32,Red Star Waasland,K Lierse SK,0,1,1.55,4.2,6.0,K Lierse SK,6.0
17/18,17/18,32,Sint Truiden,Eupen,2,3,1.44,4.75,8.0,Eupen,8.0
17/18,17/18,32,Genk,Anderlecht,2,1,1.75,3.8,4.75,Genk,1.75
17/18,17/18,32,Clube Brugge,Standard Liege,4,4,1.6,4.2,5.5,Empate,4.2
17/18,17/18,32,KV Oostende,KFCO Wilrijk,2,2,1.55,4.2,6.0,Empate,4.2
17/18,17/18,32,Royal Charleroi SC,Gent,2,1,3.5,3.29,2.15,Royal Charleroi SC,3.5
17/18,17/18,33,Royal Antwerp FC,Lokeren,1,2,1.75,3.75,4.75,Lokeren,4.75
17/18,17/18,33,Genk,Clube Brugge,1,1,2.4,3.5,2.79,Empate,3.5
17/18,17/18,33,Royal Mouscron,SV Zulte Waregem,1,2,5.5,4.6,1.57,SV Zulte Waregem,1.57
17/18,17/18,33,Eupen,Lokeren,0,2,2.63,3.5,2.7,Lokeren,2.7
17/18,17/18,33,KV Kortrijk,K Lierse SK,2,1,1.36,5.0,8.5,KV Kortrijk,1.36
17/18,17/18,33,Oud-Heverlee Leuven,Red Star Waasland,0,0,2.0,4.0,4.4,Empate,4.0
17/18,17/18,33,Sint Truiden,KV Oostende,4,1,1.83,3.8,4.0,Sint Truiden,1.83
17/18,17/18,33,KFCO Wilrijk,Royal Antwerp FC,0,0,3.39,3.29,2.14,Empate,3.29
17/18,17/18,33,Anderlecht,Royal Charleroi SC,3,1,1.66,3.9,5.5,Anderlecht,1.66
17/18,17/18,33,Gent,Standard Liege,1,3,2.1,3.3,3.79,Standard Liege,3.79
17/18,17/18,34,Gent,Royal Charleroi SC,0,1,1.55,3.9,6.5,Royal Charleroi SC,6.5
17/18,17/18,34,KV Kortrijk,SV Zulte Waregem,1,2,3.79,3.8,1.9,SV Zulte Waregem,1.9
17/18,17/18,34,Eupen,Sint Truiden,3,1,3.4,3.75,2.0,Eupen,3.4
17/18,17/18,34,K Lierse SK,Oud-Heverlee Leuven,2,2,3.79,3.6,1.95,Empate,3.6
17/18,17/18,34,Red Star Waasland,Royal Mouscron,3,2,2.1,3.5,3.5,Red Star Waasland,2.1
17/18,17/18,34,Lokeren,Royal Antwerp FC,1,2,2.25,3.4,3.2,Royal Antwerp FC,3.2
17/18,17/18,34,Clube Brugge,Anderlecht,1,2,1.61,4.0,5.5,,
17/18,17/18,34,Standard Liege,Genk,5,0,2.05,3.4,3.6,Standard Liege,2.05
17/18,17/18,34,KFCO Wilrijk,KV Oostende,0,2,2.3,3.75,3.1,KV Oostende,3.1
17/18,17/18,35,Oud-Heverlee Leuven,KV Kortrijk,0,2,2.39,3.6,2.87,KV Kortrijk,2.87
17/18,17/18,35,Royal Mouscron,K Lierse SK,1,0,1.4,4.75,7.5,Royal Mouscron,1.4
17/18,17/18,35,SV Zulte Waregem,Red Star Waasland,8,0,1.25,6.5,11.0,SV Zulte Waregem,1.25
17/18,17/18,35,KV Oostende,Lokeren,1,3,2.3,3.7,3.0,Lokeren,3.0
17/18,17/18,35,Royal Antwerp FC,Eupen,2,1,1.39,4.75,8.5,Royal Antwerp FC,1.39
17/18,17/18,35,Sint Truiden,KFCO Wilrijk,3,2,1.36,5.0,9.0,Sint Truiden,1.36
17/18,17/18,35,Anderlecht,Standard Liege,1,3,1.8,3.75,4.2,Standard Liege,4.2
17/18,17/18,35,Royal Charleroi SC,Clube Brugge,1,3,4.75,3.8,1.75,Clube Brugge,1.75
17/18,17/18,35,Genk,Gent,1,1,1.87,3.5,4.33,Empate,3.5
17/18,17/18,35,K Lierse SK,Red Star Waasland,0,5,3.2,3.5,2.25,,
17/18,17/18,35,KV Kortrijk,Royal Mouscron,1,1,1.6,4.2,5.75,Empate,4.2
17/18,17/18,35,Oud-Heverlee Leuven,SV Zulte Waregem,1,2,5.25,4.5,1.57,SV Zulte Waregem,1.57
17/18,17/18,35,Eupen,KV Oostende,0,4,2.45,3.9,2.63,KV Oostende,2.63
17/18,17/18,35,Lokeren,KFCO Wilrijk,4,2,1.44,4.5,7.0,Lokeren,1.44
17/18,17/18,35,Royal Antwerp FC,Sint Truiden,1,2,2.0,3.6,3.79,Sint Truiden,3.79
17/18,17/18,35,Genk,Royal Charleroi SC,4,1,1.53,4.0,6.0,Genk,1.53
17/18,17/18,35,Gent,Anderlecht,1,0,2.3,3.5,3.0,Gent,2.3
17/18,17/18,35,Standard Liege,Clube Brugge,1,1,2.38,3.5,3.0,Empate,3.5
17/18,17/18,36,Red Star Waasland,KV Kortrijk,1,3,2.2,3.75,2.88,KV Kortrijk,2.88
17/18,17/18,36,Royal Mouscron,Oud-Heverlee Leuven,5,0,2.1,3.7,3.3,Royal Mouscron,2.1
17/18,17/18,36,KFCO Wilrijk,Eupen,3,1,2.3,3.75,3.6,KFCO Wilrijk,2.3
17/18,17/18,36,KV Oostende,Royal Antwerp FC,3,1,2.0,3.8,4.33,KV Oostende,2.0
17/18,17/18,36,Sint Truiden,Lokeren,1,1,1.6,4.2,5.25,Empate,4.2
17/18,17/18,36,Anderlecht,Genk,1,2,2.05,3.7,3.5,Genk,3.5
17/18,17/18,36,Clube Brugge,Gent,0,1,1.95,3.6,3.75,Gent,3.75
17/18,17/18,36,Royal Charleroi SC,Standard Liege,0,0,3.4,3.4,2.14,Empate,3.4
17/18,17/18,37,SV Zulte Waregem,Lokeren,2,2,1.4,5.0,8.5,,
17/18,17/18,37,Genk,SV Zulte Waregem,2,0,1.91,4.0,3.8,Genk,1.91
18/19,18/19,1,Standard Liege,Gent,3,2,2.29,3.4,3.1,Standard Liege,2.29
18/19,18/19,1,KV Kortrijk,Anderlecht,1,4,3.6,3.8,1.97,Anderlecht,1.97
18/19,18/19,1,Sint Truiden,Cercle Brugge,0,0,1.69,3.85,5.0,Empate,3.85
18/19,18/19,1,SV Zulte Waregem,Red Star Waasland,2,2,1.42,4.85,7.5,Empate,4.85
18/19,18/19,1,KV Oostende,Royal Mouscron,2,1,1.54,4.1,7.0,KV Oostende,1.54
18/19,18/19,1,Clube Brugge,Eupen,5,2,1.25,6.15,10.0,Clube Brugge,1.25
18/19,18/19,1,Royal Charleroi SC,Royal Antwerp FC,0,1,2.37,3.3,3.0,Royal Antwerp FC,3.0
18/19,18/19,1,Lokeren,Genk,0,4,4.6,4.0,1.72,Genk,1.72
18/19,18/19,2,Red Star Waasland,Standard Liege,0,0,4.33,4.0,1.78,Empate,4.0
18/19,18/19,2,Eupen,Royal Charleroi SC,1,4,2.7,3.3,2.7,Royal Charleroi SC,2.7
18/19,18/19,2,Cercle Brugge,Lokeren,3,2,2.08,3.5,3.4,Cercle Brugge,2.08
18/19,18/19,2,Royal Antwerp FC,KV Kortrijk,0,0,1.7,3.75,5.25,Empate,3.75
18/19,18/19,2,Gent,SV Zulte Waregem,1,1,1.8,3.8,4.2,Empate,3.8
18/19,18/19,2,Anderlecht,KV Oostende,5,2,1.45,4.75,7.0,Anderlecht,1.45
18/19,18/19,2,Genk,Sint Truiden,1,1,1.35,5.0,9.0,Empate,5.0
18/19,18/19,2,Royal Mouscron,Clube Brugge,0,1,7.5,4.75,1.42,Clube Brugge,1.42
18/19,18/19,3,Clube Brugge,KV Kortrijk,3,0,1.24,6.5,11.0,Clube Brugge,1.24
18/19,18/19,3,Standard Liege,Cercle Brugge,0,0,1.6,4.25,6.0,Empate,4.25
18/19,18/19,3,Sint Truiden,Lokeren,1,1,1.74,3.9,4.75,Empate,3.9
18/19,18/19,3,SV Zulte Waregem,Eupen,4,0,1.44,5.0,6.15,SV Zulte Waregem,1.44
18/19,18/19,3,Royal Mouscron,Royal Antwerp FC,0,1,3.8,3.6,1.95,Royal Antwerp FC,1.95
18/19,18/19,3,KV Oostende,Genk,0,2,4.0,3.9,1.88,Genk,1.88
18/19,18/19,3,Royal Charleroi SC,Anderlecht,1,2,3.2,3.6,2.24,Anderlecht,2.24
18/19,18/19,3,Gent,Red Star Waasland,4,1,1.32,5.05,10.0,Gent,1.32
18/19,18/19,4,Anderlecht,Royal Mouscron,2,0,1.16,8.0,15.0,Anderlecht,1.16
18/19,18/19,4,Lokeren,Standard Liege,0,3,5.5,4.05,1.67,Standard Liege,1.67
18/19,18/19,4,Cercle Brugge,SV Zulte Waregem,3,1,3.5,3.75,2.07,Cercle Brugge,3.5
18/19,18/19,4,Red Star Waasland,Sint Truiden,2,2,3.4,3.7,2.1,Empate,3.7
18/19,18/19,4,KV Kortrijk,KV Oostende,1,2,2.4,3.4,3.0,KV Oostende,3.0
18/19,18/19,4,Royal Antwerp FC,Clube Brugge,1,1,2.75,3.4,2.55,Empate,3.4
18/19,18/19,4,Genk,Royal Charleroi SC,3,1,1.47,4.5,6.5,Genk,1.47
18/19,18/19,4,Eupen,Gent,2,3,4.2,4.0,1.77,Gent,1.77
18/19,18/19,5,KV Oostende,SV Zulte Waregem,3,1,3.4,3.75,2.07,KV Oostende,3.4
18/19,18/19,5,Standard Liege,Sint Truiden,3,2,1.49,4.33,7.0,Standard Liege,1.49
18/19,18/19,5,Royal Antwerp FC,Cercle Brugge,1,0,1.79,3.5,5.0,Royal Antwerp FC,1.79
18/19,18/19,5,Royal Mouscron,Eupen,0,1,2.63,3.4,2.55,Eupen,2.55
18/19,18/19,5,Royal Charleroi SC,KV Kortrijk,0,2,1.86,3.6,4.5,KV Kortrijk,4.5
18/19,18/19,5,Clube Brugge,Anderlecht,2,1,1.85,3.8,4.05,Clube Brugge,1.85
18/19,18/19,5,Gent,Lokeren,2,1,1.4,5.05,8.0,Gent,1.4
18/19,18/19,5,Genk,Red Star Waasland,3,2,1.22,6.75,13.0,Genk,1.22
18/19,18/19,6,SV Zulte Waregem,Clube Brugge,2,5,4.0,3.8,2.0,Clube Brugge,2.0
18/19,18/19,6,Eupen,Standard Liege,2,1,5.5,4.33,1.55,Eupen,5.5
18/19,18/19,6,Lokeren,Red Star Waasland,1,0,2.19,3.55,3.3,Lokeren,2.19
18/19,18/19,6,Sint Truiden,KV Oostende,1,0,1.85,3.85,3.9,Sint Truiden,1.85
18/19,18/19,6,Royal Charleroi SC,Royal Mouscron,3,1,1.53,4.33,6.15,Royal Charleroi SC,1.53
18/19,18/19,6,Anderlecht,Royal Antwerp FC,1,1,1.95,4.0,4.0,Empate,4.0
18/19,18/19,6,Cercle Brugge,Gent,0,3,3.4,3.6,2.13,Gent,2.13
18/19,18/19,6,KV Kortrijk,Genk,3,3,5.5,4.45,1.57,Empate,4.45
18/19,18/19,7,Clube Brugge,Lokeren,2,1,1.17,7.55,13.5,Clube Brugge,1.17
18/19,18/19,7,Standard Liege,Royal Charleroi SC,0,0,1.59,4.0,6.5,,
18/19,18/19,7,KV Oostende,Cercle Brugge,1,1,2.16,3.4,3.3,Empate,3.4
18/19,18/19,7,Red Star Waasland,Eupen,0,0,2.6,3.5,2.7,Empate,3.5
18/19,18/19,7,Genk,Anderlecht,1,0,1.83,4.0,4.0,Genk,1.83
18/19,18/19,7,Royal Mouscron,KV Kortrijk,1,0,3.1,3.5,2.25,Royal Mouscron,3.1
18/19,18/19,7,Royal Antwerp FC,SV Zulte Waregem,5,1,1.95,3.5,3.9,Royal Antwerp FC,1.95
18/19,18/19,7,Gent,Sint Truiden,1,2,1.4,4.85,8.0,Sint Truiden,8.0
18/19,18/19,8,SV Zulte Waregem,KV Kortrijk,0,2,1.68,4.2,5.0,KV Kortrijk,5.0
18/19,18/19,8,Red Star Waasland,Royal Charleroi SC,1,1,3.4,3.6,2.1,Empate,3.6
18/19,18/19,8,Eupen,KV Oostende,1,2,2.2,3.5,3.2,KV Oostende,3.2
18/19,18/19,8,Lokeren,Royal Mouscron,0,0,2.01,3.6,3.75,Empate,3.6
18/19,18/19,8,Sint Truiden,Royal Antwerp FC,2,0,2.9,3.4,2.4,Sint Truiden,2.9
18/19,18/19,8,Gent,Clube Brugge,0,4,2.5,3.4,2.75,Clube Brugge,2.75
18/19,18/19,8,Anderlecht,Standard Liege,2,1,2.1,3.6,3.5,Anderlecht,2.1
18/19,18/19,8,Cercle Brugge,Genk,2,5,5.5,4.1,1.57,Genk,1.57
18/19,18/19,9,KV Kortrijk,Eupen,1,3,1.9,3.75,3.8,Eupen,3.8
18/19,18/19,9,Genk,SV Zulte Waregem,4,0,1.29,6.15,13.0,Genk,1.29
18/19,18/19,9,Royal Charleroi SC,Lokeren,2,1,1.6,4.2,5.5,Royal Charleroi SC,1.6
18/19,18/19,9,Royal Mouscron,Red Star Waasland,0,3,2.1,3.5,3.4,Red Star Waasland,3.4
18/19,18/19,9,Clube Brugge,Cercle Brugge,4,0,1.33,5.45,8.5,Clube Brugge,1.33
18/19,18/19,9,Anderlecht,Sint Truiden,0,0,1.55,4.3,6.0,Empate,4.3
18/19,18/19,9,KV Oostende,Standard Liege,1,3,4.0,3.75,1.97,Standard Liege,1.97
18/19,18/19,9,Royal Antwerp FC,Gent,2,2,2.45,3.4,2.8,Empate,3.4
18/19,18/19,10,Cercle Brugge,Royal Charleroi SC,2,1,2.9,3.3,2.45,Cercle Brugge,2.9
18/19,18/19,10,Eupen,Royal Antwerp FC,1,2,3.8,3.5,2.0,Royal Antwerp FC,2.0
18/19,18/19,10,Lokeren,KV Kortrijk,1,3,3.0,3.75,2.18,KV Kortrijk,2.18
18/19,18/19,10,Sint Truiden,Royal Mouscron,3,1,1.66,3.95,5.25,Sint Truiden,1.66
18/19,18/19,10,Red Star Waasland,KV Oostende,1,1,3.2,3.6,2.2,Empate,3.6
18/19,18/19,10,SV Zulte Waregem,Anderlecht,1,2,3.5,3.8,2.1,Anderlecht,2.1
18/19,18/19,10,Standard Liege,Clube Brugge,3,1,3.0,3.4,2.4,Standard Liege,3.0
18/19,18/19,10,Gent,Genk,1,5,2.8,3.5,2.4,Genk,2.4
18/19,18/19,11,Clube Brugge,Red Star Waasland,1,1,1.18,7.55,14.5,Empate,7.55
18/19,18/19,11,Royal Mouscron,Standard Liege,0,0,6.0,4.3,1.53,Empate,4.3
18/19,18/19,11,KV Kortrijk,Sint Truiden,3,1,2.0,3.7,3.8,KV Kortrijk,2.0
18/19,18/19,11,Royal Antwerp FC,Lokeren,2,1,1.36,5.0,8.95,Royal Antwerp FC,1.36
18/19,18/19,11,Genk,Eupen,2,1,1.17,8.0,13.0,Genk,1.17
18/19,18/19,11,Anderlecht,Cercle Brugge,4,2,1.36,5.25,9.5,Anderlecht,1.36
18/19,18/19,11,KV Oostende,Gent,0,4,3.4,3.5,2.11,Gent,2.11
18/19,18/19,11,Royal Charleroi SC,SV Zulte Waregem,3,2,2.0,3.55,3.75,Royal Charleroi SC,2.0
18/19,18/19,12,Gent,Royal Charleroi SC,2,1,1.82,3.75,4.5,Gent,1.82
18/19,18/19,12,SV Zulte Waregem,Royal Mouscron,2,2,1.71,4.0,4.75,Empate,4.0
18/19,18/19,12,Cercle Brugge,KV Kortrijk,1,1,3.0,3.5,2.26,Empate,3.5
18/19,18/19,12,Lokeren,KV Oostende,0,0,3.0,3.5,2.5,Empate,3.5
18/19,18/19,12,Sint Truiden,Clube Brugge,2,2,4.2,4.0,1.82,Empate,4.0
18/19,18/19,12,Standard Liege,Genk,1,1,3.2,3.8,2.2,Empate,3.8
18/19,18/19,12,Eupen,Anderlecht,2,1,4.0,3.8,1.9,Eupen,4.0
18/19,18/19,12,Red Star Waasland,Royal Antwerp FC,0,1,4.4,3.75,1.75,Royal Antwerp FC,1.75
18/19,18/19,13,Clube Brugge,KV Oostende,4,0,1.29,5.75,11.0,Clube Brugge,1.29
18/19,18/19,13,Royal Charleroi SC,Sint Truiden,1,0,1.98,3.6,3.75,Royal Charleroi SC,1.98
18/19,18/19,13,Royal Mouscron,Gent,3,1,5.5,4.5,1.56,Royal Mouscron,5.5
18/19,18/19,13,Eupen,Cercle Brugge,2,0,2.07,3.5,3.6,Eupen,2.07
18/19,18/19,13,KV Kortrijk,Red Star Waasland,2,2,1.57,4.2,5.5,Empate,4.2
18/19,18/19,13,Royal Antwerp FC,Genk,2,4,3.5,3.6,2.09,Genk,2.09
18/19,18/19,13,Anderlecht,Lokeren,1,1,1.28,6.35,10.5,Empate,6.35
18/19,18/19,13,SV Zulte Waregem,Standard Liege,3,1,3.2,3.7,2.25,SV Zulte Waregem,3.2
18/19,18/19,13,KV Oostende,Royal Charleroi SC,2,1,2.9,3.3,2.45,KV Oostende,2.9
18/19,18/19,13,Genk,Clube Brugge,1,1,1.7,4.2,4.75,Empate,4.2
18/19,18/19,13,Cercle Brugge,Royal Mouscron,2,1,2.4,3.4,3.2,Cercle Brugge,2.4
18/19,18/19,13,Gent,KV Kortrijk,3,1,1.64,4.05,5.25,Gent,1.64
18/19,18/19,13,Standard Liege,Royal Antwerp FC,0,2,2.05,3.5,3.8,Royal Antwerp FC,3.8
18/19,18/19,13,Red Star Waasland,Anderlecht,1,2,6.5,4.3,1.5,Anderlecht,1.5
18/19,18/19,13,Lokeren,Eupen,2,0,2.6,3.5,2.7,Lokeren,2.6
18/19,18/19,13,Sint Truiden,SV Zulte Waregem,2,1,2.18,3.6,3.5,Sint Truiden,2.18
18/19,18/19,14,Royal Antwerp FC,KV Oostende,2,0,1.5,4.5,6.5,Royal Antwerp FC,1.5
