temporada,temporada_dropdown,semana,time_casa,time_fora,gols_casa,gols_fora,odd_casa,odd_empate,odd_fora,vencedor,odd_vencedora
17/18,17/18,11,Sparta Rotterdam,Heerenveen,0,0,3.1,3.6,2.2,Empate,3.6
17/18,17/18,11,AZ Alkmaar,Willem II,3,2,1.4,5.1,7.0,AZ Alkmaar,1.4
17/18,17/18,11,Heracles,Groningen,2,1,1.92,4.0,3.6,Heracles,1.92
17/18,17/18,11,S.B.V. Excelsior,Roda JC,1,0,1.77,3.85,4.75,S.B.V. Excelsior,1.77
17/18,17/18,11,Venlo,NAC Breda,0,0,1.95,3.65,3.8,Empate,3.65
17/18,17/18,11,Den Haag,Feyenoord,2,2,7.45,4.85,1.4,Empate,4.85
17/18,17/18,11,Ajax,Utrecht,1,2,1.22,7.3,11.0,Utrecht,11.0
17/18,17/18,11,Vitesse,Zwolle,0,0,1.88,3.75,4.0,Empate,3.75
17/18,17/18,11,PSV,Twente,4,3,1.2,7.5,15.0,PSV,1.2
17/18,17/18,12,Feyenoord,Venlo,1,1,1.25,6.25,10.5,Empate,6.25
17/18,17/18,12,Twente,Heerenveen,0,4,2.55,3.5,2.79,Heerenveen,2.79
17/18,17/18,12,NAC Breda,Ajax,0,8,11.5,6.65,1.25,Ajax,1.25
17/18,17/18,12,Willem II,Sparta Rotterdam,2,2,2.23,3.39,3.6,Empate,3.39
17/18,17/18,12,Den Haag,Heracles,4,1,2.21,3.65,3.25,Den Haag,2.21
17/18,17/18,12,Groningen,Vitesse,4,2,2.95,3.6,2.31,Groningen,2.95
17/18,17/18,12,Utrecht,S.B.V. Excelsior,3,1,1.52,4.3,7.5,Utrecht,1.52
17/18,17/18,12,Zwolle,PSV,0,1,6.0,4.35,1.6,PSV,1.6
17/18,17/18,12,Roda JC,AZ Alkmaar,0,1,6.25,4.65,1.52,AZ Alkmaar,1.52
17/18,17/18,13,AZ Alkmaar,Twente,2,0,1.44,4.9,6.3,AZ Alkmaar,1.44
17/18,17/18,13,Venlo,Willem II,3,3,2.1,3.2,3.3,Empate,3.2
17/18,17/18,13,Groningen,Feyenoord,0,2,5.9,4.45,1.51,Feyenoord,1.51
17/18,17/18,13,Heracles,NAC Breda,2,1,1.88,3.95,3.8,Heracles,1.88
17/18,17/18,13,Heerenveen,Zwolle,1,2,2.09,3.7,3.3,Zwolle,3.3
17/18,17/18,13,Ajax,Roda JC,5,1,1.03,19.0,60.0,Ajax,1.03
17/18,17/18,13,S.B.V. Excelsior,PSV,1,2,8.75,5.7,1.31,PSV,1.31
17/18,17/18,13,Sparta Rotterdam,Utrecht,1,3,3.4,3.6,2.08,Utrecht,2.08
17/18,17/18,13,Vitesse,Den Haag,2,0,1.7,3.8,4.9,Vitesse,1.7
17/18,17/18,14,Zwolle,Utrecht,1,1,2.4,3.55,2.75,Empate,3.55
17/18,17/18,14,Den Haag,Groningen,0,3,2.38,3.6,2.88,Groningen,2.88
17/18,17/18,14,Twente,Ajax,3,3,8.85,5.8,1.3,Empate,5.8
17/18,17/18,14,Feyenoord,Vitesse,1,0,1.47,4.5,6.5,Feyenoord,1.47
17/18,17/18,14,Willem II,Heracles,3,1,2.23,3.6,3.05,Willem II,2.23
17/18,17/18,14,Venlo,AZ Alkmaar,0,2,4.5,4.05,1.7,AZ Alkmaar,1.7
17/18,17/18,14,PSV,Sparta Rotterdam,1,0,1.14,9.0,15.5,PSV,1.14
17/18,17/18,14,Roda JC,Heerenveen,2,1,4.25,3.8,1.8,Roda JC,4.25
17/18,17/18,14,NAC Breda,S.B.V. Excelsior,3,1,2.17,3.4,3.4,NAC Breda,2.17
17/18,17/18,15,Willem II,NAC Breda,1,1,1.93,3.75,3.95,Empate,3.75
17/18,17/18,15,Heerenveen,Venlo,2,2,1.77,4.05,5.1,Empate,4.05
17/18,17/18,15,AZ Alkmaar,Heracles,5,0,1.44,6.1,8.65,AZ Alkmaar,1.44
17/18,17/18,15,S.B.V. Excelsior,Zwolle,1,2,3.1,3.4,2.28,Zwolle,2.28
17/18,17/18,15,Twente,Den Haag,2,3,1.98,3.8,4.55,Den Haag,4.55
17/18,17/18,15,Roda JC,Groningen,2,2,2.85,3.6,2.34,Empate,3.6
17/18,17/18,15,Ajax,PSV,3,0,1.8,4.0,4.05,Ajax,1.8
17/18,17/18,16,NAC Breda,Twente,1,2,2.55,3.55,2.6,Twente,2.6
17/18,17/18,16,Zwolle,AZ Alkmaar,1,1,3.05,3.65,2.21,Empate,3.65
17/18,17/18,16,Groningen,PSV,3,3,6.7,5.0,1.42,Empate,5.0
17/18,17/18,16,Vitesse,Willem II,2,2,1.61,4.05,5.3,Empate,4.05
17/18,17/18,16,Venlo,Utrecht,0,1,3.75,3.75,1.9,Utrecht,1.9
17/18,17/18,16,Den Haag,Roda JC,3,2,1.87,3.6,4.05,Den Haag,1.87
17/18,17/18,16,Feyenoord,Heerenveen,1,1,1.42,4.85,6.9,Empate,4.85
17/18,17/18,16,Heracles,Sparta Rotterdam,3,2,2.4,3.5,2.8,Heracles,2.4
17/18,17/18,16,Ajax,S.B.V. Excelsior,3,1,1.1,9.85,24.0,Ajax,1.1
17/18,17/18,16,Utrecht,Heracles,1,1,1.44,4.85,6.5,Empate,4.85
17/18,17/18,17,Den Haag,Zwolle,4,0,2.45,3.45,2.79,Den Haag,2.45
17/18,17/18,17,NAC Breda,Utrecht,3,1,4.0,3.75,1.89,NAC Breda,4.0
17/18,17/18,17,AZ Alkmaar,Heerenveen,3,1,1.7,3.95,4.75,AZ Alkmaar,1.7
17/18,17/18,17,PSV,Vitesse,2,1,1.45,4.65,7.5,PSV,1.45
17/18,17/18,17,S.B.V. Excelsior,Twente,0,0,2.8,3.5,2.5,Empate,3.5
17/18,17/18,17,Groningen,Sparta Rotterdam,4,0,1.72,4.1,4.5,Groningen,1.72
17/18,17/18,17,Ajax,Willem II,3,1,1.12,9.4,19.5,Ajax,1.12
17/18,17/18,17,Venlo,Heracles,3,1,2.07,3.6,3.5,Venlo,2.07
17/18,17/18,17,Feyenoord,Roda JC,5,1,1.12,10.5,25.0,Feyenoord,1.12
17/18,17/18,18,Sparta Rotterdam,Vitesse,0,1,3.79,3.5,1.95,Vitesse,1.95
17/18,17/18,18,Utrecht,AZ Alkmaar,1,1,2.5,3.55,2.75,Empate,3.55
17/18,17/18,18,Roda JC,Twente,1,1,2.9,3.5,2.35,Empate,3.5
17/18,17/18,18,Den Haag,Venlo,1,1,2.22,3.5,3.39,Empate,3.5
17/18,17/18,18,Zwolle,NAC Breda,1,0,1.64,4.15,5.0,Zwolle,1.64
17/18,17/18,18,Vitesse,Heerenveen,1,1,2.03,3.6,3.6,Empate,3.6
17/18,17/18,18,Sparta Rotterdam,S.B.V. Excelsior,2,3,2.1,3.5,3.29,S.B.V. Excelsior,3.29
17/18,17/18,18,Ajax,Feyenoord,2,0,1.85,3.8,3.9,Ajax,1.85
17/18,17/18,18,Willem II,Groningen,1,1,2.14,3.65,3.39,Empate,3.65
17/18,17/18,18,Heracles,PSV,1,2,9.05,6.1,1.28,PSV,1.28
17/18,17/18,19,Utrecht,Feyenoord,1,1,3.25,3.6,2.17,Empate,3.6
17/18,17/18,19,Heerenveen,Sparta Rotterdam,2,1,1.51,4.4,6.5,Heerenveen,1.51
17/18,17/18,19,Groningen,Heracles,3,3,1.58,4.5,5.75,Empate,4.5
17/18,17/18,19,Twente,PSV,0,2,6.9,4.85,1.44,PSV,1.44
17/18,17/18,19,Zwolle,Vitesse,1,2,3.05,3.35,2.37,Vitesse,2.37
17/18,17/18,19,NAC Breda,Venlo,0,1,2.37,3.4,3.0,Venlo,3.0
17/18,17/18,19,Utrecht,Ajax,0,0,5.5,4.3,1.58,Empate,4.3
17/18,17/18,19,Feyenoord,Den Haag,3,1,1.2,7.05,13.0,Feyenoord,1.2
17/18,17/18,19,Roda JC,S.B.V. Excelsior,2,1,2.5,3.39,2.75,Roda JC,2.5
17/18,17/18,19,Willem II,AZ Alkmaar,0,2,4.2,3.85,1.8,AZ Alkmaar,1.8
17/18,17/18,20,Vitesse,Groningen,2,0,1.62,4.05,5.75,Vitesse,1.62
17/18,17/18,20,Heerenveen,Twente,1,0,1.83,3.85,4.2,Heerenveen,1.83
17/18,17/18,20,PSV,Zwolle,4,0,1.18,7.85,15.5,PSV,1.18
17/18,17/18,20,Heracles,Den Haag,1,1,2.12,3.7,3.25,Empate,3.7
17/18,17/18,20,S.B.V. Excelsior,Utrecht,2,2,4.33,3.6,1.8,Empate,3.6
17/18,17/18,20,AZ Alkmaar,Roda JC,2,2,1.14,9.0,15.5,Empate,9.0
17/18,17/18,20,Sparta Rotterdam,Willem II,1,0,2.0,3.75,3.75,Sparta Rotterdam,2.0
17/18,17/18,20,Venlo,Feyenoord,1,0,6.5,4.25,1.53,Venlo,6.5
17/18,17/18,20,Ajax,NAC Breda,3,1,1.08,13.5,30.0,Ajax,1.08
17/18,17/18,21,Zwolle,Heerenveen,3,2,2.89,3.39,2.39,Zwolle,2.89
17/18,17/18,21,PSV,S.B.V. Excelsior,1,0,1.11,9.0,21.0,PSV,1.11
17/18,17/18,21,Twente,AZ Alkmaar,0,4,4.0,3.75,1.83,AZ Alkmaar,1.83
17/18,17/18,21,Utrecht,Sparta Rotterdam,1,0,1.64,4.0,5.0,Utrecht,1.64
17/18,17/18,21,NAC Breda,Heracles,6,1,2.0,3.6,3.5,NAC Breda,2.0
17/18,17/18,21,Roda JC,Ajax,2,4,13.0,7.0,1.19,Ajax,1.19
17/18,17/18,21,Willem II,Venlo,3,0,2.39,3.29,2.87,Willem II,2.39
17/18,17/18,21,Den Haag,Vitesse,1,0,3.1,3.5,2.25,Den Haag,3.1
17/18,17/18,21,Feyenoord,Groningen,3,0,1.19,6.5,13.0,Feyenoord,1.19
17/18,17/18,21,Heracles,Willem II,1,0,2.37,3.6,2.75,Heracles,2.37
17/18,17/18,21,Utrecht,Zwolle,2,1,1.7,3.79,4.75,Utrecht,1.7
17/18,17/18,21,Sparta Rotterdam,PSV,1,2,7.0,4.75,1.39,PSV,1.39
17/18,17/18,21,AZ Alkmaar,Venlo,0,0,1.33,5.0,9.0,Empate,5.0
17/18,17/18,21,Heerenveen,Roda JC,1,1,1.33,5.25,9.0,Empate,5.25
17/18,17/18,21,Ajax,Twente,2,1,1.1,9.0,17.0,Ajax,1.1
17/18,17/18,21,S.B.V. Excelsior,NAC Breda,0,0,2.37,3.39,2.89,Empate,3.39
17/18,17/18,21,Vitesse,Feyenoord,3,1,3.6,3.5,2.0,Vitesse,3.6
17/18,17/18,21,Groningen,Den Haag,0,0,1.95,3.5,3.6,Empate,3.5
17/18,17/18,22,Venlo,Groningen,1,1,2.04,3.5,3.5,Empate,3.5
17/18,17/18,22,Vitesse,S.B.V. Excelsior,1,2,1.39,4.5,8.0,S.B.V. Excelsior,8.0
17/18,17/18,22,NAC Breda,AZ Alkmaar,1,3,5.5,4.2,1.55,AZ Alkmaar,1.55
17/18,17/18,22,PSV,Heerenveen,2,2,1.36,5.5,6.5,Empate,5.5
17/18,17/18,22,Den Haag,Willem II,2,1,2.0,3.5,3.6,Den Haag,2.0
17/18,17/18,22,Roda JC,Utrecht,1,4,5.0,3.75,1.66,Utrecht,1.66
17/18,17/18,22,Feyenoord,Heracles,1,0,1.14,7.5,17.0,Feyenoord,1.14
17/18,17/18,22,Twente,Sparta Rotterdam,1,1,2.1,3.6,3.25,Empate,3.6
17/18,17/18,22,Zwolle,Ajax,0,1,7.5,5.0,1.36,Ajax,1.36
17/18,17/18,23,Groningen,NAC Breda,1,1,1.95,3.6,3.6,Empate,3.6
17/18,17/18,23,AZ Alkmaar,Sparta Rotterdam,2,1,1.28,6.0,9.0,AZ Alkmaar,1.28
17/18,17/18,23,Heerenveen,S.B.V. Excelsior,0,1,1.57,3.75,6.0,S.B.V. Excelsior,6.0
17/18,17/18,23,Heracles,Zwolle,2,1,2.37,3.39,2.79,Heracles,2.37
17/18,17/18,23,Venlo,Vitesse,2,2,3.2,3.5,2.14,Empate,3.5
17/18,17/18,23,Ajax,Den Haag,0,0,1.12,9.0,17.0,Empate,9.0
17/18,17/18,23,Feyenoord,PSV,1,3,2.29,3.39,3.0,PSV,3.0
17/18,17/18,23,Willem II,Roda JC,1,0,1.75,3.75,4.33,Willem II,1.75
17/18,17/18,23,Utrecht,Twente,3,1,1.57,4.0,5.5,Utrecht,1.57
17/18,17/18,24,Roda JC,Heracles,0,3,2.54,3.29,2.7,Heracles,2.7
17/18,17/18,24,PSV,Utrecht,3,0,1.39,4.75,7.0,PSV,1.39
17/18,17/18,24,S.B.V. Excelsior,AZ Alkmaar,1,2,6.5,4.5,1.39,AZ Alkmaar,1.39
17/18,17/18,24,Heerenveen,Willem II,2,0,1.39,4.33,7.5,Heerenveen,1.39
17/18,17/18,24,NAC Breda,Feyenoord,2,1,6.0,4.33,1.5,NAC Breda,6.0
17/18,17/18,24,Zwolle,Venlo,1,1,2.0,3.5,3.6,Empate,3.5
17/18,17/18,24,Sparta Rotterdam,Den Haag,2,1,2.2,3.29,3.25,Sparta Rotterdam,2.2
17/18,17/18,24,Vitesse,Ajax,3,2,5.0,3.75,1.66,Vitesse,5.0
17/18,17/18,24,Twente,Groningen,1,1,1.85,3.6,4.0,Empate,3.6
17/18,17/18,25,Heracles,Twente,2,1,2.37,3.39,2.87,Heracles,2.37
17/18,17/18,25,Den Haag,NAC Breda,0,2,2.0,3.5,3.6,NAC Breda,3.6
17/18,17/18,25,Venlo,S.B.V. Excelsior,2,3,2.0,3.39,3.75,S.B.V. Excelsior,3.75
17/18,17/18,25,Willem II,PSV,5,0,9.0,5.0,1.33,Willem II,9.0
17/18,17/18,25,Roda JC,Sparta Rotterdam,0,2,2.87,3.29,2.5,Sparta Rotterdam,2.5
17/18,17/18,25,Groningen,Zwolle,2,0,2.29,3.5,2.89,Groningen,2.29
17/18,17/18,25,Ajax,Heerenveen,4,1,1.22,6.0,12.0,Ajax,1.22
17/18,17/18,25,Utrecht,Vitesse,5,1,2.04,3.39,3.5,Utrecht,2.04
17/18,17/18,25,Feyenoord,AZ Alkmaar,2,1,2.04,3.6,3.5,Feyenoord,2.04
17/18,17/18,26,S.B.V. Excelsior,Den Haag,1,2,2.37,3.5,2.89,Den Haag,2.89
17/18,17/18,26,Twente,Willem II,2,2,1.7,3.6,5.0,Empate,3.6
17/18,17/18,26,PSV,Venlo,3,0,1.18,6.5,17.0,PSV,1.18
17/18,17/18,26,Vitesse,Heracles,0,0,1.39,4.2,7.0,Empate,4.2
17/18,17/18,26,Heerenveen,Utrecht,2,2,2.37,3.39,2.87,Empate,3.39
17/18,17/18,26,AZ Alkmaar,Groningen,3,2,1.25,6.0,11.0,AZ Alkmaar,1.25
17/18,17/18,26,NAC Breda,Roda JC,0,1,1.72,3.75,4.5,Roda JC,4.5
17/18,17/18,26,Sparta Rotterdam,Ajax,2,5,13.0,6.5,1.22,Ajax,1.22
17/18,17/18,26,Zwolle,Feyenoord,3,4,4.75,4.0,1.66,Feyenoord,1.66
17/18,17/18,27,Vitesse,Roda JC,0,3,1.33,5.0,8.5,Roda JC,8.5
17/18,17/18,27,Zwolle,Sparta Rotterdam,2,0,1.75,3.75,4.33,Zwolle,1.75
17/18,17/18,27,PSV,NAC Breda,5,1,1.19,7.85,15.5,PSV,1.19
17/18,17/18,27,Den Haag,AZ Alkmaar,0,3,5.25,4.0,1.6,AZ Alkmaar,1.6
17/18,17/18,27,Willem II,Utrecht,3,2,3.75,3.5,1.95,Willem II,3.75
17/18,17/18,27,Venlo,Twente,0,0,2.29,3.29,3.1,Empate,3.29
17/18,17/18,27,Groningen,Ajax,1,2,10.0,6.0,1.25,Ajax,1.25
17/18,17/18,27,Heracles,Heerenveen,1,2,3.1,3.5,2.2,Heerenveen,2.2
17/18,17/18,27,Feyenoord,S.B.V. Excelsior,5,0,1.25,6.0,11.0,Feyenoord,1.25
17/18,17/18,28,S.B.V. Excelsior,Willem II,2,1,2.37,3.39,2.89,S.B.V. Excelsior,2.37
17/18,17/18,28,NAC Breda,Vitesse,1,0,3.2,3.39,2.2,NAC Breda,3.2
17/18,17/18,28,AZ Alkmaar,PSV,2,3,2.54,3.39,2.62,PSV,2.62
17/18,17/18,28,Roda JC,Zwolle,3,2,2.87,3.39,2.37,Roda JC,2.87
17/18,17/18,28,Sparta Rotterdam,Venlo,3,2,2.0,3.39,3.75,Sparta Rotterdam,2.0
17/18,17/18,28,Utrecht,Den Haag,3,3,1.53,4.2,5.75,Empate,4.2
17/18,17/18,28,Heerenveen,Groningen,1,1,1.83,3.79,3.79,Empate,3.79
17/18,17/18,28,Twente,Feyenoord,1,3,5.75,4.0,1.57,Feyenoord,1.57
17/18,17/18,28,Ajax,Heracles,1,0,1.08,10.0,23.0,Ajax,1.08
17/18,17/18,29,Heracles,AZ Alkmaar,0,3,6.0,4.75,1.44,AZ Alkmaar,1.44
17/18,17/18,29,Den Haag,Twente,2,1,2.25,3.6,3.0,Den Haag,2.25
17/18,17/18,29,Venlo,Heerenveen,0,2,2.5,3.39,2.75,Heerenveen,2.75
17/18,17/18,29,Vitesse,Sparta Rotterdam,7,0,1.53,4.2,5.75,Vitesse,1.53
17/18,17/18,29,Zwolle,S.B.V. Excelsior,1,1,1.75,3.89,4.5,Empate,3.89
17/18,17/18,29,NAC Breda,Willem II,1,2,2.0,3.6,3.6,Willem II,3.6
17/18,17/18,29,Feyenoord,Utrecht,3,1,1.57,4.33,5.25,Feyenoord,1.57
17/18,17/18,29,Groningen,Roda JC,2,1,1.75,4.0,4.2,Groningen,1.75
17/18,17/18,29,PSV,Ajax,3,0,2.62,3.6,2.45,PSV,2.62
17/18,17/18,30,Twente,Zwolle,2,0,2.15,3.75,3.2,Twente,2.15
17/18,17/18,30,Heerenveen,Den Haag,2,0,1.75,4.0,4.5,Heerenveen,1.75
17/18,17/18,30,AZ Alkmaar,Vitesse,4,3,1.64,4.33,4.6,AZ Alkmaar,1.64
17/18,17/18,30,Roda JC,PSV,2,2,5.5,4.6,1.5,Empate,4.6
17/18,17/18,30,S.B.V. Excelsior,Heracles,2,2,2.05,3.7,3.3,Empate,3.7
17/18,17/18,30,Sparta Rotterdam,NAC Breda,2,1,2.1,3.6,3.39,Sparta Rotterdam,2.1
17/18,17/18,30,Willem II,Feyenoord,1,5,5.0,4.2,1.65,Feyenoord,1.65
17/18,17/18,30,Utrecht,Groningen,1,1,1.44,5.0,6.0,Empate,5.0
17/18,17/18,30,Ajax,Venlo,4,1,1.1,9.0,23.0,Ajax,1.1
17/18,17/18,31,Ajax,AZ Alkmaar,3,0,1.53,5.0,7.0,Ajax,1.53
17/18,17/18,31,Den Haag,PSV,3,3,4.6,4.5,1.62,Empate,4.5
17/18,17/18,31,Feyenoord,Sparta Rotterdam,3,1,1.22,6.5,11.0,Feyenoord,1.22
17/18,17/18,31,Groningen,S.B.V. Excelsior,4,0,2.05,3.79,3.75,Groningen,2.05
17/18,17/18,31,Heracles,Utrecht,2,2,3.6,3.8,1.95,Empate,3.8
17/18,17/18,31,NAC Breda,Heerenveen,3,0,2.63,3.5,2.55,NAC Breda,2.63
17/18,17/18,31,Venlo,Roda JC,1,4,2.75,3.5,2.7,Roda JC,2.7
17/18,17/18,31,Vitesse,Twente,5,0,1.72,4.2,5.0,Vitesse,1.72
17/18,17/18,31,Zwolle,Willem II,0,1,1.61,4.5,6.5,Willem II,6.5
17/18,17/18,32,MVV Maastricht,Almere City,1,3,4.0,3.79,3.79,Almere City,3.79
17/18,17/18,32,Dordrecht,SC Cambuur,1,4,3.25,3.75,2.25,SC Cambuur,2.25
17/18,17/18,32,Almere City,MVV Maastricht,3,2,2.0,4.0,3.3,Almere City,2.0
17/18,17/18,32,SC Cambuur,Dordrecht,1,4,1.57,4.5,5.0,Dordrecht,5.0
17/18,17/18,32,AZ Alkmaar,Zwolle,6,0,1.44,5.0,5.75,AZ Alkmaar,1.44
17/18,17/18,32,Heerenveen,Feyenoord,2,3,3.0,3.75,2.14,Feyenoord,2.14
17/18,17/18,32,PSV,Groningen,0,0,1.2,7.5,12.0,Empate,7.5
17/18,17/18,32,Roda JC,Den Haag,2,3,3.2,3.75,2.05,Den Haag,2.05
17/18,17/18,32,S.B.V. Excelsior,Ajax,1,2,9.5,5.5,1.29,Ajax,1.29
17/18,17/18,32,Sparta Rotterdam,Heracles,2,5,2.05,4.0,3.5,Heracles,3.5
17/18,17/18,32,Twente,NAC Breda,1,1,2.39,3.75,2.75,,
17/18,17/18,32,Utrecht,Venlo,1,0,1.33,5.25,8.0,Utrecht,1.33
17/18,17/18,32,Willem II,Vitesse,2,2,3.29,3.8,2.1,Empate,3.8
17/18,17/18,33,Den Haag,Vitesse,2,5,2.9,3.5,2.3,Vitesse,2.3
17/18,17/18,33,Heerenveen,Utrecht,4,3,2.75,3.4,2.55,Heerenveen,2.75
17/18,17/18,33,SC Telstar,De Graafschap,3,2,3.29,3.8,2.04,SC Telstar,3.29
17/18,17/18,33,Emmen,NEC Nijmegen,4,0,2.37,3.6,2.75,Emmen,2.37
17/18,17/18,33,Dordrecht,Sparta Rotterdam,1,2,3.9,4.2,1.85,Sparta Rotterdam,1.85
17/18,17/18,33,Almere City,Roda JC,0,0,3.9,4.0,1.9,Empate,4.0
17/18,17/18,33,Vitesse,Den Haag,2,1,1.65,4.2,5.0,Vitesse,1.65
17/18,17/18,33,Utrecht,Heerenveen,2,1,1.91,3.75,3.79,Utrecht,1.91
17/18,17/18,33,De Graafschap,SC Telstar,4,2,1.36,5.5,7.5,De Graafschap,1.36
17/18,17/18,33,NEC Nijmegen,Emmen,4,1,1.57,4.1,5.0,NEC Nijmegen,1.57
17/18,17/18,33,Sparta Rotterdam,Dordrecht,2,2,1.47,4.6,6.0,Empate,4.6
17/18,17/18,33,Roda JC,Almere City,1,2,1.3,5.5,9.0,Almere City,9.0
17/18,17/18,34,Vitesse,Utrecht,3,2,2.05,3.7,3.39,Vitesse,2.05
17/18,17/18,34,Emmen,Sparta Rotterdam,0,0,2.04,3.5,3.4,Empate,3.5
17/18,17/18,34,Utrecht,Vitesse,1,2,1.73,4.0,4.5,Vitesse,4.5
17/18,17/18,34,Sparta Rotterdam,Emmen,1,3,1.4,4.75,6.5,Emmen,6.5
18/19,18/19,1,Zwolle,Heerenveen,2,3,2.8,3.6,2.4,Heerenveen,2.4
18/19,18/19,1,Ajax,Heracles,1,1,1.12,10.0,26.0,Empate,10.0
18/19,18/19,1,Willem II,Venlo,0,1,2.24,3.45,3.3,Venlo,3.3
18/19,18/19,1,PSV,Utrecht,4,0,1.36,5.25,8.0,PSV,1.36
18/19,18/19,1,S.B.V. Excelsior,Sittard,1,1,2.34,3.5,3.0,Empate,3.5
18/19,18/19,1,Den Haag,Emmen,1,2,1.77,4.0,4.5,Emmen,4.5
18/19,18/19,1,De Graafschap,Feyenoord,2,0,9.0,5.0,1.41,De Graafschap,9.0
18/19,18/19,1,Vitesse,Groningen,5,1,1.87,4.0,4.33,Vitesse,1.87
18/19,18/19,1,AZ Alkmaar,NAC Breda,5,0,1.3,5.7,11.0,AZ Alkmaar,1.3
18/19,18/19,2,Groningen,Willem II,0,1,1.8,3.85,4.5,Willem II,4.5
18/19,18/19,2,NAC Breda,De Graafschap,3,0,2.3,3.55,3.2,NAC Breda,2.3
18/19,18/19,2,Venlo,Ajax,0,1,17.0,6.9,1.2,Ajax,1.2
18/19,18/19,2,Heracles,Den Haag,4,2,1.9,3.85,4.33,Heracles,1.9
18/19,18/19,2,Sittard,PSV,1,2,13.0,6.5,1.23,PSV,1.23
18/19,18/19,2,Utrecht,Zwolle,2,0,1.82,4.0,5.0,Utrecht,1.82
18/19,18/19,2,Emmen,AZ Alkmaar,1,4,7.0,4.75,1.45,AZ Alkmaar,1.45
18/19,18/19,2,Feyenoord,S.B.V. Excelsior,3,0,1.2,7.05,15.0,Feyenoord,1.2
18/19,18/19,2,Heerenveen,Vitesse,1,1,2.63,3.45,2.63,Empate,3.45
18/19,18/19,3,Den Haag,Sittard,3,1,1.93,3.8,4.2,Den Haag,1.93
18/19,18/19,3,Ajax,Emmen,5,0,1.08,12.0,35.0,Ajax,1.08
18/19,18/19,3,De Graafschap,Groningen,0,1,2.62,3.6,2.63,Groningen,2.63
18/19,18/19,3,NAC Breda,S.B.V. Excelsior,0,2,1.98,3.6,3.8,S.B.V. Excelsior,3.8
18/19,18/19,3,Zwolle,PSV,1,2,7.5,5.1,1.41,PSV,1.41
18/19,18/19,3,Willem II,Heracles,5,0,2.16,3.75,3.15,Willem II,2.16
18/19,18/19,3,Heerenveen,Feyenoord,3,5,4.3,4.0,1.8,Feyenoord,1.8
18/19,18/19,3,Utrecht,Venlo,1,1,1.49,4.5,6.5,Empate,4.5
18/19,18/19,3,AZ Alkmaar,Vitesse,0,0,1.79,4.1,4.0,Empate,4.1
18/19,18/19,4,Emmen,De Graafschap,1,1,2.24,3.65,3.2,Empate,3.65
18/19,18/19,4,Venlo,Heerenveen,1,1,3.25,3.5,2.31,Empate,3.5
18/19,18/19,4,PSV,Willem II,6,1,1.25,6.5,13.0,PSV,1.25
18/19,18/19,4,S.B.V. Excelsior,Den Haag,2,4,2.87,3.5,2.5,Den Haag,2.5
18/19,18/19,4,Sittard,Utrecht,1,1,3.8,3.75,2.03,Empate,3.75
18/19,18/19,4,Groningen,Zwolle,0,1,1.9,3.9,3.9,Zwolle,3.9
18/19,18/19,4,Heracles,AZ Alkmaar,3,2,4.5,4.25,1.74,Heracles,4.5
18/19,18/19,4,Vitesse,Ajax,0,4,6.0,4.55,1.51,Ajax,1.51
18/19,18/19,4,Feyenoord,NAC Breda,4,2,1.16,8.05,16.0,Feyenoord,1.16
18/19,18/19,5,De Graafschap,Venlo,1,2,2.5,3.4,2.75,Venlo,2.75
18/19,18/19,5,Den Haag,PSV,0,7,7.0,5.0,1.47,PSV,1.47
18/19,18/19,5,Ajax,Groningen,3,0,1.12,9.0,23.0,Ajax,1.12
18/19,18/19,5,Willem II,S.B.V. Excelsior,2,2,1.67,4.15,4.75,Empate,4.15
18/19,18/19,5,AZ Alkmaar,Feyenoord,1,1,2.87,3.75,2.39,Empate,3.75
18/19,18/19,5,Heerenveen,Heracles,3,5,1.86,3.9,3.9,Heracles,3.9
18/19,18/19,5,NAC Breda,Sittard,2,3,2.4,3.45,3.0,Sittard,3.0
18/19,18/19,5,Utrecht,Emmen,1,2,1.41,4.85,7.5,Emmen,7.5
18/19,18/19,5,Zwolle,Vitesse,0,2,3.0,3.7,2.25,Vitesse,2.25
18/19,18/19,6,Heracles,De Graafschap,4,0,1.53,4.65,6.0,Heracles,1.53
18/19,18/19,6,Sittard,Willem II,4,4,2.45,3.55,2.75,Empate,3.55
18/19,18/19,6,S.B.V. Excelsior,Heerenveen,3,3,3.0,3.6,2.4,Empate,3.6
18/19,18/19,6,Venlo,NAC Breda,3,0,2.09,3.4,3.6,Venlo,2.09
18/19,18/19,6,Vitesse,Den Haag,1,1,1.5,4.6,7.5,Empate,4.6
18/19,18/19,6,Feyenoord,Utrecht,1,0,1.38,5.2,7.5,Feyenoord,1.38
18/19,18/19,6,Emmen,Zwolle,0,1,3.1,3.55,2.31,Zwolle,2.31
18/19,18/19,6,Groningen,AZ Alkmaar,1,3,3.7,3.85,1.99,AZ Alkmaar,1.99
18/19,18/19,6,PSV,Ajax,3,0,2.7,3.75,2.55,PSV,2.7
18/19,18/19,7,Heerenveen,Den Haag,1,1,2.15,3.7,3.25,Empate,3.7
18/19,18/19,7,NAC Breda,PSV,0,2,12.0,6.7,1.23,PSV,1.23
18/19,18/19,7,S.B.V. Excelsior,Venlo,1,0,2.38,3.4,3.1,S.B.V. Excelsior,2.38
